CIK,resolved_ticker,matched_alias,matched_articles,title_matches,body_matches,exact_ticker_matches,direct_high_confidence_edges,multi_company_high_confidence_edges,training_high_confidence_edges,training_distinct_recorded_dates,publisher_count,native_tag_agreement_rate,top_publisher_hash,top_publisher_fraction,publisher_entropy,training_days_denominator,training_day_coverage,risk_flags,risk_flag_count
1468174,H,H,99,0.0,0.0,99.0,75.0,24.0,16.0,7,4,0.6464646464646465,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,0.896551724137931,0.44624376141549016,1008,0.006944444444444444,SINGLE_TOKEN_SEMANTIC_RISK,1
1590895,CZR,eclair,26,8.0,18.0,0.0,10.0,2.0,0.0,0,3,0.0,215816bf42103f1f2b24c168779f1fb0ea3afcb7a2c627e42e0bcd7fe07eb70a,0.5,1.0397207708399179,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
875320,VRTX,VRTX,4471,0.0,0.0,4471.0,757.0,3714.0,1383.0,460,4,0.24938492507269067,84625ab1a763851f03bf27f1f4f68b3b7efe198626d098151d461cbb0e262da0,0.5333333333333333,1.0625354080615974,1008,0.45634920634920634,SINGLE_TOKEN_SEMANTIC_RISK,1
821189,EOG,EOG,1503,0.0,0.0,1503.0,419.0,1084.0,516.0,183,2,0.35196274118429804,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,0.96875,0.13906079845474112,1008,0.18154761904761904,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
1698991,ACEL,accel entertainment,322,179.0,143.0,0.0,26.0,241.0,60.0,21,0,0.2236024844720497,,0.0,0.0,1008,0.020833333333333332,NONE,0
1659939,ENIC,ENIC,78,0.0,0.0,78.0,2.0,76.0,2.0,2,0,0.1794871794871795,,0.0,0.0,1008,0.001984126984126984,SINGLE_TOKEN_SEMANTIC_RISK,1
909832,COST,COST,7305,0.0,0.0,7305.0,1132.0,6173.0,2418.0,756,0,0.3171800136892539,,0.0,0.0,1008,0.75,SINGLE_TOKEN_SEMANTIC_RISK,1
1015820,QGEN,QGEN,73,0.0,0.0,73.0,17.0,56.0,24.0,14,0,0.2465753424657534,,0.0,0.0,1008,0.013888888888888888,SINGLE_TOKEN_SEMANTIC_RISK,1
1065088,EBAY,EBAY,2104,0.0,0.0,2104.0,338.0,1766.0,1153.0,447,2,0.36834600760456276,84625ab1a763851f03bf27f1f4f68b3b7efe198626d098151d461cbb0e262da0,0.7692307692307693,0.5402041423888608,1008,0.44345238095238093,SINGLE_TOKEN_SEMANTIC_RISK,1
912766,LAUR,laureate education,484,224.0,260.0,0.0,176.0,227.0,171.0,70,4,0.32644628099173556,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.47619047619047616,1.1424720168028526,1008,0.06944444444444445,NONE,0
1451448,GMBL,esports entertainment,338,18.0,320.0,0.0,12.0,147.0,100.0,34,0,0.16272189349112426,,0.0,0.0,1008,0.03373015873015873,NONE,0
1320375,BOE,blackrock enhanced global dividend trust,25,1.0,24.0,0.0,8.0,17.0,7.0,5,0,0.56,,0.0,0.0,1008,0.00496031746031746,NONE,0
1621221,ARTL,artelo biosciences,198,7.0,191.0,0.0,5.0,120.0,119.0,9,0,0.10606060606060606,,0.0,0.0,1008,0.008928571428571428,NONE,0
906163,NVR,NVR,586,0.0,0.0,586.0,100.0,486.0,157.0,71,0,0.24573378839590443,,0.0,0.0,1008,0.07043650793650794,SINGLE_TOKEN_SEMANTIC_RISK,1
1195737,NEA,nuveen amt free quality municipal income fund,199,61.0,138.0,0.0,54.0,88.0,125.0,53,1,0.3015075376884422,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,1.0,-0.0,1008,0.05257936507936508,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
1657788,KRP,KRP,50,0.0,0.0,50.0,2.0,48.0,0.0,0,0,0.08,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1521951,FBIZ,FBIZ,44,0.0,0.0,44.0,0.0,44.0,0.0,0,0,0.022727272727272728,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
880807,AMSC,AMSC,215,0.0,0.0,215.0,14.0,201.0,64.0,28,0,0.3209302325581395,,0.0,0.0,1008,0.027777777777777776,SINGLE_TOKEN_SEMANTIC_RISK,1
1552000,MPLX,MPLX,271,0.0,0.0,271.0,131.0,140.0,128.0,60,0,0.35424354243542433,,0.0,0.0,1008,0.05952380952380952,SINGLE_TOKEN_SEMANTIC_RISK,1
1609804,OEC,orion engineered carbons s a,320,143.0,177.0,0.0,110.0,175.0,91.0,33,6,0.465625,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.30434782608695654,1.589385161429422,1008,0.03273809523809524,NONE,0
1173643,TRX,trx gold,55,0.0,55.0,0.0,7.0,8.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1466026,MSBI,midland states bancorp,403,115.0,288.0,0.0,0.0,313.0,99.0,36,0,0.3523573200992556,,0.0,0.0,1008,0.03571428571428571,NONE,0
1086600,ARLP,ARLP,407,0.0,0.0,407.0,71.0,336.0,88.0,49,1,0.42997542997543,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,1.0,-0.0,1008,0.04861111111111111,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
1769731,AMTD,amtd international,77,6.0,71.0,0.0,4.0,11.0,9.0,4,1,0.0,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,1.0,-0.0,1008,0.003968253968253968,NONE,0
901491,PZZA,PZZA,528,0.0,0.0,528.0,57.0,471.0,331.0,147,1,0.42613636363636365,babc52a4295806f4e989a4dcdcfca96e8a4054b58bcbd9cab57492d157f49442,1.0,-0.0,1008,0.14583333333333334,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
1792267,BNR,burning rock biotech,200,24.0,176.0,0.0,19.0,164.0,103.0,20,0,0.285,,0.0,0.0,394,0.050761421319796954,NONE,0
1540159,EDSA,edesa biotech,190,34.0,156.0,0.0,15.0,107.0,115.0,16,1,0.2,6d85c5fcd083a75f7715c2add959f733b76cef5669e291147c7bb4af1f38a75b,1.0,-0.0,1008,0.015873015873015872,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
1698514,NESR,national energy services reunited,210,26.0,184.0,0.0,23.0,152.0,124.0,31,0,0.2571428571428571,,0.0,0.0,1008,0.030753968253968252,NONE,0
1094038,MRKR,marker therapeutics,210,33.0,177.0,0.0,20.0,53.0,50.0,18,3,0.14761904761904762,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.45454545454545453,1.0361987848192837,1008,0.017857142857142856,NONE,0
16875,CP,CP,355,0.0,0.0,355.0,61.0,294.0,167.0,65,2,0.3492957746478873,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,0.8666666666666667,0.39267446722755217,1008,0.06448412698412699,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
1434265,GMAB,GMAB,64,0.0,0.0,64.0,9.0,55.0,33.0,10,0,0.21875,,0.0,0.0,1008,0.00992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
920148,LH,LH,50,0.0,0.0,50.0,5.0,45.0,37.0,14,1,0.0,84625ab1a763851f03bf27f1f4f68b3b7efe198626d098151d461cbb0e262da0,1.0,-0.0,1008,0.013888888888888888,SINGLE_TOKEN_SEMANTIC_RISK,1
91576,KEY,keycorp new,648,0.0,648.0,0.0,0.0,637.0,0.0,0,0,0.3873456790123457,,0.0,0.0,1008,0.0,NONE,0
1032975,LOGI,LOGI,132,0.0,0.0,132.0,16.0,116.0,89.0,46,1,0.015151515151515152,d014d5a638eac5b2d935d6b6b173e4769692dc2a63efe5b382d586866929bd06,1.0,-0.0,1008,0.04563492063492063,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
1001807,TLK,TLK,51,0.0,0.0,51.0,13.0,38.0,26.0,14,0,0.4117647058823529,,0.0,0.0,1008,0.013888888888888888,SINGLE_TOKEN_SEMANTIC_RISK,1
2086841,CBAT,CBAT,9,0.0,0.0,9.0,0.0,9.0,7.0,1,0,0.2222222222222222,,0.0,0.0,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
1331284,DHT,DHT,62,0.0,0.0,62.0,1.0,61.0,21.0,10,0,0.03225806451612903,,0.0,0.0,1008,0.00992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
1460235,PPLT,PPLT,36,0.0,0.0,36.0,2.0,34.0,0.0,0,0,0.16666666666666666,,0.0,0.0,0,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1712184,LILAK,LILAK,6,0.0,0.0,6.0,0.0,6.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1600033,ELF,ELF,4,0.0,0.0,4.0,2.0,2.0,0.0,0,0,0.25,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1353615,FXF,FXF,3,0.0,0.0,3.0,3.0,0.0,0.0,0,0,0.3333333333333333,,0.0,0.0,0,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1159508,DZZ,DZZ,28,0.0,0.0,28.0,0.0,28.0,0.0,0,0,0.21428571428571427,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
821189,EOG,enron oil gas,21,0.0,21.0,0.0,0.0,8.0,4.0,1,0,0.23809523809523808,,0.0,0.0,1008,0.000992063492063492,NONE,0
1135951,RDY,RDY,39,0.0,0.0,39.0,2.0,37.0,22.0,14,0,0.02564102564102564,,0.0,0.0,1008,0.013888888888888888,SINGLE_TOKEN_SEMANTIC_RISK,1
1569650,OZK,OZK,33,0.0,0.0,33.0,1.0,32.0,8.0,6,0,0.696969696969697,,0.0,0.0,1008,0.005952380952380952,SINGLE_TOKEN_SEMANTIC_RISK,1
884144,ASUR,ASUR,8,0.0,0.0,8.0,0.0,8.0,0.0,0,0,0.5,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1460235,PPLT,etfs platinum trust,7,2.0,5.0,0.0,0.0,7.0,0.0,0,0,0.42857142857142855,,0.0,0.0,0,0.0,NONE,0
1483386,GLTR,etfs precious metals basket trust,9,6.0,3.0,0.0,4.0,5.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,NONE,0
1483386,GLTR,GLTR,5,0.0,0.0,5.0,0.0,5.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1305767,PHD,pioneer floating rate fund,11,9.0,2.0,0.0,0.0,9.0,7.0,7,0,0.8181818181818182,,0.0,0.0,1008,0.006944444444444444,NONE,0
1373715,NOW,NOW,32,0.0,0.0,32.0,24.0,8.0,2.0,1,1,0.8125,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,1.0,-0.0,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
1376321,CNET,CNET,2,0.0,0.0,2.0,0.0,2.0,2.0,1,0,0.0,,0.0,0.0,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
898173,ORLY,ORLY,68,0.0,0.0,68.0,66.0,2.0,0.0,0,1,0.9852941176470589,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,1.0,-0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1227857,NCZ,nicholas applegate convertible income fund ii,32,32.0,0.0,0.0,28.0,4.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1318484,CTRN,CTRN,13,0.0,0.0,13.0,1.0,12.0,0.0,0,0,0.15384615384615385,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1023549,XTLB,XTLB,12,0.0,0.0,12.0,0.0,12.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1114995,PI,PI,2,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1538849,CAPL,CAPL,27,0.0,0.0,27.0,24.0,3.0,5.0,4,1,0.9629629629629629,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,1.0,-0.0,1008,0.003968253968253968,SINGLE_TOKEN_SEMANTIC_RISK,1
1443669,PRLB,PRLB,5,0.0,0.0,5.0,0.0,5.0,5.0,2,0,0.4,,0.0,0.0,1008,0.001984126984126984,SINGLE_TOKEN_SEMANTIC_RISK,1
1335258,LYV,LYV,5,0.0,0.0,5.0,2.0,3.0,0.0,0,1,0.4,d014d5a638eac5b2d935d6b6b173e4769692dc2a63efe5b382d586866929bd06,1.0,-0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1185348,PRAA,PRAA,36,0.0,0.0,36.0,16.0,20.0,26.0,18,0,0.75,,0.0,0.0,1008,0.017857142857142856,SINGLE_TOKEN_SEMANTIC_RISK,1
939767,EXEL,EXEL,6,0.0,0.0,6.0,6.0,0.0,2.0,1,2,1.0,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.6666666666666666,0.6365141682948128,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
1539337,JRI,nuveen real asset income growth fund,2,2.0,0.0,0.0,2.0,0.0,2.0,1,1,1.0,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,1.0,-0.0,1008,0.000992063492063492,NONE,0
1174164,FFC,f c claymore preferred securities income fund,2,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1572694,GSBD,goldman sachs liberty harbor capital llc,2,0.0,2.0,0.0,0.0,2.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1207179,GLNG,GLNG,4,0.0,0.0,4.0,0.0,4.0,4.0,1,0,0.25,,0.0,0.0,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
765207,FNLC,FNLC,8,0.0,0.0,8.0,0.0,8.0,4.0,4,0,1.0,,0.0,0.0,1008,0.003968253968253968,SINGLE_TOKEN_SEMANTIC_RISK,1
1481513,JKS,JKS,8,0.0,0.0,8.0,3.0,5.0,8.0,4,0,0.0,,0.0,0.0,1008,0.003968253968253968,SINGLE_TOKEN_SEMANTIC_RISK,1
1450445,NUW,nuveen amt free municipal value fund,166,162.0,4.0,0.0,92.0,74.0,69.0,39,1,0.3674698795180723,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,1.0,-0.0,1008,0.03869047619047619,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
817720,SYNA,SYNA,20,0.0,0.0,20.0,20.0,0.0,0.0,0,2,1.0,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,0.9,0.3250829733914482,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1383441,NIE,virtus allianzgi equity convertible income fund,12,5.0,7.0,0.0,0.0,12.0,10.0,7,0,0.6666666666666666,,0.0,0.0,1008,0.006944444444444444,NONE,0
1162027,AFB,alliance national municipal income fund,72,72.0,0.0,0.0,4.0,68.0,27.0,27,0,1.0,,0.0,0.0,1008,0.026785714285714284,NONE,0
1500435,GPRO,woodman labs,4,2.0,2.0,0.0,0.0,2.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1020214,CERS,CERS,4,0.0,0.0,4.0,4.0,0.0,0.0,0,2,1.0,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.5,0.6931471805599453,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1778114,AIO,allianzgi artificial intelligence technology opportunities fund,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1.0,,0.0,0.0,0,0.0,NONE,0
1479419,KALA,KALA,6,0.0,0.0,6.0,0.0,6.0,6.0,2,0,0.3333333333333333,,0.0,0.0,1008,0.001984126984126984,SINGLE_TOKEN_SEMANTIC_RISK,1
1265131,HTH,affordable residential communities,2,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1295401,TBBK,TBBK,8,0.0,0.0,8.0,8.0,0.0,0.0,0,1,1.0,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,1.0,-0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1636289,ACV,ACV,2,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1001171,BYFC,BYFC,2,0.0,0.0,2.0,0.0,2.0,1.0,1,0,0.5,,0.0,0.0,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
1217234,CDNA,expression diagnostics,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1210123,EAD,allspring income opportunities fund,3,2.0,1.0,0.0,0.0,3.0,1.0,1,0,1.0,,0.0,0.0,1008,0.000992063492063492,NONE,0
1360604,HR,HR,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1605301,CBFV,CBFV,9,0.0,0.0,9.0,1.0,8.0,5.0,5,0,1.0,,0.0,0.0,1008,0.00496031746031746,SINGLE_TOKEN_SEMANTIC_RISK,1
1044777,OSPN,one span,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1180262,HLF,herbalife,6673,4610.0,2063.0,0.0,3753.0,2318.0,564.0,170,46,0.1619961037014836,6752e69d6ebc246e5369e53b5493b1c51f51433551b895d3c67b2e427520e39e,0.19672131147540983,2.808503195156888,1008,0.16865079365079366,SINGLE_TOKEN_SEMANTIC_RISK,1
1057379,HCKT,hackett,2399,1325.0,1074.0,0.0,1299.0,798.0,332.0,132,27,0.2280116715298041,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.24170616113744076,2.466801946747365,1008,0.13095238095238096,SINGLE_TOKEN_SEMANTIC_RISK,1
1278027,BGS,b g foods,3540,1614.0,1926.0,0.0,1017.0,2044.0,696.0,214,12,0.2556497175141243,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.5333333333333333,1.5184603677956692,1008,0.2123015873015873,NONE,0
1133818,BPTH,bio path,902,719.0,183.0,0.0,650.0,215.0,508.0,76,17,0.541019955654102,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2749003984063745,2.0586304686096266,1008,0.07539682539682539,NONE,0
1606163,LMB,limbach,1305,510.0,795.0,0.0,140.0,687.0,161.0,27,5,0.0053639846743295016,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.5949367088607594,1.0887505737079837,1008,0.026785714285714284,SINGLE_TOKEN_SEMANTIC_RISK,1
883569,FOSL,fossil,29098,5513.0,23585.0,0.0,6947.0,10038.0,3328.0,712,84,0.08024606502165098,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.2019099590723056,2.9786487378658624,1008,0.7063492063492064,SINGLE_TOKEN_SEMANTIC_RISK,1
1131343,ATHE,prana biotechnology,280,191.0,89.0,0.0,166.0,88.0,53.0,10,18,0.08928571428571429,84625ab1a763851f03bf27f1f4f68b3b7efe198626d098151d461cbb0e262da0,0.31343283582089554,2.362505517056126,1008,0.00992063492063492,NONE,0
1534701,PSX,phillips 66,13899,4539.0,9360.0,0.0,3735.0,5684.0,2732.0,520,34,0.0918771134614001,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2891674127126231,2.1145699286192676,1008,0.5158730158730159,NONE,0
1273813,AGO,assured guaranty,3893,2378.0,1515.0,0.0,2201.0,1192.0,468.0,146,41,0.31286925250449527,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2459349593495935,2.60163939797359,1008,0.14484126984126985,NONE,0
712771,CNOB,connectone bancorp,735,453.0,282.0,0.0,0.0,695.0,280.0,87,14,0.5238095238095238,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3023255813953488,1.992671409770636,1008,0.08630952380952381,NONE,0
1451505,RIG,transocean,12705,7528.0,5177.0,0.0,6768.0,3788.0,1283.0,266,83,0.13789846517119245,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.20174537987679672,2.9121689499530965,1008,0.2638888888888889,SINGLE_TOKEN_SEMANTIC_RISK,1
1611647,FRPT,freshpet,1669,889.0,780.0,0.0,695.0,608.0,452.0,156,20,0.4895146794487717,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3167259786476868,2.395923619980378,1008,0.15476190476190477,SINGLE_TOKEN_SEMANTIC_RISK,1
1094366,RDWR,radware,1985,1674.0,311.0,0.0,1442.0,413.0,343.0,93,37,0.3193954659949622,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.14606741573033707,2.8746806304036157,1008,0.09226190476190477,SINGLE_TOKEN_SEMANTIC_RISK,1
1192448,GKOS,glaukos,1658,779.0,879.0,0.0,384.0,906.0,377.0,59,10,0.2503015681544029,bc866712ec3d41f918d736dba6181bfae8068e106956a8f51e7e26914276ce1e,0.5944444444444444,1.4417323071317312,1008,0.05853174603174603,SINGLE_TOKEN_SEMANTIC_RISK,1
25743,TXMD,therapeuticsmd,1678,1252.0,426.0,0.0,1077.0,402.0,564.0,137,30,0.5309892729439809,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.23890063424947147,2.4167573270357816,1008,0.1359126984126984,SINGLE_TOKEN_SEMANTIC_RISK,1
1002910,AEE,ameren,6504,3614.0,2890.0,0.0,2862.0,2804.0,1538.0,329,39,0.3371771217712177,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.38089330024813894,2.292943884899109,1008,0.3263888888888889,SINGLE_TOKEN_SEMANTIC_RISK,1
882508,QUIK,quicklogic,1761,1537.0,224.0,0.0,1225.0,452.0,306.0,75,20,0.39579784213515046,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.2921686746987952,2.10778461535967,1008,0.0744047619047619,SINGLE_TOKEN_SEMANTIC_RISK,1
1377121,PTGX,protagonist,838,263.0,575.0,0.0,183.0,351.0,267.0,54,11,0.1873508353221957,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.208955223880597,2.0291275529870076,1008,0.05357142857142857,SINGLE_TOKEN_SEMANTIC_RISK,1
1123360,GPN,global payments,8732,4342.0,4390.0,0.0,3390.0,3662.0,2269.0,421,68,0.29706825469537335,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.18114874815905743,2.854938698091238,1008,0.4176587301587302,NONE,0
1222333,GLD,spdr gold trust,17869,1349.0,16520.0,0.0,1933.0,3405.0,1289.0,352,18,0.12306228664166993,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.7785714285714286,1.0280661820373587,1008,0.3492063492063492,NONE,0
1703644,GPMT,granite point mortgage trust,330,96.0,234.0,0.0,49.0,223.0,190.0,62,3,0.3212121212121212,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.4375,1.0717300941124526,1008,0.061507936507936505,NONE,0
1477049,PHYS,sprott physical gold trust,581,110.0,471.0,0.0,187.0,353.0,94.0,32,2,0.10843373493975904,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.9615384615384616,0.16302362949436594,1008,0.031746031746031744,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
912767,UFPI,universal forest products,1840,968.0,872.0,0.0,617.0,873.0,461.0,117,26,0.43967391304347825,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.38699690402476783,2.2014001384382653,1008,0.11607142857142858,NONE,0
1253986,ABR,arbor realty trust,2819,1255.0,1564.0,0.0,966.0,1439.0,902.0,241,20,0.46151117417523946,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2363013698630137,2.1462959644495587,1008,0.2390873015873016,NONE,0
1694426,DK,delek us,3603,2000.0,1603.0,0.0,1584.0,1367.0,1004.0,239,30,0.42769913960588396,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.1956521739130435,2.3420266063403554,1008,0.2371031746031746,NONE,0
1476150,TRNO,terreno realty,2837,1653.0,1184.0,0.0,1366.0,1054.0,529.0,163,25,0.4406062742333451,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.31376975169300225,2.3112339597686375,1008,0.16170634920634921,NONE,0
1070732,EVF,eaton vance senior income trust,305,295.0,10.0,0.0,254.0,51.0,36.0,22,1,0.18032786885245902,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,1.0,-0.0,1008,0.021825396825396824,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
716643,RGS,regis,3580,2198.0,1382.0,0.0,2164.0,898.0,367.0,92,38,0.16927374301675976,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.34352941176470586,2.4920731469051236,1008,0.09126984126984126,SINGLE_TOKEN_SEMANTIC_RISK,1
310158,MRK,merck,45905,22271.0,23634.0,0.0,18086.0,17689.0,9494.0,982,110,0.23051955124714082,bc866712ec3d41f918d736dba6181bfae8068e106956a8f51e7e26914276ce1e,0.15412569474134247,3.004424778965563,1008,0.9742063492063492,EDGE_COUNT_TOP_1_PERCENT|IMPLAUSIBLY_HIGH_TRAINING_DAY_COVERAGE|SINGLE_TOKEN_SEMANTIC_RISK,3
875045,BIIB,BIIB,53,0.0,0.0,53.0,40.0,13.0,10.0,5,4,0.8113207547169812,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.7916666666666666,0.7315151084145227,1008,0.00496031746031746,SINGLE_TOKEN_SEMANTIC_RISK,1
1367644,EBS,emergent biosolutions,3819,2048.0,1771.0,0.0,1877.0,1359.0,1024.0,283,30,0.41162608012568735,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.16735537190082644,2.5635531109346896,1008,0.28075396825396826,NONE,0
1460329,FLNT,fluent,1191,250.0,941.0,0.0,249.0,390.0,201.0,74,11,0.07472712006717044,6d85c5fcd083a75f7715c2add959f733b76cef5669e291147c7bb4af1f38a75b,0.32,1.9915987842757468,1008,0.07341269841269842,SINGLE_TOKEN_SEMANTIC_RISK,1
1013131,BVN,buenaventura mining,295,93.0,202.0,0.0,81.0,176.0,59.0,26,9,0.376271186440678,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.3225806451612903,1.9081951631007303,1008,0.025793650793650792,NONE,0
