phase,symbol,month,method,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
train_forward_oof,AMZN,2018-08,R1_recency,69,0.6116379310344828,0.23648875780580347,0.23633443373219806,0.6137931034482759,0.775,0.4482758620689655,0.6811594202898551,False
train_forward_oof,AMZN,2018-03,F1_equal,62,0.42486772486772484,-0.15937962369601547,0.30454245710075767,0.40529100529100526,0.5925925925925926,0.2571428571428571,0.6774193548387096,False
train_forward_oof,AMZN,2018-04,F1_equal,63,0.37857142857142856,-0.2531399269503094,0.27732076661331184,0.34591836734693876,0.21428571428571427,0.5428571428571428,0.3492063492063492,False
train_forward_oof,AMZN,2018-05,F1_equal,65,0.5969785575048733,0.21748750777439183,0.25091009547871423,0.550682261208577,0.34210526315789475,0.8518518518518519,0.26153846153846155,False
train_forward_oof,AMZN,2018-06,F1_equal,63,0.5793478260869566,0.152828062049447,0.26511491380913593,0.5630434782608695,0.55,0.6086956521739131,0.49206349206349204,False
train_forward_oof,AMZN,2018-07,F1_equal,60,0.6166666666666667,0.23995690956687135,0.23771951943560649,0.6433333333333333,0.7333333333333333,0.5,0.6166666666666667,False
train_forward_oof,AMZN,2018-08,F1_equal,69,0.6400862068965517,0.27661828579457937,0.2305148064594193,0.6672413793103448,0.625,0.6551724137931034,0.5072463768115942,False
train_forward_oof,AMZN,2018-03,F1_recency,62,0.4634920634920635,-0.07380101250382305,0.2991058377237215,0.4201058201058201,0.5555555555555556,0.37142857142857144,0.5967741935483871,False
train_forward_oof,AMZN,2018-04,F1_recency,63,0.4107142857142857,-0.18613229922816868,0.2840816243990742,0.36530612244897964,0.25,0.5714285714285714,0.3492063492063492,False
train_forward_oof,AMZN,2018-05,F1_recency,65,0.5813840155945419,0.2139191027141379,0.2565662731732635,0.543859649122807,0.23684210526315788,0.9259259259259259,0.16923076923076924,False
train_forward_oof,AMZN,2018-06,F1_recency,63,0.5293478260869565,0.05710402407201607,0.26369322166058806,0.5554347826086956,0.45,0.6086956521739131,0.42857142857142855,False
train_forward_oof,AMZN,2018-07,F1_recency,60,0.6,0.2075143391598224,0.23932559594140132,0.6322222222222221,0.7333333333333333,0.4666666666666667,0.6333333333333333,False
train_forward_oof,AMZN,2018-08,F1_recency,69,0.6103448275862069,0.21789009588742253,0.2335153641897889,0.6448275862068965,0.6,0.6206896551724138,0.5072463768115942,False
train_forward_oof,AMZN,2018-03,F2_equal,62,0.382010582010582,-0.2622758125723706,0.34021305830659254,0.3724867724867724,0.5925925925925926,0.17142857142857143,0.7258064516129032,False
train_forward_oof,AMZN,2018-04,F2_equal,63,0.39642857142857146,-0.205886164914561,0.2897315377159766,0.36530612244897964,0.39285714285714285,0.4,0.5079365079365079,False
train_forward_oof,AMZN,2018-05,F2_equal,65,0.4220272904483431,-0.15415288347095465,0.29092588801302666,0.31384015594541914,0.47368421052631576,0.37037037037037035,0.5384615384615384,False
train_forward_oof,AMZN,2018-06,F2_equal,63,0.4989130434782609,-0.002195496824144787,0.24424332010338076,0.5760869565217391,0.65,0.34782608695652173,0.6507936507936508,False
train_forward_oof,AMZN,2018-07,F2_equal,60,0.55,0.11095900821829636,0.25747557275356026,0.5677777777777778,0.7666666666666667,0.3333333333333333,0.7166666666666667,False
train_forward_oof,AMZN,2018-08,F2_equal,69,0.6336206896551724,0.274433014821148,0.23045955049466182,0.6482758620689655,0.75,0.5172413793103449,0.6376811594202898,False
