method,symbol,month,n,BA,MCC,Brier,pred_up,constant
P_own_tabpfn_temperature,AAPL,2019-01,63,0.4360706860706861,-0.16030307909602173,0.24945443488425947,0.8095238095238095,0
P_own_tabpfn_temperature,AAPL,2019-02,2,,0.0,0.31538076249692126,1.0,1
P_own_tabpfn_temperature,AMZN,2018-03,62,0.4433862433862434,-0.12177463742455731,0.3197828715976989,0.6935483870967742,0
P_own_tabpfn_temperature,AMZN,2018-04,63,0.4714285714285714,-0.09035079029052513,0.2500525995627281,0.8888888888888888,0
P_own_tabpfn_temperature,AMZN,2018-05,65,0.43762183235867447,-0.12739099802666998,0.25000015118855157,0.6307692307692307,0
P_own_tabpfn_temperature,AMZN,2018-06,63,0.5679347826086957,0.17231301638497498,0.24986725595771322,0.8253968253968254,0
P_own_tabpfn_temperature,AMZN,2018-07,60,0.5166666666666667,0.07647191129018727,0.24995436713993666,0.95,0
P_own_tabpfn_temperature,AMZN,2018-08,69,0.528448275862069,0.07409465668197894,0.24989613882308784,0.8260869565217391,0
P_own_tabpfn_temperature,AMZN,2018-09,57,0.6016009852216749,0.24917762935063273,0.2499993409089349,0.7894736842105263,0
P_own_tabpfn_temperature,AMZN,2018-10,69,0.5372023809523809,0.07546020131504612,0.2500096245501777,0.7101449275362319,0
P_own_tabpfn_temperature,AMZN,2018-11,60,0.4791666666666667,-0.041666666666666664,0.24998897327148734,0.6,0
P_own_tabpfn_temperature,AMZN,2018-12,54,0.5706766917293233,0.1373822742155119,0.24989417198234656,0.5925925925925926,0
P_own_tabpfn_temperature,AMZN,2019-01,63,0.4815789473684211,-0.043355498476206004,0.2499660537644412,0.7777777777777778,0
P_own_tabpfn_temperature,AMZN,2019-02,2,1.0,1.0,0.24987583789178142,0.5,0
T_A1_temperature,AAPL,2018-03,62,0.5625,0.12598815766974242,0.2629473348836228,0.5645161290322581,0
T_A1_temperature,AAPL,2018-04,63,0.4475806451612903,-0.11420217218651821,0.26278867688742186,0.6984126984126984,0
T_A1_temperature,AAPL,2018-05,66,0.4659832246039143,-0.07086386789708282,0.2511109107805164,0.6515151515151515,0
T_A1_temperature,AAPL,2018-06,63,0.4074074074074074,-0.18349396085439343,0.25149163763501414,0.5238095238095238,0
T_A1_temperature,AAPL,2018-07,60,0.5604395604395604,0.12394371660990718,0.25002077676286993,0.31666666666666665,0
T_A1_temperature,AAPL,2018-08,69,0.6062091503267973,0.22101174045548777,0.24945654383889512,0.7681159420289855,0
T_A1_temperature,AAPL,2018-09,57,0.6163793103448276,0.24122532033850386,0.24788643741057784,0.631578947368421,0
T_A1_temperature,AAPL,2018-10,69,0.44743589743589746,-0.1374941212500287,0.25126707177084795,0.8260869565217391,0
T_A1_temperature,AAPL,2018-11,60,0.5595105672969967,0.13199128086258038,0.24913172524885235,0.7166666666666667,0
T_A1_temperature,AAPL,2018-12,53,0.5890092879256965,0.17612037990116486,0.24914341469946036,0.6226415094339622,0
T_A1_temperature,AAPL,2019-01,63,0.4916839916839917,-0.017590704010141334,0.25029087750641826,0.6825396825396826,0
T_A1_temperature,AAPL,2019-02,2,,0.0,0.259748034565159,1.0,1
T_A1_temperature,AMZN,2018-03,62,0.4677248677248677,-0.0662548552106274,0.30218289479606303,0.6290322580645161,0
T_A1_temperature,AMZN,2018-04,63,0.3892857142857143,-0.22349054778228306,0.25130933441984343,0.5873015873015873,0
T_A1_temperature,AMZN,2018-05,65,0.5248538011695907,0.049707602339181284,0.2499268235186686,0.5846153846153846,0
T_A1_temperature,AMZN,2018-06,63,0.6608695652173913,0.332773375305833,0.24954566254595636,0.6825396825396826,0
T_A1_temperature,AMZN,2018-07,60,0.6000000000000001,0.2182178902359924,0.24981598098093807,0.7,0
T_A1_temperature,AMZN,2018-08,69,0.6258620689655172,0.25303634910526385,0.24973595758883116,0.5942028985507246,0
T_A1_temperature,AMZN,2018-09,57,0.4735221674876847,-0.05295566502463054,0.2500211395320224,0.49122807017543857,0
T_A1_temperature,AMZN,2018-10,69,0.5625,0.11652289992484975,0.24988780205902164,0.5797101449275363,0
T_A1_temperature,AMZN,2018-11,60,0.4791666666666667,-0.041666666666666664,0.24996343266416268,0.6,0
T_A1_temperature,AMZN,2018-12,54,0.6015037593984962,0.19389168358237033,0.24933994760513783,0.5,0
T_A1_temperature,AMZN,2019-01,63,0.3173684210526316,-0.35853306572551036,0.25011144405104285,0.5396825396825397,0
T_A1_temperature,AMZN,2019-02,2,0.5,0.0,0.24999312637510662,1.0,1
T_A1_interaction_temperature,AAPL,2018-03,62,0.4458333333333333,-0.11581320482871722,0.2709329391760279,0.6774193548387096,0
T_A1_interaction_temperature,AAPL,2018-04,63,0.4954637096774194,-0.010040241611281236,0.24999347680774367,0.7142857142857143,0
T_A1_interaction_temperature,AAPL,2018-05,66,0.4044734389561976,-0.19900127286167094,0.25026085150598104,0.6515151515151515,0
T_A1_interaction_temperature,AAPL,2018-06,63,0.39814814814814814,-0.20184335693983277,0.2501990882789383,0.47619047619047616,0
T_A1_interaction_temperature,AAPL,2018-07,60,0.3901098901098901,-0.22237479499833035,0.25031088098849286,0.3333333333333333,0
T_A1_interaction_temperature,AAPL,2018-08,69,0.5294117647058824,0.053302983402117865,0.24995907124146052,0.37681159420289856,0
T_A1_interaction_temperature,AAPL,2018-09,57,0.5258620689655172,0.05178795552215545,0.24959984825973872,0.47368421052631576,0
T_A1_interaction_temperature,AAPL,2018-10,69,0.5679487179487179,0.13902192304590422,0.24995802451267918,0.6231884057971014,0
T_A1_interaction_temperature,AAPL,2018-11,60,0.5489432703003337,0.09805027621652566,0.2498677354462008,0.5333333333333333,0
T_A1_interaction_temperature,AAPL,2018-12,53,0.6215170278637772,0.23347176871007033,0.24962578147023154,0.5283018867924528,0
T_A1_interaction_temperature,AAPL,2019-01,63,0.5124740124740125,0.024592694134653176,0.2500396761502698,0.47619047619047616,0
T_A1_interaction_temperature,AAPL,2019-02,2,,0.0,0.25079958559079196,1.0,1
T_A1_interaction_temperature,AMZN,2018-03,62,0.49047619047619045,-0.020203050891044214,0.2805666232157681,0.6774193548387096,0
T_A1_interaction_temperature,AMZN,2018-04,63,0.41785714285714287,-0.16428571428571428,0.2503137291210674,0.5555555555555556,0
T_A1_interaction_temperature,AMZN,2018-05,65,0.5355750487329435,0.07019866843675795,0.2499528536317018,0.5230769230769231,0
T_A1_interaction_temperature,AMZN,2018-06,63,0.5733695652173914,0.14276006018004017,0.24988339414764665,0.5714285714285714,0
T_A1_interaction_temperature,AMZN,2018-07,60,0.55,0.10141851056742199,0.24974617003944272,0.5833333333333334,0
T_A1_interaction_temperature,AMZN,2018-08,69,0.6258620689655172,0.25303634910526385,0.2496977620895909,0.5942028985507246,0
T_A1_interaction_temperature,AMZN,2018-09,57,0.41995073891625617,-0.16129479177027617,0.250675113559729,0.43859649122807015,0
T_A1_interaction_temperature,AMZN,2018-10,69,0.5848214285714286,0.15896257906518832,0.24681678518964117,0.4057971014492754,0
T_A1_interaction_temperature,AMZN,2018-11,60,0.4930555555555556,-0.013638618139749523,0.24978153054773827,0.5333333333333333,0
T_A1_interaction_temperature,AMZN,2018-12,54,0.6157894736842104,0.22133200006102177,0.24202974287467363,0.48148148148148145,0
T_A1_interaction_temperature,AMZN,2019-01,63,0.36368421052631583,-0.2684262125407043,0.25100011595729177,0.5555555555555556,0
T_A1_interaction_temperature,AMZN,2019-02,2,0.5,0.0,0.2500368077066953,1.0,1
T_mix_temperature,AAPL,2018-03,62,0.4979166666666667,-0.00419960525565808,0.3227610381984255,0.5645161290322581,0
T_mix_temperature,AAPL,2018-04,63,0.4949596774193548,-0.010826670965770146,0.25034539180481724,0.6825396825396826,0
T_mix_temperature,AAPL,2018-05,66,0.5041938490214353,0.008466978614720877,0.2501559228211492,0.5909090909090909,0
T_mix_temperature,AAPL,2018-06,63,0.45833333333333337,-0.08429272304235245,0.2500798380495557,0.3968253968253968,0
T_mix_temperature,AAPL,2018-07,60,0.5384615384615384,0.07546295692968115,0.2500240636935907,0.38333333333333336,0
T_mix_temperature,AAPL,2018-08,69,0.5375816993464052,0.07001400420140048,0.2493768202799309,0.6666666666666666,0
T_mix_temperature,AAPL,2018-09,57,0.5301724137931034,0.0671376515502072,0.2494563782701171,0.7192982456140351,0
T_mix_temperature,AAPL,2018-10,69,0.48589743589743595,-0.03389834532487511,0.2501742562559161,0.782608695652174,0
T_mix_temperature,AAPL,2018-11,60,0.5378197997775306,0.1111942683409761,0.24956970325052877,0.8666666666666667,0
T_mix_temperature,AAPL,2018-12,53,0.5239938080495355,0.058818129207085575,0.2502058923639264,0.8113207547169812,0
T_mix_temperature,AAPL,2019-01,63,0.4495841995841996,-0.1307633938684227,0.2500607452073185,0.8253968253968254,0
T_mix_temperature,AAPL,2019-02,2,,0.0,0.2516094665636053,1.0,1
T_mix_temperature,AMZN,2018-03,62,0.39629629629629626,-0.22655704750137484,0.3630120921433589,0.7096774193548387,0
T_mix_temperature,AMZN,2018-04,63,0.425,-0.1492405014489273,0.25125004248777577,0.47619047619047616,0
T_mix_temperature,AMZN,2018-05,65,0.40594541910331383,-0.19208173921208832,0.2509996029968848,0.6307692307692307,0
T_mix_temperature,AMZN,2018-06,63,0.5483695652173912,0.09344533719400813,0.24987676099547942,0.5396825396825397,0
T_mix_temperature,AMZN,2018-07,60,0.5666666666666667,0.15075567228888181,0.24967737951979926,0.7333333333333333,0
T_mix_temperature,AMZN,2018-08,69,0.655603448275862,0.31282918502397344,0.2497703774212722,0.5942028985507246,0
T_mix_temperature,AMZN,2018-09,57,0.4913793103448276,-0.017241379310344827,0.24964619788712766,0.5087719298245614,0
T_mix_temperature,AMZN,2018-10,69,0.5758928571428572,0.1431049438115632,0.24989596565216385,0.6086956521739131,0
T_mix_temperature,AMZN,2018-11,60,0.5208333333333334,0.041192627728581725,0.24970030418209235,0.5666666666666667,0
T_mix_temperature,AMZN,2018-12,54,0.5323308270676692,0.061928224614379454,0.249375072871435,0.5370370370370371,0
T_mix_temperature,AMZN,2019-01,63,0.503157894736842,0.006186882248897459,0.2497038676213768,0.5238095238095238,0
T_mix_temperature,AMZN,2019-02,2,0.5,0.0,0.24999312636250196,1.0,1
T_original_temperature,AAPL,2018-03,62,0.58125,0.1625,0.26514361126457675,0.4838709677419355,0
T_original_temperature,AAPL,2018-04,63,0.38356854838709675,-0.24695729028681548,0.2777541253279869,0.6666666666666666,0
T_original_temperature,AAPL,2018-05,66,0.49673811742777263,-0.006795165414788764,0.25023631511644717,0.6515151515151515,0
T_original_temperature,AAPL,2018-06,63,0.39814814814814814,-0.2047597175387335,0.2503908831787844,0.5873015873015873,0
T_original_temperature,AAPL,2018-07,60,0.5586080586080586,0.1264279082482028,0.25000662434788384,0.26666666666666666,0
T_original_temperature,AAPL,2018-08,69,0.6143790849673203,0.22487239817113244,0.2494953507992861,0.7246376811594203,0
T_original_temperature,AAPL,2018-09,57,0.5646551724137931,0.13907296967065538,0.249682711181533,0.6842105263157895,0
T_original_temperature,AAPL,2018-10,69,0.44743589743589746,-0.1374941212500287,0.2502883757985368,0.8260869565217391,0
T_original_temperature,AAPL,2018-11,60,0.5077864293659622,0.0183994675796814,0.24988321226173432,0.7666666666666667,0
T_original_temperature,AAPL,2018-12,53,0.5859133126934984,0.17653507593641807,0.24991678784799692,0.6792452830188679,0
T_original_temperature,AAPL,2019-01,63,0.5031185031185031,0.0063230379732829725,0.2500537311259537,0.6190476190476191,0
T_original_temperature,AAPL,2019-02,2,,0.0,0.251334228087604,1.0,1
T_original_temperature,AMZN,2018-03,62,0.40634920634920635,-0.19622565452573865,0.3560117715843265,0.6612903225806451,0
T_original_temperature,AMZN,2018-04,63,0.45714285714285713,-0.08528028654224418,0.2511925919392065,0.47619047619047616,0
T_original_temperature,AMZN,2018-05,65,0.6330409356725146,0.2676516895156554,0.249495356251317,0.6,0
T_original_temperature,AMZN,2018-06,63,0.6076086956521739,0.20938142159739226,0.2500400221975357,0.5714285714285714,0
T_original_temperature,AMZN,2018-07,60,0.5833333333333334,0.1849316803638273,0.249757089052058,0.7166666666666667,0
T_original_temperature,AMZN,2018-08,69,0.6133620689655173,0.2267241379310345,0.24970466455915025,0.5797101449275363,0
T_original_temperature,AMZN,2018-09,57,0.4562807881773399,-0.0874384236453202,0.2500178373418762,0.5087719298245614,0
T_original_temperature,AMZN,2018-10,69,0.5997023809523809,0.1893410972601538,0.24997716710822473,0.6231884057971014,0
T_original_temperature,AMZN,2018-11,60,0.45833333333333337,-0.08183170883849714,0.24996830429079936,0.5333333333333333,0
T_original_temperature,AMZN,2018-12,54,0.6135338345864662,0.21746888178537901,0.2492714042177889,0.5370370370370371,0
T_original_temperature,AMZN,2019-01,63,0.3968421052631579,-0.20313335003080327,0.2501057748766788,0.5555555555555556,0
T_original_temperature,AMZN,2019-02,2,0.5,0.0,0.24999312637413706,1.0,1
T_original_interaction_temperature,AAPL,2018-03,62,0.48541666666666666,-0.029288959306450306,0.26897774586065404,0.45161290322580644,0
T_original_interaction_temperature,AAPL,2018-04,63,0.4465725806451613,-0.11095736011809165,0.250045324813228,0.6349206349206349,0
T_original_interaction_temperature,AAPL,2018-05,66,0.5680335507921714,0.1469464440717821,0.24990340680672188,0.696969696969697,0
T_original_interaction_temperature,AAPL,2018-06,63,0.4027777777777778,-0.19364916731037085,0.2501072752815184,0.5555555555555556,0
T_original_interaction_temperature,AAPL,2018-07,60,0.5659340659340659,0.12607465830311831,0.24992215078196922,0.4666666666666667,0
T_original_interaction_temperature,AAPL,2018-08,69,0.5473856209150327,0.08737476773251429,0.25013578233704276,0.34782608695652173,0
T_original_interaction_temperature,AAPL,2018-09,57,0.5806650246305419,0.16439549208355386,0.2497372525429899,0.5964912280701754,0
T_original_interaction_temperature,AAPL,2018-10,69,0.4025641025641026,-0.21292608957859982,0.2500209830594337,0.7101449275362319,0
T_original_interaction_temperature,AAPL,2018-11,60,0.5294771968854283,0.060594226182026485,0.2501643002580673,0.6166666666666667,0
T_original_interaction_temperature,AAPL,2018-12,53,0.5804953560371517,0.15465645825380456,0.2497023254911884,0.5283018867924528,0
T_original_interaction_temperature,AAPL,2019-01,63,0.41632016632016633,-0.1658155677094358,0.2502201371309968,0.5555555555555556,0
T_original_interaction_temperature,AAPL,2019-02,2,,0.0,0.2503951753947208,1.0,1
T_original_interaction_temperature,AMZN,2018-03,62,0.5920634920634921,0.18344879771901976,0.26967606419425766,0.45161290322580644,0
T_original_interaction_temperature,AMZN,2018-04,63,0.42857142857142855,-0.1419904585617662,0.2500531818968331,0.5079365079365079,0
T_original_interaction_temperature,AMZN,2018-05,65,0.5755360623781677,0.15302346008776552,0.2499161921260312,0.38461538461538464,0
T_original_interaction_temperature,AMZN,2018-06,63,0.6048913043478261,0.22006970263318495,0.24984624125223248,0.6984126984126984,0
T_original_interaction_temperature,AMZN,2018-07,60,0.6,0.2075143391598224,0.24762835239825773,0.6333333333333333,0
T_original_interaction_temperature,AMZN,2018-08,69,0.6603448275862069,0.3193162456272549,0.24209436879968163,0.5652173913043478,0
T_original_interaction_temperature,AMZN,2018-09,57,0.40332512315270935,-0.1933497536945813,0.25687114749817314,0.49122807017543857,0
T_original_interaction_temperature,AMZN,2018-10,69,0.5729166666666666,0.13536118192690832,0.26137642367933767,0.5652173913043478,0
T_original_interaction_temperature,AMZN,2018-11,60,0.5416666666666667,0.08206099398622183,0.2583317810486737,0.55,0
T_original_interaction_temperature,AMZN,2018-12,54,0.5203007518796992,0.038778336716474064,0.24082696730487316,0.5,0
T_original_interaction_temperature,AMZN,2019-01,63,0.36368421052631583,-0.2684262125407043,0.2616377186711525,0.5555555555555556,0
T_original_interaction_temperature,AMZN,2019-02,2,0.5,0.0,0.2512811897271784,1.0,1
