key,symbol,cutoff_utc,horizon_minutes,n_articles,coverage,horizon_complete,used_group_count
AMZN|2018-10-17 13:30:00+00:00,AMZN,2018-10-17T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-17 14:30:00+00:00,AAPL,2018-10-17T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-17 14:30:00+00:00,AMZN,2018-10-17T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-17 15:30:00+00:00,AAPL,2018-10-17T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-17 15:30:00+00:00,AMZN,2018-10-17T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-18 13:30:00+00:00,AAPL,2018-10-18T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-18 13:30:00+00:00,AMZN,2018-10-18T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-18 14:30:00+00:00,AAPL,2018-10-18T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-18 14:30:00+00:00,AMZN,2018-10-18T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-18 15:30:00+00:00,AAPL,2018-10-18T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-18 15:30:00+00:00,AMZN,2018-10-18T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-19 13:30:00+00:00,AAPL,2018-10-19T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-19 13:30:00+00:00,AMZN,2018-10-19T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-19 14:30:00+00:00,AAPL,2018-10-19T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-19 14:30:00+00:00,AMZN,2018-10-19T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-19 15:30:00+00:00,AAPL,2018-10-19T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-19 15:30:00+00:00,AMZN,2018-10-19T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-22 13:30:00+00:00,AAPL,2018-10-22T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-22 13:30:00+00:00,AMZN,2018-10-22T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-22 14:30:00+00:00,AAPL,2018-10-22T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-22 14:30:00+00:00,AMZN,2018-10-22T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-22 15:30:00+00:00,AAPL,2018-10-22T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-22 15:30:00+00:00,AMZN,2018-10-22T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-23 13:30:00+00:00,AAPL,2018-10-23T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-23 13:30:00+00:00,AMZN,2018-10-23T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-23 14:30:00+00:00,AAPL,2018-10-23T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-23 14:30:00+00:00,AMZN,2018-10-23T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-23 15:30:00+00:00,AAPL,2018-10-23T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-23 15:30:00+00:00,AMZN,2018-10-23T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-24 13:30:00+00:00,AAPL,2018-10-24T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-24 13:30:00+00:00,AMZN,2018-10-24T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-24 14:30:00+00:00,AAPL,2018-10-24T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-24 14:30:00+00:00,AMZN,2018-10-24T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-24 15:30:00+00:00,AAPL,2018-10-24T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-24 15:30:00+00:00,AMZN,2018-10-24T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-25 13:30:00+00:00,AAPL,2018-10-25T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-25 13:30:00+00:00,AMZN,2018-10-25T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-25 14:30:00+00:00,AAPL,2018-10-25T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-25 14:30:00+00:00,AMZN,2018-10-25T14:25:00+00:00,240,0,0.0,False,0
