stock,horizon,method,params,month,phase,decision_only,n,accuracy,ba,mcc,precision,recall,f1,up_recall,down_recall,pred_up,true_up,constant,auc,brier
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-03,oof,False,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-04,oof,False,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-05,oof,False,22,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-06,oof,False,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-07,oof,False,21,0.38095238095238093,0.3557692307692308,-0.28306925853614895,0.5,0.46153846153846156,0.48,0.46153846153846156,0.25,0.5714285714285714,0.6190476190476191,False,0.3557692307692308,0.25438836248680896
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-08,oof,False,23,0.7391304347826086,0.5,0.0,0.7391304347826086,1.0,0.85,1.0,0.0,1.0,0.7391304347826086,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-09,development,False,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-10,development,False,23,0.4782608695652174,0.5,0.0,0.4782608695652174,1.0,0.6470588235294118,1.0,0.0,1.0,0.4782608695652174,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-11,later,False,21,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,True,0.4642857142857143,0.2620357801178001
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-12,later,False,19,0.42105263157894735,0.532051282051282,0.07308816827558576,0.3333333333333333,0.8333333333333334,0.47619047619047616,0.8333333333333334,0.23076923076923078,0.7894736842105263,0.3157894736842105,False,0.4230769230769231,0.2530451381486476
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2019-01,later,False,21,0.3333333333333333,0.34090909090909094,-0.337099931231621,0.2857142857142857,0.18181818181818182,0.2222222222222222,0.18181818181818182,0.5,0.3333333333333333,0.5238095238095238,False,0.3363636363636363,0.2545594065233632
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2019-02,later,False,1,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,0.2462392756462185
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-03,oof,False,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-04,oof,False,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-05,oof,False,22,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-06,oof,False,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-07,oof,False,21,0.6190476190476191,0.5,0.0,0.6190476190476191,1.0,0.7647058823529411,1.0,0.0,1.0,0.6190476190476191,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-08,oof,False,23,0.7391304347826086,0.5,0.0,0.7391304347826086,1.0,0.85,1.0,0.0,1.0,0.7391304347826086,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-09,development,False,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.6722222222222223,0.24317691247757547
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-10,development,False,23,0.4782608695652174,0.5,0.0,0.4782608695652174,1.0,0.6470588235294118,1.0,0.0,1.0,0.4782608695652174,True,0.590909090909091,0.2483947737246742
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-11,later,False,21,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,True,0.2857142857142857,0.2742238048405717
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-12,later,False,19,0.5789473684210527,0.6923076923076923,0.40599897147057507,0.42857142857142855,1.0,0.6,1.0,0.38461538461538464,0.7368421052631579,0.3157894736842105,False,0.7564102564102564,0.24749883403182996
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2019-01,later,False,21,0.47619047619047616,0.46818181818181814,-0.06741998624632421,0.5,0.6363636363636364,0.56,0.6363636363636364,0.3,0.6666666666666666,0.5238095238095238,False,0.5045454545454546,0.2504840552609712
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2019-02,later,False,1,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,0.229764380014559
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-03,oof,False,21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.5555555555555556,0.24932944606413993
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-04,oof,False,21,0.5238095238095238,0.5045454545454545,0.015467205622243648,0.5263157894736842,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.1,0.9047619047619048,0.5238095238095238,False,0.5045454545454545,0.2500303692905734
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-05,oof,False,22,0.5454545454545454,0.5083333333333333,0.028867513459481284,0.55,0.9166666666666666,0.6875,0.9166666666666666,0.1,0.9090909090909091,0.5454545454545454,False,0.5083333333333333,0.2500038332387801
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-06,oof,False,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.48611111111111105,0.25000242929535854
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-07,oof,False,21,0.47619047619047616,0.5,0.0,0.47619047619047616,1.0,0.6451612903225806,1.0,0.0,1.0,0.47619047619047616,True,0.4681818181818182,0.2508862433862434
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-08,oof,False,23,0.6086956521739131,0.5,0.0,0.6086956521739131,1.0,0.7567567567567568,1.0,0.0,1.0,0.6086956521739131,True,0.6785714285714286,0.24771192945853918
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-09,development,False,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.5,0.25
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-10,development,False,23,0.391304347826087,0.5,0.0,0.391304347826087,1.0,0.5625,1.0,0.0,1.0,0.391304347826087,True,0.39285714285714285,0.2525423662799076
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-11,later,False,21,0.5238095238095238,0.5,0.0,0.5238095238095238,1.0,0.6875,1.0,0.0,1.0,0.5238095238095238,True,0.4,0.2504645651266445
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2018-12,later,False,19,0.3684210526315789,0.5,0.0,0.3684210526315789,1.0,0.5384615384615384,1.0,0.0,1.0,0.3684210526315789,True,0.5297619047619047,0.25000459628762955
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2019-01,later,False,21,0.6666666666666666,0.6681818181818182,0.33636363636363636,0.7,0.6363636363636364,0.6666666666666666,0.6363636363636364,0.7,0.47619047619047616,0.5238095238095238,False,0.6636363636363636,0.24859135363666282
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,"{""C"": 0.1}",2019-02,later,False,1,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,,0.2503961895334101
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-03,oof,False,21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.5,0.25
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-04,oof,False,21,0.6190476190476191,0.6045454545454545,0.26593594178615615,0.5882352941176471,0.9090909090909091,0.7142857142857143,0.9090909090909091,0.3,0.8095238095238095,0.5238095238095238,False,0.6045454545454546,0.2483600583090379
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-05,oof,False,22,0.7272727272727273,0.7,0.5163977794943223,0.6666666666666666,1.0,0.8,1.0,0.4,0.8181818181818182,0.5454545454545454,False,0.7,0.24882702893328631
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-06,oof,False,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.48611111111111105,0.25000242929535854
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-07,oof,False,21,0.47619047619047616,0.5,0.0,0.47619047619047616,1.0,0.6451612903225806,1.0,0.0,1.0,0.47619047619047616,True,0.5136363636363637,0.25007936507936507
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-08,oof,False,23,0.6086956521739131,0.5,0.0,0.6086956521739131,1.0,0.7567567567567568,1.0,0.0,1.0,0.6086956521739131,True,0.6071428571428571,0.24862715767512353
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-09,development,False,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.6111111111111112,0.247495225273177
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-10,development,False,23,0.391304347826087,0.5,0.0,0.391304347826087,1.0,0.5625,1.0,0.0,1.0,0.391304347826087,True,0.39285714285714285,0.2525423662799076
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-11,later,False,21,0.5238095238095238,0.5,0.0,0.5238095238095238,1.0,0.6875,1.0,0.0,1.0,0.5238095238095238,True,0.44545454545454544,0.25023452683929637
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2018-12,later,False,19,0.3684210526315789,0.5,0.0,0.3684210526315789,1.0,0.5384615384615384,1.0,0.0,1.0,0.3684210526315789,True,0.4583333333333333,0.2503500839077842
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2019-01,later,False,21,0.5238095238095238,0.5227272727272727,0.045454545454545456,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5,0.5238095238095238,0.5238095238095238,False,0.5227272727272727,0.2502503052187077
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,"{""C"": 0.1}",2019-02,later,False,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,0.2481308476763596
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-03,oof,True,21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.47115384615384615,
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-04,oof,True,21,0.47619047619047616,0.5277777777777778,0.07856742013183861,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.16666666666666666,0.8888888888888888,0.14285714285714285,0.5714285714285714,False,0.2962962962962963,
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-05,oof,True,22,0.5909090909090909,0.5909090909090908,0.23570226039551584,0.75,0.2727272727272727,0.4,0.2727272727272727,0.9090909090909091,0.18181818181818182,0.5,False,0.5619834710743802,
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-06,oof,True,21,0.3333333333333333,0.3173076923076923,-0.35527985620321373,0.2,0.25,0.2222222222222222,0.25,0.38461538461538464,0.47619047619047616,0.38095238095238093,False,0.25,
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-07,oof,True,21,0.38095238095238093,0.4519230769230769,-0.11891287353862351,0.5,0.15384615384615385,0.23529411764705882,0.15384615384615385,0.75,0.19047619047619047,0.6190476190476191,False,0.33653846153846156,
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-08,oof,True,23,0.391304347826087,0.48039215686274506,-0.03742405942825599,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.29411764705882354,0.6666666666666666,0.30434782608695654,0.7391304347826086,False,0.5294117647058824,
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-09,development,True,19,0.5789473684210527,0.5944444444444444,0.23134069792952236,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.3,0.7894736842105263,0.47368421052631576,False,0.6,
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-10,development,True,23,0.30434782608695654,0.3143939393939394,-0.422288280162599,0.35294117647058826,0.5454545454545454,0.42857142857142855,0.5454545454545454,0.08333333333333333,0.7391304347826086,0.4782608695652174,False,0.4242424242424242,
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-11,later,True,21,0.5238095238095238,0.6428571428571428,0.3429971702850177,0.4117647058823529,1.0,0.5833333333333334,1.0,0.2857142857142857,0.8095238095238095,0.3333333333333333,False,0.7040816326530612,
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-12,later,True,19,0.5263157894736842,0.5641025641025641,0.1207011373963169,0.36363636363636365,0.6666666666666666,0.47058823529411764,0.6666666666666666,0.46153846153846156,0.5789473684210527,0.3157894736842105,False,0.47435897435897434,
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2019-01,later,True,21,0.38095238095238093,0.38181818181818183,-0.23636363636363636,0.4,0.36363636363636365,0.38095238095238093,0.36363636363636365,0.4,0.47619047619047616,0.5238095238095238,False,0.4727272727272727,
AAPL,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2019-02,later,True,1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-03,oof,True,21,0.6190476190476191,0.5240384615384616,0.07953559537197222,0.5,0.125,0.2,0.125,0.9230769230769231,0.09523809523809523,0.38095238095238093,False,0.30769230769230765,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-04,oof,True,21,0.38095238095238093,0.375,-0.24771684715343112,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.4166666666666667,0.3333333333333333,0.5238095238095238,0.5714285714285714,False,0.3703703703703704,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-05,oof,True,22,0.36363636363636365,0.36363636363636365,-0.2773500981126146,0.3333333333333333,0.2727272727272727,0.3,0.2727272727272727,0.45454545454545453,0.4090909090909091,0.5,False,0.47107438016528924,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-06,oof,True,21,0.5238095238095238,0.5673076923076923,0.1386750490563073,0.42857142857142855,0.75,0.5454545454545454,0.75,0.38461538461538464,0.6666666666666666,0.38095238095238093,False,0.42307692307692313,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-07,oof,True,21,0.47619047619047616,0.5769230769230769,0.2545139051903111,1.0,0.15384615384615385,0.26666666666666666,0.15384615384615385,1.0,0.09523809523809523,0.6190476190476191,False,0.8173076923076924,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-08,oof,True,23,0.6086956521739131,0.6274509803921569,0.22407133233117496,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.5882352941176471,0.6666666666666666,0.5217391304347826,0.7391304347826086,False,0.6274509803921569,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-09,development,True,19,0.5789473684210527,0.5944444444444444,0.23134069792952236,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.3,0.7894736842105263,0.47368421052631576,False,0.5555555555555556,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-10,development,True,23,0.43478260869565216,0.4431818181818182,-0.12336594280495668,0.4375,0.6363636363636364,0.5185185185185185,0.6363636363636364,0.25,0.6956521739130435,0.4782608695652174,False,0.3484848484848485,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-11,later,True,21,0.2857142857142857,0.3571428571428571,-0.31622776601683794,0.25,0.5714285714285714,0.34782608695652173,0.5714285714285714,0.14285714285714285,0.7619047619047619,0.3333333333333333,False,0.43877551020408156,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-12,later,True,19,0.7368421052631579,0.7628205128205128,0.4893451639269458,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6923076923076923,0.47368421052631576,0.3157894736842105,False,0.794871794871795,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2019-01,later,True,21,0.6190476190476191,0.6272727272727273,0.26967994498529685,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.45454545454545453,0.8,0.3333333333333333,0.5238095238095238,False,0.5454545454545454,
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2019-02,later,True,1,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-03,oof,True,21,0.6666666666666666,0.6805555555555556,0.3611111111111111,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.5833333333333334,0.5714285714285714,0.42857142857142855,False,0.7037037037037037,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-04,oof,True,21,0.3333333333333333,0.33636363636363636,-0.3302891295379082,0.3333333333333333,0.2727272727272727,0.3,0.2727272727272727,0.4,0.42857142857142855,0.5238095238095238,False,0.3136363636363636,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-05,oof,True,22,0.45454545454545453,0.4666666666666667,-0.06900655593423542,0.5,0.3333333333333333,0.4,0.3333333333333333,0.6,0.36363636363636365,0.5454545454545454,False,0.45416666666666666,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-06,oof,True,21,0.6666666666666666,0.6527777777777778,0.31137618438976383,0.6923076923076923,0.75,0.72,0.75,0.5555555555555556,0.6190476190476191,0.5714285714285714,False,0.662037037037037,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-07,oof,True,21,0.38095238095238093,0.3909090909090909,-0.2412090756622109,0.4,0.6,0.48,0.6,0.18181818181818182,0.7142857142857143,0.47619047619047616,False,0.3,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-08,oof,True,23,0.4782608695652174,0.4722222222222222,-0.054278245606577465,0.5833333333333334,0.5,0.5384615384615384,0.5,0.4444444444444444,0.5217391304347826,0.6086956521739131,False,0.3333333333333333,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-09,development,True,19,0.2631578947368421,0.26666666666666666,-0.47193990372426947,0.2727272727272727,0.3333333333333333,0.3,0.3333333333333333,0.2,0.5789473684210527,0.47368421052631576,False,0.3,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-10,development,True,23,0.5217391304347826,0.5674603174603174,0.1431049438115632,0.4375,0.7777777777777778,0.56,0.7777777777777778,0.35714285714285715,0.6956521739130435,0.391304347826087,False,0.6349206349206349,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-11,later,True,21,0.47619047619047616,0.4727272727272727,-0.05504818825631803,0.5,0.5454545454545454,0.5217391304347826,0.5454545454545454,0.4,0.5714285714285714,0.5238095238095238,False,0.5636363636363636,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-12,later,True,19,0.42105263157894735,0.39285714285714285,-0.20935894733965593,0.25,0.2857142857142857,0.26666666666666666,0.2857142857142857,0.5,0.42105263157894735,0.3684210526315789,False,0.3273809523809524,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2019-01,later,True,21,0.6190476190476191,0.6227272727272727,0.24771684715343112,0.6666666666666666,0.5454545454545454,0.6,0.5454545454545454,0.7,0.42857142857142855,0.5238095238095238,False,0.5636363636363637,
AMZN,1d:DNEWS_24H,PAPER_1G_LINSVM,"{""C"": 0.1}",2019-02,later,True,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-03,oof,True,21,0.2857142857142857,0.3194444444444445,-0.4195731958391368,0.3125,0.5555555555555556,0.4,0.5555555555555556,0.08333333333333333,0.7619047619047619,0.42857142857142855,False,0.34259259259259256,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-04,oof,True,21,0.6190476190476191,0.6318181818181818,0.3091410387156351,0.8,0.36363636363636365,0.5,0.36363636363636365,0.9,0.23809523809523808,0.5238095238095238,False,0.5681818181818181,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-05,oof,True,22,0.5909090909090909,0.6083333333333334,0.23162640965743445,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.4166666666666667,0.8,0.3181818181818182,0.5454545454545454,False,0.5666666666666667,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-06,oof,True,21,0.5238095238095238,0.4722222222222222,-0.07856742013183861,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.1111111111111111,0.8571428571428571,0.5714285714285714,False,0.5416666666666666,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-07,oof,True,21,0.42857142857142855,0.42727272727272725,-0.14545454545454545,0.4,0.4,0.4,0.4,0.45454545454545453,0.47619047619047616,0.47619047619047616,False,0.4954545454545455,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-08,oof,True,23,0.5652173913043478,0.5833333333333333,0.1640825308284734,0.7,0.5,0.5833333333333334,0.5,0.6666666666666666,0.43478260869565216,0.6086956521739131,False,0.5317460317460317,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-09,development,True,19,0.631578947368421,0.6388888888888888,0.2875273163926476,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.5,0.631578947368421,0.47368421052631576,False,0.5444444444444445,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-10,development,True,23,0.5652173913043478,0.5238095238095238,0.05050762722761054,0.42857142857142855,0.3333333333333333,0.375,0.3333333333333333,0.7142857142857143,0.30434782608695654,0.391304347826087,False,0.6111111111111112,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-11,later,True,21,0.5238095238095238,0.5181818181818182,0.03739787960033829,0.5384615384615384,0.6363636363636364,0.5833333333333334,0.6363636363636364,0.4,0.6190476190476191,0.5238095238095238,False,0.4727272727272727,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2018-12,later,True,19,0.47368421052631576,0.43452380952380953,-0.13095238095238096,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5833333333333334,0.3684210526315789,0.3684210526315789,False,0.4642857142857143,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2019-01,later,True,21,0.47619047619047616,0.4818181818181818,-0.03739787960033829,0.5,0.36363636363636365,0.42105263157894735,0.36363636363636365,0.6,0.38095238095238093,0.5238095238095238,False,0.4636363636363636,
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,"{""C"": 0.1}",2019-02,later,True,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,"{""C"": 0.1}",2018-03,oof,False,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,"{""C"": 0.1}",2018-04,oof,False,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,"{""C"": 0.1}",2018-05,oof,False,22,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,"{""C"": 0.1}",2018-06,oof,False,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
