CIK,company_id,ticker,issuer_name,provisional_FF12_industry,provisional_FF12_description,training_days,days_with_any_eligible_news,days_with_exact_time_news,days_with_date_only_news,news_coverage_fraction,article_count,unique_duplicate_group_count,publisher_count,body_available_record_count,title_only_record_count,exact_time_fraction,date_only_fraction,news_first_date,news_last_date,coverage_tier,industry_status,historical_industry,panel_eligible,selection_status,selection_reason
1515673,CIK0001515673,RARE,Ultragenyx Pharmaceutical Inc.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,95,2,93,0.09424603174603174,291,126,10,97,194,0.013745704467353952,0.9862542955326461,2018-01-10,2021-12-15,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1567529,CIK0001567529,KMDA,KAMADA LTD,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,95,3,92,0.09424603174603174,487,171,10,109,378,0.03285420944558522,0.9671457905544147,2018-01-04,2021-12-23,MEDIUM,INDUSTRY_STABLE,Hlth,True,SELECTED,deterministic industry/tier rule
1014739,CIK0001014739,OPCH,"Option Care Health, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,96,1,95,0.09523809523809523,474,164,10,210,264,0.004219409282700422,0.9957805907172996,2018-01-08,2021-12-27,MEDIUM,INDUSTRY_STABLE,Hlth,True,EXCLUDED,not highest deterministic priority within tier
1350653,CIK0001350653,ATEC,"Alphatec Holdings, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,99,5,94,0.09821428571428571,306,143,8,82,224,0.0392156862745098,0.9607843137254902,2018-01-08,2021-11-30,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1323885,CIK0001323885,ATRC,"AtriCure, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,101,1,101,0.1001984126984127,363,160,13,105,258,0.005509641873278237,0.9944903581267218,2018-01-08,2021-12-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1226616,CIK0001226616,MNOV,MEDICINOVA INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,102,4,101,0.10119047619047619,886,207,12,462,424,0.009029345372460496,0.9909706546275395,2018-01-22,2021-11-24,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
882796,CIK0000882796,BCRX,BIOCRYST PHARMACEUTICALS INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,104,0,104,0.10317460317460317,526,156,5,480,46,0.0,1.0,2018-01-02,2021-12-07,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1041024,CIK0001041024,RMTI,"ROCKWELL MEDICAL, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,105,7,100,0.10416666666666667,594,176,13,92,502,0.04040404040404041,0.9595959595959596,2018-03-15,2021-12-31,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1177648,CIK0001177648,ENTA,ENANTA PHARMACEUTICALS INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,109,7,104,0.10813492063492064,323,150,8,179,144,0.04953560371517028,0.9504643962848297,2018-01-02,2021-11-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
887359,CIK0000887359,VCEL,Vericel Corp,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,110,3,107,0.10912698412698413,519,196,16,125,394,0.015414258188824663,0.9845857418111753,2018-01-02,2021-11-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1295947,CIK0001295947,PBH,Prestige Consumer Healthcare Inc.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,110,1,109,0.10912698412698413,373,169,13,135,238,0.005361930294906166,0.9946380697050938,2018-01-24,2021-12-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1384101,CIK0001384101,VCYT,"VERACYTE, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,110,6,106,0.10912698412698413,450,158,14,120,330,0.04,0.96,2018-01-08,2021-12-17,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1600620,CIK0001600620,AUPH,Aurinia Pharmaceuticals Inc.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,110,3,107,0.10912698412698413,414,158,9,236,178,0.014492753623188406,0.9855072463768116,2018-01-19,2021-12-09,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1326732,CIK0001326732,XNCR,Xencor Inc,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,113,12,104,0.11210317460317461,381,172,12,79,302,0.06299212598425197,0.937007874015748,2018-01-02,2021-11-24,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1393434,CIK0001393434,OCUL,"OCULAR THERAPEUTIX, INC",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,113,4,109,0.11210317460317461,495,195,15,163,332,0.020202020202020204,0.9797979797979798,2018-01-08,2021-12-13,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
896264,CIK0000896264,USNA,USANA HEALTH SCIENCES INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,116,2,114,0.11507936507936507,385,187,12,203,182,0.02077922077922078,0.9792207792207792,2018-01-08,2021-12-21,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1159036,CIK0001159036,HALO,"HALOZYME THERAPEUTICS, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,116,2,115,0.11507936507936507,334,183,11,118,216,0.023952095808383235,0.9760479041916168,2018-01-11,2021-12-23,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1237831,CIK0001237831,GMED,GLOBUS MEDICAL INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,118,2,117,0.11706349206349206,482,180,14,24,458,0.03319502074688797,0.966804979253112,2018-01-02,2021-11-15,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1321732,CIK0001321732,PEN,Penumbra Inc,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,121,0,121,0.12003968253968254,444,162,3,314,130,0.0,1.0,2018-01-05,2021-12-22,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1356576,CIK0001356576,SUPN,"SUPERNUS PHARMACEUTICALS, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,123,2,121,0.12202380952380952,406,188,11,232,174,0.009852216748768473,0.9901477832512315,2018-01-05,2021-12-08,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1439222,CIK0001439222,AGIO,"AGIOS PHARMACEUTICALS, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,125,2,124,0.12400793650793651,443,191,11,197,246,0.009029345372460496,0.9909706546275395,2018-01-08,2021-03-26,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1138723,CIK0001138723,ARAY,ACCURAY INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,126,2,125,0.125,579,246,7,211,368,0.013816925734024179,0.9861830742659758,2018-01-23,2021-12-13,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1583107,CIK0001583107,TBPH,"Theravance Biopharma, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,127,6,122,0.1259920634920635,376,187,10,130,246,0.03723404255319149,0.9627659574468085,2018-01-29,2021-12-07,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1652130,CIK0001652130,NTLA,"Intellia Therapeutics, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,127,1,126,0.1259920634920635,563,179,6,519,44,0.003552397868561279,0.9964476021314387,2018-01-04,2021-12-07,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1503802,CIK0001503802,KPTI,Karyopharm Therapeutics Inc.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,131,4,128,0.12996031746031747,559,210,14,221,338,0.017889087656529516,0.9821109123434705,2018-01-25,2021-12-21,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1553846,CIK0001553846,RDHL,RedHill Biopharma Ltd.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,131,4,127,0.12996031746031747,840,236,16,482,358,0.016666666666666666,0.9833333333333333,2018-01-16,2021-12-09,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1526119,CIK0001526119,VSTM,"Verastem, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,135,7,131,0.13392857142857142,938,256,17,284,654,0.014925373134328358,0.9850746268656716,2018-01-26,2021-12-14,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
25743,CIK0000025743,TXMD,"TherapeuticsMD, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,137,6,133,0.1359126984126984,568,249,18,138,430,0.02112676056338028,0.9788732394366197,2018-01-29,2021-11-12,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1217234,CIK0001217234,CDNA,"CareDx, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,137,7,134,0.1359126984126984,689,242,15,217,472,0.02902757619738752,0.9709724238026125,2018-01-08,2021-12-01,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1015820,CIK0001015820,QGEN,QIAGEN N.V.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,138,0,138,0.13690476190476192,378,179,4,234,144,0.0,1.0,2018-01-18,2021-12-30,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1098972,CIK0001098972,AGEN,AGENUS INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,140,3,137,0.1388888888888889,770,266,11,328,442,0.012987012987012988,0.987012987012987,2018-01-06,2021-12-24,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1604464,CIK0001604464,ATRA,"Atara Biotherapeutics, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,140,3,138,0.1388888888888889,569,214,13,257,312,0.014059753954305799,0.9859402460456942,2018-01-01,2021-12-14,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1061983,CIK0001061983,CYTK,CYTOKINETICS INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,141,2,140,0.13988095238095238,573,229,16,207,366,0.006980802792321117,0.9930191972076788,2018-02-02,2021-12-23,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1356090,CIK0001356090,PGEN,"PRECIGEN, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,142,4,139,0.14087301587301587,606,253,16,174,432,0.0165016501650165,0.9834983498349835,2018-01-02,2021-12-13,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1401667,CIK0001401667,PBYI,"PUMA BIOTECHNOLOGY, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,148,6,146,0.14682539682539683,667,289,15,301,366,0.020989505247376312,0.9790104947526237,2018-01-03,2021-12-20,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1430306,CIK0001430306,TNXP,Tonix Pharmaceuticals Holding Corp.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,148,4,144,0.14682539682539683,1073,268,10,659,414,0.007455731593662628,0.9925442684063374,2018-01-09,2021-12-31,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1434316,CIK0001434316,FATE,FATE THERAPEUTICS INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,148,9,143,0.14682539682539683,598,247,12,206,392,0.043478260869565216,0.9565217391304348,2018-01-18,2021-12-27,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
917520,CIK0000917520,IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,152,5,149,0.15079365079365079,607,259,13,159,448,0.023064250411861616,0.9769357495881383,2018-01-02,2021-12-27,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
313143,CIK0000313143,HAE,HAEMONETICS CORP,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,157,7,153,0.15575396825396826,651,268,11,225,426,0.02457757296466974,0.9754224270353302,2018-01-02,2021-12-24,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1108109,CIK0001108109,CYH,COMMUNITY HEALTH SYSTEMS INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,160,2,158,0.15873015873015872,570,261,14,234,336,0.007017543859649123,0.9929824561403509,2018-01-01,2021-11-28,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1285819,CIK0001285819,OMER,OMEROS CORP,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,160,3,159,0.15873015873015872,880,310,19,232,648,0.006818181818181818,0.9931818181818182,2018-01-03,2021-12-10,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1070081,CIK0001070081,PTCT,"PTC THERAPEUTICS, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,162,5,158,0.16071428571428573,604,289,17,214,390,0.019867549668874173,0.9801324503311258,2018-01-03,2021-12-23,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1294133,CIK0001294133,INGN,Inogen Inc,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,165,3,163,0.1636904761904762,870,333,17,302,568,0.009195402298850575,0.9908045977011494,2018-01-03,2021-12-13,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1396814,CIK0001396814,PCRX,"Pacira BioSciences, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,172,6,167,0.17063492063492064,840,315,14,252,588,0.02142857142857143,0.9785714285714285,2018-01-03,2021-11-04,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1001316,CIK0001001316,TGTX,"TG THERAPEUTICS, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,177,3,177,0.17559523809523808,786,328,15,344,442,0.01272264631043257,0.9872773536895675,2018-01-08,2021-12-13,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1520697,CIK0001520697,ACHC,"Acadia Healthcare Company, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,177,4,175,0.17559523809523808,699,297,16,217,482,0.017167381974248927,0.9828326180257511,2018-01-02,2021-12-20,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
886163,CIK0000886163,LGND,LIGAND PHARMACEUTICALS INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,186,2,184,0.18452380952380953,687,320,11,349,338,0.011644832605531296,0.9883551673944687,2018-01-03,2021-12-01,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
920148,CIK0000920148,LH,LABCORP HOLDINGS INC.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,188,2,187,0.1865079365079365,924,312,12,362,562,0.004329004329004329,0.9956709956709957,2018-01-03,2021-12-29,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1145197,CIK0001145197,PODD,INSULET CORP,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,188,3,186,0.1865079365079365,946,353,17,282,664,0.006342494714587738,0.9936575052854123,2018-01-08,2021-12-03,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
885590,CIK0000885590,BHC,Bausch Health Companies Inc.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,197,0,197,0.19543650793650794,548,267,2,544,4,0.0,1.0,2018-01-03,2021-12-20,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
886744,CIK0000886744,GERN,GERON CORP,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,204,4,203,0.20238095238095238,1015,431,14,283,732,0.009852216748768473,0.9901477832512315,2018-01-03,2021-11-01,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1438133,CIK0001438133,TNDM,TANDEM DIABETES CARE INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,207,5,205,0.20535714285714285,820,363,14,400,420,0.024390243902439025,0.975609756097561,2018-01-03,2021-12-26,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
914475,CIK0000914475,NBIX,NEUROCRINE BIOSCIENCES INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,210,4,207,0.20833333333333334,818,374,15,320,498,0.009779951100244499,0.9902200488997555,2018-01-05,2021-12-03,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1070494,CIK0001070494,ACAD,ACADIA PHARMACEUTICALS INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,212,5,209,0.21031746031746032,723,348,14,321,402,0.019363762102351315,0.9806362378976486,2018-01-04,2021-12-22,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
19584,CIK0000019584,CHE,CHEMED CORP,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,216,5,214,0.21428571428571427,940,370,10,450,490,0.010638297872340425,0.9893617021276596,2018-01-03,2021-12-19,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1125376,CIK0001125376,ENSG,"ENSIGN GROUP, INC",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,216,3,214,0.21428571428571427,779,309,12,259,520,0.010269576379974325,0.9897304236200257,2018-01-08,2021-12-29,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1082554,CIK0001082554,UTHR,UNITED THERAPEUTICS Corp,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,217,1,216,0.2152777777777778,1153,459,15,519,634,0.005203816131830009,0.99479618386817,2018-01-03,2021-12-26,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1136869,CIK0001136869,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,220,1,219,0.21825396825396826,1010,328,7,634,376,0.0019801980198019802,0.998019801980198,2018-01-02,2021-12-28,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1372299,CIK0001372299,OCGN,"Ocugen, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,227,4,224,0.2251984126984127,1038,480,11,850,188,0.009633911368015413,0.9903660886319846,2018-01-09,2021-12-31,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1048477,CIK0001048477,BMRN,BIOMARIN PHARMACEUTICAL INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,230,1,229,0.22817460317460317,807,361,10,427,380,0.004956629491945477,0.9950433705080545,2018-01-05,2021-12-05,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
897448,CIK0000897448,AMRN,AMARIN CORP PLC\UK,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,234,0,234,0.23214285714285715,552,302,4,502,50,0.0,1.0,2018-01-09,2021-12-20,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
899460,CIK0000899460,MNKD,MANNKIND CORP,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,241,6,235,0.2390873015873016,1125,434,15,265,860,0.012444444444444444,0.9875555555555555,2018-01-05,2021-12-30,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1650664,CIK0001650664,EDIT,"Editas Medicine, Inc.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,241,0,241,0.2390873015873016,848,327,6,808,40,0.0,1.0,2018-01-02,2021-12-29,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
906709,CIK0000906709,NKTR,NEKTAR THERAPEUTICS,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,252,7,245,0.25,1058,467,17,470,588,0.015122873345935728,0.9848771266540642,2018-01-05,2021-12-17,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
899923,CIK0000899923,MYGN,MYRIAD GENETICS INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,256,6,250,0.25396825396825395,1395,506,20,571,824,0.008602150537634409,0.9913978494623656,2018-01-03,2021-11-08,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
944809,CIK0000944809,OPK,"OPKO HEALTH, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,263,5,262,0.26091269841269843,1312,464,21,668,644,0.009146341463414634,0.9908536585365854,2018-01-11,2021-12-23,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1367644,CIK0001367644,EBS,Emergent BioSolutions Inc.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,265,2,264,0.2628968253968254,1024,480,16,560,464,0.00390625,0.99609375,2018-01-04,2021-12-19,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1520262,CIK0001520262,ALKS,Alkermes plc.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,265,5,261,0.2628968253968254,1368,559,19,584,784,0.01023391812865497,0.9897660818713451,2018-01-05,2021-12-13,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1178670,CIK0001178670,ALNY,"ALNYLAM PHARMACEUTICALS, INC.",Hlth,"Healthcare, Medical Equipment, and Drugs",1008,266,3,264,0.2638888888888889,1055,413,10,819,236,0.011374407582938388,0.9886255924170616,2018-01-02,2021-12-28,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
943819,CIK0000943819,RMD,RESMED INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,269,6,265,0.26686507936507936,1313,498,15,573,740,0.012185833968012186,0.9878141660319878,2018-01-09,2021-12-29,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
927066,CIK0000927066,DVA,DAVITA INC.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,312,3,312,0.30952380952380953,1344,547,20,564,780,0.008928571428571428,0.9910714285714286,2018-01-04,2021-12-31,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1674416,CIK0001674416,CRSP,CRISPR Therapeutics AG,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,312,0,312,0.30952380952380953,1187,440,3,1175,12,0.0,1.0,2018-01-03,2021-12-27,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1022079,CIK0001022079,DGX,QUEST DIAGNOSTICS INC,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,324,6,320,0.32142857142857145,1740,665,20,882,858,0.011494252873563218,0.9885057471264368,2018-01-04,2021-12-29,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1555280,CIK0001555280,ZTS,Zoetis Inc.,Hlth,"Healthcare, Medical Equipment, and Drugs",1008,325,4,324,0.32242063492063494,1713,574,17,617,1096,0.008172796263864565,0.9918272037361354,2018-01-02,2021-12-30,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
