symbol,first_date,last_date,trading_rows,rows_2018_2023,missing_ohlcv_rows,missing_ohlcv_rate,duplicate_dates,non_monotonic_dates,invalid_ohlc_rows,adjusted_close_available_fraction,price_eligible_2018_2023
FCF,1992-06-10,2020-04-01,7005,566,0,0.0,0,0,0,1.0,0
SXC,2011-07-21,2023-12-28,3131,1508,0,0.0,0,0,0,1.0,1
ACSG,2018-12-06,2020-07-02,269,269,0,0.0,0,0,0,1.0,0
FFNW,2007-10-10,2023-12-28,4083,1508,0,0.0,0,0,0,1.0,1
XHR,2015-02-04,2023-12-28,2241,1508,0,0.0,0,0,0,1.0,1
EBAYL,2016-03-10,2020-07-02,1087,630,0,0.0,0,0,0,1.0,0
IBKR,2007-05-04,2023-12-28,4193,1508,0,0.0,0,0,0,1.0,1
BCML,2005-11-10,2023-12-28,4563,1508,0,0.0,0,0,0,1.0,1
UBOH,1996-04-02,2023-12-28,6387,1508,0,0.0,0,0,6,1.0,0
HTRB,2017-09-28,2023-12-28,1573,1508,0,0.0,0,0,0,1.0,1
BATL,2019-12-24,2020-07-02,129,129,0,0.0,0,0,0,1.0,0
CY,1986-05-29,2020-04-01,8531,566,0,0.0,0,0,721,1.0,0
K,1973-02-21,2023-12-28,12826,1508,0,0.0,0,0,2988,1.0,0
SYG,2015-01-02,2020-07-02,1289,612,0,0.0,0,0,0,1.0,0
ECOZ,2020-06-26,2020-06-26,1,1,0,0.0,0,0,1,1.0,0
IROQ,2011-07-08,2020-06-30,2242,610,0,0.0,0,0,0,1.0,0
JWN,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1594,1.0,0
MESA,2018-08-10,2020-07-02,477,477,0,0.0,0,0,0,1.0,0
AFL,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1098,1.0,0
VRTS,2009-01-02,2023-12-28,3773,1508,0,0.0,0,0,0,1.0,1
BJ,2018-06-28,2020-07-02,507,507,0,0.0,0,0,0,1.0,0
BMCH,2015-01-02,2020-07-02,1374,630,0,0.0,0,0,0,1.0,0
ADVM,2014-07-31,2023-12-28,2370,1508,0,0.0,0,0,0,1.0,1
xhe,2011-01-27,2023-12-28,3252,1508,0,0.0,0,0,0,1.0,1
vgr,1987-10-08,2023-12-28,9128,1508,0,0.0,0,0,1,1.0,0
HECCU,2020-06-09,2020-07-02,18,18,0,0.0,0,0,0,1.0,0
ADS,2001-06-15,2020-07-02,4792,630,0,0.0,0,0,0,1.0,0
HLF,2004-12-16,2023-12-28,4791,1508,0,0.0,0,0,0,1.0,1
FSTA,2013-10-24,2023-12-28,2562,1508,0,0.0,0,0,0,1.0,1
SCWX,2016-04-22,2020-07-02,1057,630,0,0.0,0,0,0,1.0,0
FAN,2008-06-27,2020-06-19,3016,621,0,0.0,0,0,0,1.0,0
ECOM,2013-05-23,2020-06-19,1782,621,0,0.0,0,0,0,1.0,0
SZK,2007-02-01,2023-12-28,4257,1508,0,0.0,0,0,0,1.0,1
QAT,2014-05-01,2023-12-28,2433,1508,0,0.0,0,0,0,1.0,1
WMGI,2015-01-02,2020-07-02,1384,630,0,0.0,0,0,0,1.0,0
QLD,2006-06-21,2023-12-28,4411,1508,0,0.0,0,0,0,1.0,1
XLRE,2015-10-08,2023-12-28,2070,1508,0,0.0,0,0,0,1.0,1
FOE,1980-03-17,2020-07-02,10162,630,0,0.0,0,0,1930,1.0,0
HBM,2009-02-13,2023-12-28,3744,1508,0,0.0,0,0,0,1.0,1
AJX,2015-02-13,2023-12-28,2234,1508,0,0.0,0,0,0,1.0,1
REED,2007-05-01,2020-06-19,3303,619,0,0.0,0,0,0,1.0,0
AIC,2015-03-23,2023-12-28,2209,1508,0,0.0,0,0,0,1.0,1
JPGB,2017-04-17,2020-07-02,793,630,0,0.0,0,0,0,1.0,0
CSX,1980-11-03,2023-12-28,10879,1508,0,0.0,0,0,0,1.0,1
MGEN,2014-06-18,2020-07-02,1522,630,0,0.0,0,0,0,1.0,0
HCI,2008-09-15,2023-12-28,3849,1508,0,0.0,0,0,0,1.0,1
ECCY,2017-08-09,2020-07-02,728,628,0,0.0,0,0,0,1.0,0
AVDV,2019-09-26,2023-12-28,1072,1072,0,0.0,0,0,0,1.0,0
DGICB,1986-10-29,2023-12-28,9366,1508,0,0.0,0,0,514,1.0,0
FOR,2007-12-13,2023-12-28,4038,1508,0,0.0,0,0,0,1.0,1
QINT,2018-09-18,2023-12-28,1329,1329,0,0.0,0,0,0,1.0,0
FFBC,1983-12-21,2023-12-28,10087,1508,1,9.91375037176564e-05,0,0,731,0.9999008624962823,0
QLS,2015-03-24,2020-07-02,509,408,0,0.0,0,0,0,1.0,0
NKLA,2018-06-11,2023-12-28,1398,1398,0,0.0,0,0,0,1.0,0
TRQ,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
CRK,1987-08-28,2023-12-28,9156,1508,0,0.0,0,0,530,1.0,0
AIT,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1076,1.0,0
MR,2014-06-20,2020-07-02,1520,630,0,0.0,0,0,0,1.0,0
CQP,2007-03-21,2023-12-28,4224,1508,0,0.0,0,0,0,1.0,1
CNNE,2017-11-20,2023-12-28,1536,1508,0,0.0,0,0,0,1.0,1
NI,1973-02-21,2020-07-02,11949,630,1,8.368901163277262e-05,0,0,2949,0.9999163109883672,0
BMLP,2017-01-20,2020-07-01,849,610,0,0.0,0,0,0,1.0,0
OFC,1991-12-31,2020-07-02,7181,630,0,0.0,0,0,0,1.0,0
regl,2015-02-05,2023-12-28,2240,1508,0,0.0,0,0,0,1.0,1
CPT,1993-07-22,2023-12-28,7665,1508,0,0.0,0,0,0,1.0,1
LMLB,2019-10-30,2020-06-19,148,148,0,0.0,0,0,0,1.0,0
VKQ,1991-11-21,2023-12-28,8085,1508,0,0.0,0,0,0,1.0,1
TSU,1998-11-16,2020-07-02,5442,630,0,0.0,0,0,0,1.0,0
FNV,2007-12-07,2023-12-28,4043,1509,1,0.0002473410833539451,0,0,1,0.9997526589166461,0
NVTA,2015-02-12,2023-12-28,2235,1508,0,0.0,0,0,0,1.0,1
EBIZ,2018-11-30,2023-12-28,1277,1277,0,0.0,0,0,0,1.0,0
PGC,1999-04-27,2023-12-28,6210,1508,0,0.0,0,0,0,1.0,1
HEPA,2014-02-11,2020-06-19,1226,621,0,0.0,0,0,0,1.0,0
MTRN,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1130,1.0,0
KEMQ,2017-10-12,2023-12-28,1563,1508,0,0.0,0,0,0,1.0,1
RDOG,2008-05-22,2023-12-28,3928,1508,0,0.0,0,0,0,1.0,1
NMS,2014-10-08,2023-12-28,2322,1508,0,0.0,0,0,0,1.0,1
SPNS,1998-03-05,2023-12-28,6498,1508,0,0.0,0,0,0,1.0,1
PFG,2001-10-23,2023-12-28,5584,1508,0,0.0,0,0,0,1.0,1
TRUE,2014-05-16,2023-12-28,2422,1508,0,0.0,0,0,0,1.0,1
GEF,1996-02-28,2023-12-28,7007,1508,0,0.0,0,0,0,1.0,1
JCPB,2019-03-12,2023-12-28,1210,1210,0,0.0,0,0,0,1.0,0
vamo,2015-09-09,2023-12-28,2091,1508,0,0.0,0,0,0,1.0,1
newti,2023-09-01,2023-12-28,82,82,0,0.0,0,0,0,1.0,0
NCLH,2013-01-18,2023-12-28,2755,1508,0,0.0,0,0,0,1.0,1
HESM,2017-04-05,2023-12-28,1695,1508,0,0.0,0,0,0,1.0,1
GGN,2005-03-29,2023-12-28,4722,1508,0,0.0,0,0,0,1.0,1
MOGO,2017-05-16,2023-12-28,1667,1508,0,0.0,0,0,0,1.0,1
RDNT,1997-01-03,2023-12-28,6792,1508,0,0.0,0,0,0,1.0,1
CTSO,2006-08-08,2023-12-28,4378,1508,0,0.0,0,0,0,1.0,1
BLFS,1989-11-22,2023-12-28,8590,1508,0,0.0,0,0,628,1.0,0
IHY,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
GSIT,2007-03-29,2023-12-28,4218,1508,0,0.0,0,0,0,1.0,1
KLDW,2015-07-10,2023-12-28,2133,1508,0,0.0,0,0,0,1.0,1
RVRS,2017-11-02,2020-07-02,664,624,0,0.0,0,0,0,1.0,0
TRVI,2019-05-07,2023-12-28,1171,1171,0,0.0,0,0,0,1.0,0
EUFX,2012-07-16,2020-07-02,1991,616,0,0.0,0,0,0,1.0,0
LMRKN,2018-04-20,2020-07-02,543,543,0,0.0,0,0,0,1.0,0
JHMT,2015-09-30,2020-07-02,1157,630,0,0.0,0,0,0,1.0,0
OPGN,2015-05-05,2023-12-28,2179,1508,0,0.0,0,0,0,1.0,1
LXP,1993-10-22,2023-12-28,7600,1508,0,0.0,0,0,0,1.0,1
UTF,2004-03-26,2023-12-28,4974,1508,0,0.0,0,0,0,1.0,1
SMMCU,2019-06-20,2020-07-01,192,192,0,0.0,0,0,0,1.0,0
COHR,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,2532,1.0,0
BWG,2012-03-28,2023-12-28,2958,1508,0,0.0,0,0,0,1.0,1
IGV,2001-07-17,2020-07-02,4764,630,0,0.0,0,0,0,1.0,0
CDXC,2008-06-25,2020-06-19,3018,621,0,0.0,0,0,0,1.0,0
EUDG,2014-05-07,2023-12-28,2429,1508,0,0.0,0,0,0,1.0,1
ESI,2013-10-22,2023-12-28,2564,1508,0,0.0,0,0,0,1.0,1
ISEE,2013-09-25,2020-06-19,1696,621,0,0.0,0,0,0,1.0,0
EPR,1997-11-18,2023-12-28,6570,1508,0,0.0,0,0,0,1.0,1
ZION,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,2430,1.0,0
PKW,2006-12-20,2023-12-28,4284,1508,0,0.0,0,0,0,1.0,1
XMVM,2005-03-03,2023-12-28,4739,1508,0,0.0,0,0,0,1.0,1
UUU,1981-11-12,2023-12-28,10620,1508,0,0.0,0,0,2410,1.0,0
AGEN,2000-02-08,2023-12-28,6011,1508,0,0.0,0,0,0,1.0,1
TLSA,2018-11-20,2023-12-28,1284,1284,0,0.0,0,0,0,1.0,0
JHMC,2015-10-01,2020-07-02,1030,606,0,0.0,0,0,0,1.0,0
BBDC,2007-02-22,2023-12-28,4243,1508,0,0.0,0,0,0,1.0,1
FLTR,2011-04-26,2023-12-28,3191,1508,0,0.0,0,0,0,1.0,1
DZSI,2003-11-14,2023-12-28,5064,1508,0,0.0,0,0,0,1.0,1
PIH,2014-04-01,2020-07-02,1539,604,0,0.0,0,0,0,1.0,0
IGA,2005-10-27,2020-07-02,3695,630,0,0.0,0,0,0,1.0,0
GSEW,2017-09-15,2023-12-28,1582,1508,0,0.0,0,0,0,1.0,1
PRGS,1991-07-30,2023-12-28,8166,1508,0,0.0,0,0,4,1.0,0
EGLE,2005-06-28,2023-12-28,4658,1508,0,0.0,0,0,0,1.0,1
BBF,2001-07-27,2020-07-02,4763,630,0,0.0,0,0,0,1.0,0
TLDH,2015-11-10,2020-07-02,836,462,0,0.0,0,0,0,1.0,0
UAG,2015-01-02,2020-07-02,586,260,0,0.0,0,0,0,1.0,0
SRLN,2013-04-04,2020-07-02,1826,630,0,0.0,0,0,0,1.0,0
MVRL,2020-06-08,2020-07-02,18,18,0,0.0,0,0,0,1.0,0
NCTY,2004-12-15,2020-06-19,3892,621,0,0.0,0,0,0,1.0,0
IDRV,2019-04-18,2020-07-02,289,289,0,0.0,0,0,0,1.0,0
RGA,2008-09-12,2023-12-28,3850,1508,0,0.0,0,0,0,1.0,1
ENDP,2000-07-18,2020-07-02,4959,567,0,0.0,0,0,0,1.0,0
TENB,2018-07-26,2023-12-28,1366,1366,0,0.0,0,0,0,1.0,0
EYEN,2018-01-25,2023-12-28,1492,1492,0,0.0,0,0,0,1.0,0
CTHR,1997-11-14,2023-12-28,6572,1508,0,0.0,0,0,0,1.0,1
JMPNZ,2020-01-02,2020-07-02,59,59,0,0.0,0,0,0,1.0,0
DJCO,1986-06-11,2023-12-28,9464,1508,0,0.0,0,0,665,1.0,0
CAPL,2012-10-25,2023-12-28,2811,1508,0,0.0,0,0,0,1.0,1
MARA,2012-05-04,2020-07-02,2054,630,0,0.0,0,0,0,1.0,0
BBQ,1996-11-04,2020-07-02,5955,630,0,0.0,0,0,0,1.0,0
KBSF,2013-03-07,2020-07-02,1845,630,0,0.0,0,0,0,1.0,0
IDRA,1996-01-25,2020-07-02,6152,630,0,0.0,0,0,0,1.0,0
TRMT,2017-09-14,2020-07-02,696,621,0,0.0,0,0,0,1.0,0
TRNO,2010-02-10,2023-12-28,3495,1508,0,0.0,0,0,0,1.0,1
REI,2007-04-10,2023-12-28,4211,1508,0,0.0,0,0,0,1.0,1
EES,2007-02-23,2023-12-28,4242,1508,0,0.0,0,0,0,1.0,1
PPHI,2019-04-01,2023-12-28,1196,1196,0,0.0,0,0,0,1.0,0
NEBUU,2018-01-09,2020-06-10,570,570,0,0.0,0,0,0,1.0,0
ISD,2012-04-27,2020-07-02,2059,630,0,0.0,0,0,0,1.0,0
OPRX,2007-11-28,2023-12-28,4049,1508,0,0.0,0,0,0,1.0,1
CARS,2017-06-01,2023-12-28,1656,1508,0,0.0,0,0,0,1.0,1
UCO,2008-11-25,2023-12-28,3798,1508,0,0.0,0,0,0,1.0,1
WIFI,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
FBND,2014-10-09,2023-12-28,2321,1508,0,0.0,0,0,0,1.0,1
NXR,2020-07-02,2020-07-02,1,1,0,0.0,0,0,0,1.0,0
EHC,1986-09-24,2023-12-28,9391,1508,0,0.0,0,0,745,1.0,0
PSF,2010-11-26,2023-12-28,3294,1508,0,0.0,0,0,0,1.0,1
RJF,1983-07-01,2023-12-28,10207,1508,0,0.0,0,0,1114,1.0,0
BIOX,2018-03-22,2023-12-28,1453,1453,0,0.0,0,0,0,1.0,0
EIG,2007-01-31,2023-12-28,4258,1508,0,0.0,0,0,0,1.0,1
CFXA,2019-01-16,2020-07-02,367,367,0,0.0,0,0,0,1.0,0
GRX,2007-06-19,2023-12-28,4162,1508,0,0.0,0,0,0,1.0,1
NYV,2009-04-28,2020-07-02,2808,622,0,0.0,0,0,0,1.0,0
SEAS,2013-04-19,2020-06-19,1806,621,0,0.0,0,0,0,1.0,0
GTYH,2016-12-16,2020-07-02,707,571,0,0.0,0,0,0,1.0,0
BNR,2009-11-20,2023-12-28,1521,894,0,0.0,0,0,0,1.0,1
nxe,2013-08-14,2023-12-28,2612,1508,0,0.0,0,0,0,1.0,1
IBKCP,2015-08-03,2020-07-01,1238,629,0,0.0,0,0,0,1.0,0
GVAL,2014-03-12,2023-12-28,2468,1508,0,0.0,0,0,0,1.0,1
BMI,1973-02-21,2023-12-28,12826,1508,0,0.0,0,0,2271,1.0,0
IONS,1991-05-17,2020-07-02,7338,630,0,0.0,0,0,0,1.0,0
HBAN,1980-03-17,2023-12-28,11041,1508,1,9.057150620414818e-05,0,0,2508,0.9999094284937958,0
XOUT,2019-10-07,2020-07-02,186,186,0,0.0,0,0,0,1.0,0
PSQ,2006-06-21,2023-12-28,4411,1508,0,0.0,0,0,0,1.0,1
TRCH,2020-07-02,2020-07-02,1,1,0,0.0,0,0,0,1.0,0
fisr,2019-04-03,2023-12-28,1194,1194,0,0.0,0,0,0,1.0,0
GPP,2010-11-24,2023-12-28,2437,1508,0,0.0,0,0,0,1.0,1
GSK,1980-03-28,2023-12-28,11031,1508,0,0.0,0,0,1461,1.0,0
TEAM,2015-12-09,2023-12-28,2027,1508,0,0.0,0,0,0,1.0,1
KGC,1981-03-17,2023-12-28,10788,1508,0,0.0,0,0,1838,1.0,0
PRU,2001-12-13,2023-12-28,5548,1508,0,0.0,0,0,0,1.0,1
PBYI,2012-04-24,2023-12-28,2940,1508,0,0.0,0,0,0,1.0,1
WTS,1986-08-21,2023-12-28,9414,1508,0,0.0,0,0,0,1.0,1
EGBN,1999-07-14,2023-12-28,6156,1508,0,0.0,0,0,0,1.0,1
MORN,2005-05-03,2023-12-28,4697,1508,0,0.0,0,0,0,1.0,1
BOE,2005-05-26,2023-12-28,4680,1508,0,0.0,0,0,0,1.0,1
EIC,2007-05-30,2023-12-28,3818,1404,0,0.0,0,0,429,1.0,0
PRF,2005-12-20,2023-12-28,4536,1508,0,0.0,0,0,0,1.0,1
NMTR,2019-11-04,2020-07-02,92,92,0,0.0,0,0,0,1.0,0
PSB,1991-03-27,2020-07-02,7341,630,0,0.0,0,0,0,1.0,0
ONTX,2013-07-25,2023-12-28,2626,1508,0,0.0,0,0,0,1.0,1
BGCP,1999-12-10,2020-04-01,5109,566,0,0.0,0,0,0,1.0,0
FREL,2015-02-05,2023-12-28,2240,1508,0,0.0,0,0,0,1.0,1
ZEAL,2017-08-09,2020-07-02,728,628,0,0.0,0,0,0,1.0,0
GPC,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,773,1.0,0
GSX,2012-09-24,2020-07-02,615,272,0,0.0,0,0,0,1.0,0
MOSY,2001-07-17,2020-07-02,4771,630,0,0.0,0,0,0,1.0,0
PTACU,2019-11-22,2020-07-02,92,92,0,0.0,0,0,0,1.0,0
LCI,1994-04-04,2020-04-01,6546,566,0,0.0,0,0,0,1.0,0
ALLY,2014-01-28,2020-04-01,1556,566,0,0.0,0,0,0,1.0,0
HEES,2006-01-31,2023-12-28,4509,1508,0,0.0,0,0,0,1.0,1
IQDG,2016-04-07,2020-07-02,999,630,0,0.0,0,0,0,1.0,0
KEX,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,2880,1.0,0
ONTO,2019-10-28,2023-12-28,1050,1050,0,0.0,0,0,0,1.0,0
FISV,1986-09-25,2020-07-02,8512,630,0,0.0,0,0,867,1.0,0
FBCG,2020-06-05,2023-12-28,898,898,0,0.0,0,0,0,1.0,0
TLEH,2015-11-10,2020-07-02,980,464,0,0.0,0,0,0,1.0,0
LNN,1988-10-13,2023-12-28,8871,1508,0,0.0,0,0,365,1.0,0
APPF,2015-06-26,2023-12-28,2142,1508,0,0.0,0,0,0,1.0,1
MCHI,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
LSXMA,2016-04-18,2023-12-28,1939,1508,0,0.0,0,0,0,1.0,1
dtil,2019-03-28,2023-12-28,1198,1198,0,0.0,0,0,0,1.0,0
REZ,2007-05-04,2023-12-28,4193,1508,0,0.0,0,0,0,1.0,1
EDD,2007-04-24,2023-12-28,4201,1508,0,0.0,0,0,0,1.0,1
IRS,1994-12-20,2020-07-02,6429,630,0,0.0,0,0,0,1.0,0
TROX,2010-12-01,2023-12-28,3291,1508,0,0.0,0,0,0,1.0,1
SPTN,2000-08-02,2023-12-28,5889,1508,0,0.0,0,0,0,1.0,1
UBX,2018-05-03,2023-12-28,1424,1424,0,0.0,0,0,0,1.0,0
NWN,1973-02-21,2020-06-19,11930,621,0,0.0,0,0,4311,1.0,0
FLCH,2017-11-06,2020-07-02,667,629,0,0.0,0,0,0,1.0,0
RDWR,1999-09-30,2023-12-28,6101,1508,0,0.0,0,0,0,1.0,1
LMB,2014-08-08,2023-12-28,2364,1508,0,0.0,0,0,0,1.0,1
DDOG,2019-09-19,2023-12-28,1077,1077,0,0.0,0,0,0,1.0,0
ORIC,2020-04-24,2023-12-28,927,927,0,0.0,0,0,0,1.0,0
EFL,2017-07-10,2020-07-02,742,630,0,0.0,0,0,0,1.0,0
VTOL,2013-01-22,2023-12-28,2754,1508,0,0.0,0,0,0,1.0,1
LGOV,2019-01-23,2023-12-28,1243,1243,0,0.0,0,0,0,1.0,0
UHAL,1994-11-04,2023-12-28,7338,1508,0,0.0,0,0,0,1.0,1
REM,2007-05-04,2023-12-28,4193,1508,0,0.0,0,0,0,1.0,1
RFV,2006-03-07,2020-06-19,3556,621,0,0.0,0,0,0,1.0,0
RDI,1983-12-13,2023-12-28,10093,1508,0,0.0,0,0,1809,1.0,0
RGR,1973-05-03,2023-12-28,12776,1508,0,0.0,0,0,3262,1.0,0
EURN,2015-01-26,2023-12-28,2248,1508,0,0.0,0,0,0,1.0,1
NTWK,1998-09-25,2023-12-28,6356,1508,0,0.0,0,0,0,1.0,1
BIBL,2017-10-31,2023-12-28,1550,1508,0,0.0,0,0,0,1.0,1
BBU,2016-06-01,2023-12-28,1908,1508,0,0.0,0,0,0,1.0,1
CASS,1996-07-02,2023-12-28,6920,1508,0,0.0,0,0,0,1.0,1
NTB,2010-05-17,2023-12-28,2543,1508,0,0.0,0,0,1,1.0,0
APRN,2017-06-29,2020-06-19,749,621,0,0.0,0,0,0,1.0,0
FLBL,2018-06-01,2020-07-02,324,324,0,0.0,0,0,0,1.0,0
GHSI,2019-04-05,2023-12-28,1192,1192,0,0.0,0,0,0,1.0,0
RRD,1980-03-17,2020-06-19,10153,621,0,0.0,0,0,1338,1.0,0
RUSHA,2003-10-07,2023-12-28,5092,1508,0,0.0,0,0,0,1.0,1
BITA,2010-11-18,2020-07-02,2421,630,0,0.0,0,0,0,1.0,0
IGR,2004-02-25,2020-07-02,4118,630,0,0.0,0,0,0,1.0,0
BEAM,2020-02-06,2023-12-28,981,981,0,0.0,0,0,0,1.0,0
SLQD,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
NBO,2002-09-26,2020-07-02,4473,630,0,0.0,0,0,0,1.0,0
MAGS,1993-03-23,2020-07-02,6872,630,1,0.00014551804423748544,0,0,1,0.9998544819557625,0
CMPR,2005-09-30,2023-12-28,4592,1508,0,0.0,0,0,0,1.0,1
NAT,1997-09-30,2023-12-28,6605,1508,0,0.0,0,0,0,1.0,1
GOVT,2012-02-24,2020-07-02,2094,630,0,0.0,0,0,0,1.0,0
AIRTP,2019-06-11,2020-06-22,231,231,0,0.0,0,0,0,1.0,0
AIIQ,2018-06-06,2020-06-19,495,495,0,0.0,0,0,0,1.0,0
HUYA,2018-05-11,2023-12-28,1418,1418,0,0.0,0,0,0,1.0,0
QVAL,2014-10-22,2023-12-28,2312,1508,0,0.0,0,0,0,1.0,1
KLIC,1973-02-21,2023-12-28,12826,1508,0,0.0,0,0,4021,1.0,0
XOMA,1986-06-06,2023-12-28,9467,1508,0,0.0,0,0,714,1.0,0
SYKE,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
EQR,1993-08-12,2023-12-28,7650,1508,0,0.0,0,0,0,1.0,1
CHNG,2020-07-02,2020-07-02,1,1,0,0.0,0,0,0,1.0,0
AYLA,2015-01-02,2020-07-02,47,39,0,0.0,0,0,0,1.0,0
ERI,2000-01-03,2020-07-02,4543,630,0,0.0,0,0,17,1.0,0
IGE,2001-11-30,2020-07-02,4628,630,0,0.0,0,0,0,1.0,0
PNTG,2019-10-01,2023-12-28,1069,1069,0,0.0,0,0,0,1.0,0
MXIM,1988-02-29,2020-07-02,8152,630,0,0.0,0,0,513,1.0,0
NAC,1999-05-26,2023-12-28,6189,1508,0,0.0,0,0,0,1.0,1
SILJ,2015-01-02,2020-07-02,1381,630,0,0.0,0,0,0,1.0,0
BTO,1994-08-16,2023-12-28,7395,1508,0,0.0,0,0,0,1.0,1
QVCD,2018-09-18,2023-12-28,1329,1329,0,0.0,0,0,0,1.0,0
LYG,2001-11-28,2020-06-19,4672,621,0,0.0,0,0,0,1.0,0
WKHS,2010-06-02,2023-12-28,3418,1508,0,0.0,0,0,0,1.0,1
GCAP,2010-12-15,2020-07-02,2403,630,0,0.0,0,0,0,1.0,0
PBCT,1988-07-06,2020-07-02,8061,630,0,0.0,0,0,435,1.0,0
DMRS,2017-08-02,2020-07-02,553,539,0,0.0,0,0,0,1.0,0
EPV,2009-06-19,2023-12-28,3657,1508,0,0.0,0,0,0,1.0,1
IEZ,2006-05-05,2020-07-02,3565,630,0,0.0,0,0,0,1.0,0
CFBK,1998-12-30,2023-12-28,6290,1508,0,0.0,0,0,1,1.0,0
KSU,1980-03-17,2020-07-02,10099,567,0,0.0,0,0,1932,1.0,0
GFY,2004-10-27,2020-07-02,3944,626,0,0.0,0,0,0,1.0,0
PEX,2013-02-28,2023-12-28,2728,1508,0,0.0,0,0,0,1.0,1
BKEPP,2012-03-05,2020-07-02,2097,630,0,0.0,0,0,0,1.0,0
PFC,1993-07-20,2023-12-28,7667,1508,0,0.0,0,0,0,1.0,1
DSWL,1995-07-19,2023-12-28,7162,1508,0,0.0,0,0,0,1.0,1
AESE,2017-10-25,2020-07-02,532,503,0,0.0,0,0,0,1.0,0
PBND,2017-10-11,2020-07-02,435,430,0,0.0,0,0,0,1.0,0
UMDD,2010-02-11,2023-12-28,3494,1508,0,0.0,0,0,0,1.0,1
NLS,1999-05-05,2020-06-19,5317,621,0,0.0,0,0,0,1.0,0
UTHR,1999-06-17,2023-12-28,6174,1508,0,0.0,0,0,0,1.0,1
ICLR,1998-05-15,2020-07-02,5570,630,0,0.0,0,0,0,1.0,0
KRNT,2015-04-02,2023-12-28,2201,1508,0,0.0,0,0,0,1.0,1
NTLA,2016-05-06,2023-12-28,1925,1508,0,0.0,0,0,0,1.0,1
IIN,1973-02-21,2020-07-02,11949,630,1,8.368901163277262e-05,0,0,1485,0.9999163109883672,0
LKCO,2019-01-15,2023-12-28,1248,1248,0,0.0,0,0,0,1.0,0
PEO,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1969,1.0,0
UJAN,2019-01-03,2023-12-28,1256,1256,0,0.0,0,0,0,1.0,0
GFN,2006-07-06,2020-04-01,3459,566,0,0.0,0,0,0,1.0,0
SGMA,2015-01-02,2020-07-02,1376,622,0,0.0,0,0,0,1.0,0
aesr,2019-12-17,2023-12-28,1015,1015,0,0.0,0,0,0,1.0,0
CFMS,2015-06-30,2020-07-02,1262,630,0,0.0,0,0,0,1.0,0
PGP,2005-05-26,2023-12-28,4680,1508,0,0.0,0,0,0,1.0,1
NATH,1993-02-26,2023-12-28,7766,1508,0,0.0,0,0,0,1.0,1
VLRS,2013-09-18,2023-12-28,2588,1508,0,0.0,0,0,0,1.0,1
HCM,2016-03-16,2023-12-28,1961,1508,0,0.0,0,0,0,1.0,1
DVA,1995-10-31,2023-12-28,7089,1508,0,0.0,0,0,0,1.0,1
LE,2014-03-20,2023-12-28,2462,1508,0,0.0,0,0,0,1.0,1
AHC,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
CPG,2003-10-20,2023-12-28,5084,1508,1,0.0001966955153422502,0,0,603,0.9998033044846577,0
POST,2012-01-27,2023-12-28,3000,1508,0,0.0,0,0,0,1.0,1
ESEA,2006-05-05,2023-12-28,4443,1508,0,0.0,0,0,0,1.0,1
XGN,2019-09-19,2023-12-28,1077,1077,0,0.0,0,0,0,1.0,0
IBDN,2015-03-12,2020-07-02,1288,630,0,0.0,0,0,0,1.0,0
AIG,1973-01-02,2023-12-28,12861,1508,1,7.775445144234507e-05,0,0,1133,0.9999222455485577,0
MA,2006-05-25,2020-07-02,3551,630,0,0.0,0,0,0,1.0,0
BCBP,2003-10-15,2023-12-28,5086,1508,0,0.0,0,0,0,1.0,1
HBI,2006-09-06,2023-12-28,4358,1508,0,0.0,0,0,0,1.0,1
AVDE,2019-09-26,2023-12-28,1072,1072,0,0.0,0,0,0,1.0,0
CKPT,2016-12-19,2023-12-28,1768,1508,0,0.0,0,0,0,1.0,1
AMRH,2015-05-08,2020-07-02,726,630,0,0.0,0,0,0,1.0,0
AMCIU,2018-11-16,2020-06-30,361,361,0,0.0,0,0,0,1.0,0
FHLC,2013-10-24,2023-12-28,2562,1508,0,0.0,0,0,0,1.0,1
PSCH,2010-04-07,2020-06-19,2569,621,0,0.0,0,0,0,1.0,0
XLSR,2019-04-03,2023-12-28,1194,1194,0,0.0,0,0,0,1.0,0
TSQ,2014-07-24,2020-06-19,1488,621,0,0.0,0,0,0,1.0,0
OI,1991-12-11,2023-12-28,8072,1508,0,0.0,0,0,0,1.0,1
