stage,symbol,seed,method,month,n,BA,Brier,MCC,accuracy,predicted_up,constant
aggregation,AAPL,575,MEAN_LINEAR,2018-04,63,0.6849798387096775,0.22190169555373257,0.387977874441873,0.6825396825396826,0.6507936507936508,False
aggregation,AAPL,575,MEAN_LINEAR,2018-05,66,0.5890027958993476,0.22840230542898185,0.1854109420320934,0.6060606060606061,0.6515151515151515,False
aggregation,AAPL,575,MEAN_LINEAR,2018-06,63,0.6666666666666666,0.21893656267686626,0.3302891295379082,0.6666666666666666,0.5238095238095238,False
aggregation,AAPL,575,MEAN_LINEAR,2018-07,60,0.7216117216117216,0.18184067838069204,0.4691438047788693,0.7666666666666667,0.7166666666666667,False
aggregation,AAPL,575,MEAN_LINEAR,2018-08,69,0.6911764705882353,0.17675210006271455,0.4070457892053472,0.782608695652174,0.782608695652174,False
aggregation,AAPL,575,MEAN_LINEAR,2018-09,57,0.6163793103448276,0.22730587912718936,0.24122532033850386,0.6140350877192983,0.631578947368421,False
aggregation,AAPL,575,MEAN_LINEAR,2018-10,69,0.582051282051282,0.24227014030632407,0.16271770757789486,0.5797101449275363,0.5072463768115942,False
aggregation,AAPL,575,MEAN_LINEAR,2018-11,60,0.5444938820912124,0.2562583264803427,0.09433332612731564,0.55,0.6666666666666666,False
aggregation,AAPL,575,MEAN_LINEAR,2018-12,53,0.6013931888544892,0.2256253136199268,0.19882472943658192,0.6226415094339622,0.39622641509433965,False
aggregation,AAPL,575,MEAN_LINEAR,2019-01,63,0.6340956340956341,0.23125802608452978,0.2718906328511678,0.6507936507936508,0.6190476190476191,False
aggregation,AAPL,575,MEAN_LINEAR,2019-02,2,,0.1950594365406338,,,0.0,True
aggregation,AAPL,575,MEAN_THEN_MAP,2018-01,59,0.5914351851851851,0.22355437957749885,0.20493021542837722,0.6101694915254238,0.7288135593220338,False
aggregation,AAPL,575,MEAN_THEN_MAP,2018-02,57,0.670625,0.20855583807172248,0.3510401211637591,0.6842105263157895,0.631578947368421,False
aggregation,AAPL,575,MEAN_THEN_MAP,2018-03,62,0.7052083333333333,0.2226846071722636,0.4286662277909059,0.7096774193548387,0.6451612903225806,False
aggregation,AAPL,575,MEAN_THEN_MAP,2018-04,63,0.7016129032258065,0.2231241020834625,0.4392391237943008,0.6984126984126984,0.6984126984126984,False
aggregation,AAPL,575,MEAN_THEN_MAP,2018-05,66,0.6677539608574091,0.2248121590622674,0.3461564064917653,0.6818181818181818,0.6363636363636364,False
aggregation,AAPL,575,MEAN_THEN_MAP,2018-06,63,0.6759259259259259,0.21987276666112027,0.37406213470512495,0.6984126984126984,0.6825396825396826,False
aggregation,AAPL,575,MEAN_THEN_MAP,2018-07,60,0.6758241758241759,0.18905731842927753,0.41931393468876726,0.75,0.8,False
aggregation,AAPL,575,MEAN_THEN_MAP,2018-08,69,0.6617647058823529,0.18557986874931892,0.3235294117647059,0.7391304347826086,0.7391304347826086,False
aggregation,AAPL,575,MEAN_THEN_MAP,2018-09,57,0.5818965517241379,0.23585099882473978,0.17370208344491278,0.5789473684210527,0.6666666666666666,False
aggregation,AAPL,575,MEAN_THEN_MAP,2018-10,69,0.6153846153846154,0.2391995990511484,0.22940082851798974,0.6086956521739131,0.5362318840579711,False
aggregation,AAPL,575,MEAN_THEN_MAP,2018-11,60,0.5800889877641824,0.24712077056194426,0.16339011369947531,0.5833333333333334,0.6,False
aggregation,AAPL,575,MEAN_THEN_MAP,2018-12,53,0.5572755417956656,0.22172499971313045,0.11035978378055032,0.5660377358490566,0.4528301886792453,False
aggregation,AAPL,575,MEAN_THEN_MAP,2019-01,63,0.6013513513513513,0.23066317363155792,0.20549873413169661,0.6190476190476191,0.6190476190476191,False
aggregation,AAPL,575,MEAN_THEN_MAP,2019-02,2,,0.2762597484483539,,,0.5,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-01,59,0.5914351851851851,0.2234863719227491,0.20493021542837722,0.6101694915254238,0.7288135593220338,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-02,57,0.690625,0.20833778334421538,0.3886059834711895,0.7017543859649122,0.6140350877192983,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-03,62,0.7052083333333333,0.22298479353267606,0.4286662277909059,0.7096774193548387,0.6451612903225806,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-04,63,0.7016129032258065,0.22326653312362885,0.4392391237943008,0.6984126984126984,0.6984126984126984,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-05,66,0.6677539608574091,0.22500327348591895,0.3461564064917653,0.6818181818181818,0.6363636363636364,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-06,63,0.6759259259259259,0.22005774085569776,0.37406213470512495,0.6984126984126984,0.6825396825396826,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-07,60,0.6758241758241759,0.1889911775061261,0.41931393468876726,0.75,0.8,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-08,69,0.6519607843137255,0.18530134547998048,0.29875904328450453,0.7246376811594203,0.7246376811594203,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-09,57,0.5818965517241379,0.23539455037781234,0.17370208344491278,0.5789473684210527,0.6666666666666666,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-10,69,0.6282051282051282,0.2393514486138299,0.2544603402301914,0.6231884057971014,0.5217391304347826,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-11,60,0.5800889877641824,0.24678137507332856,0.16339011369947531,0.5833333333333334,0.6,False
aggregation,AAPL,575,MAP_THEN_MEAN,2018-12,53,0.5572755417956656,0.22140667179131573,0.11035978378055032,0.5660377358490566,0.4528301886792453,False
aggregation,AAPL,575,MAP_THEN_MEAN,2019-01,63,0.6340956340956341,0.23098367580256682,0.2718906328511678,0.6507936507936508,0.6190476190476191,False
aggregation,AAPL,575,MAP_THEN_MEAN,2019-02,2,,0.28410331852296977,,,1.0,True
aggregation,AMZN,573,PRICE,2018-01,60,0.4222222222222223,0.2485166121557633,-0.1448000406622212,0.5333333333333333,0.6833333333333333,False
aggregation,AMZN,573,PRICE,2018-02,57,0.53,0.2595105985048914,0.05962847939999439,0.5263157894736842,0.5263157894736842,False
aggregation,AMZN,573,PRICE,2018-03,62,0.5862433862433862,0.2489564239253779,0.17140193925660127,0.5806451612903226,0.532258064516129,False
aggregation,AMZN,573,PRICE,2018-04,63,0.5821428571428572,0.2470890394940644,0.1658155677094358,0.5714285714285714,0.5873015873015873,False
aggregation,AMZN,573,PRICE,2018-05,65,0.432261208576998,0.2560804212377456,-0.14108977850248425,0.46153846153846156,0.6615384615384615,False
aggregation,AMZN,573,PRICE,2018-06,63,0.6326086956521739,0.22762488364399122,0.26099615540274046,0.6507936507936508,0.6031746031746031,False
aggregation,AMZN,573,PRICE,2018-07,60,0.6333333333333333,0.23574993746906137,0.29095718698132317,0.6333333333333333,0.7,False
aggregation,AMZN,573,PRICE,2018-08,69,0.5818965517241379,0.2294309726632449,0.1734859613247207,0.6086956521739131,0.6811594202898551,False
aggregation,AMZN,573,PRICE,2018-09,57,0.5455665024630543,0.2537209392994268,0.09286462911590067,0.543859649122807,0.5964912280701754,False
aggregation,AMZN,573,PRICE,2018-10,69,0.47023809523809523,0.2627947904514804,-0.05524946201098299,0.4492753623188406,0.5652173913043478,False
aggregation,AMZN,573,PRICE,2018-11,60,0.4305555555555556,0.29802561193616894,-0.13608276348795434,0.43333333333333335,0.5,False
aggregation,AMZN,573,PRICE,2018-12,54,0.49398496240601497,0.2643136577748383,-0.011497766236936196,0.5,0.48148148148148145,False
aggregation,AMZN,573,PRICE,2019-01,63,0.4031578947368421,0.26795207107477076,-0.1936842105263158,0.42857142857142855,0.6031746031746031,False
aggregation,AMZN,573,PRICE,2019-02,2,1.0,0.21454052824198594,1.0,1.0,0.5,False
aggregation,AMZN,573,FULL,2018-01,60,0.5111111111111111,0.20606688889379585,0.022222222222222223,0.6333333333333333,0.75,False
aggregation,AMZN,573,FULL,2018-02,57,0.639375,0.2283919677954136,0.2819398686139768,0.6491228070175439,0.40350877192982454,False
aggregation,AMZN,573,FULL,2018-03,62,0.6576719576719576,0.1966177845974766,0.3141824236797005,0.6612903225806451,0.45161290322580644,False
aggregation,AMZN,573,FULL,2018-04,63,0.6357142857142857,0.25291899382508565,0.2697818712673558,0.6349206349206349,0.49206349206349204,False
aggregation,AMZN,573,FULL,2018-05,65,0.564327485380117,0.2686519783112433,0.13137196671500342,0.5846153846153846,0.6307692307692307,False
aggregation,AMZN,573,FULL,2018-06,63,0.6385869565217391,0.2814122757687176,0.2671952107213209,0.6349206349206349,0.5238095238095238,False
aggregation,AMZN,573,FULL,2018-07,60,0.65,0.22980357262308193,0.32245846375500836,0.65,0.6833333333333333,False
aggregation,AMZN,573,FULL,2018-08,69,0.6461206896551724,0.2353412185543825,0.30287179109167706,0.6666666666666666,0.6521739130434783,False
aggregation,AMZN,573,FULL,2018-09,57,0.5424876847290641,0.3207794292610629,0.0860416014939282,0.543859649122807,0.42105263157894735,False
aggregation,AMZN,573,FULL,2018-10,69,0.5818452380952381,0.2108492668755751,0.15669579263200217,0.6231884057971014,0.36231884057971014,False
aggregation,AMZN,573,FULL,2018-11,60,0.4652777777777778,0.3088567668593751,-0.07216878364870322,0.5,0.6666666666666666,False
aggregation,AMZN,573,FULL,2018-12,54,0.6180451127819548,0.24264667925701625,0.22800483931508855,0.6296296296296297,0.42592592592592593,False
aggregation,AMZN,573,FULL,2019-01,63,0.5294736842105263,0.28567180444487705,0.058038100008800934,0.5396825396825397,0.5555555555555556,False
aggregation,AMZN,573,FULL,2019-02,2,1.0,0.21454052824198594,1.0,1.0,0.5,False
aggregation,AMZN,573,CONTROL,2018-01,60,0.48888888888888893,0.2244263169406943,-0.021354071087949105,0.6,0.7166666666666667,False
aggregation,AMZN,573,CONTROL,2018-02,57,0.60375,0.22149390663292706,0.20987452103103207,0.6140350877192983,0.40350877192982454,False
aggregation,AMZN,573,CONTROL,2018-03,62,0.6576719576719576,0.2188560945992593,0.3141824236797005,0.6612903225806451,0.45161290322580644,False
aggregation,AMZN,573,CONTROL,2018-04,63,0.6535714285714286,0.23225301533097636,0.30527948590779735,0.6507936507936508,0.5079365079365079,False
aggregation,AMZN,573,CONTROL,2018-05,65,0.564327485380117,0.2344676712818628,0.13137196671500342,0.5846153846153846,0.6307692307692307,False
aggregation,AMZN,573,CONTROL,2018-06,63,0.5891304347826087,0.2336925564945536,0.1782608695652174,0.6190476190476191,0.6349206349206349,False
aggregation,AMZN,573,CONTROL,2018-07,60,0.65,0.22790102898881717,0.3144854510165755,0.65,0.65,False
aggregation,AMZN,573,CONTROL,2018-08,69,0.6603448275862069,0.22056083709899954,0.3193162456272549,0.6666666666666666,0.5652173913043478,False
aggregation,AMZN,573,CONTROL,2018-09,57,0.5960591133004927,0.2546525782657456,0.19235526336800596,0.5964912280701754,0.47368421052631576,False
aggregation,AMZN,573,CONTROL,2018-10,69,0.5788690476190476,0.22802587591332715,0.15574230173019063,0.6376811594202898,0.3188405797101449,False
aggregation,AMZN,573,CONTROL,2018-11,60,0.5069444444444444,0.2517910141151702,0.014119562368122625,0.5333333333333333,0.6333333333333333,False
aggregation,AMZN,573,CONTROL,2018-12,54,0.6443609022556391,0.2213541412358981,0.2774751902477184,0.6481481481481481,0.4444444444444444,False
aggregation,AMZN,573,CONTROL,2019-01,63,0.5363157894736843,0.23747195606893368,0.07114914586232078,0.5396825396825397,0.5238095238095238,False
aggregation,AMZN,573,CONTROL,2019-02,2,1.0,0.21454052824198594,1.0,1.0,0.5,False
aggregation,AMZN,573,SET_BASE,2018-01,60,0.5,0.23462123406802646,0.0,0.6166666666666667,0.7333333333333333,False
aggregation,AMZN,573,SET_BASE,2018-02,57,0.619375,0.22829414024002784,0.24335653391146622,0.631578947368421,0.38596491228070173,False
aggregation,AMZN,573,SET_BASE,2018-03,62,0.6433862433862434,0.223503220758613,0.2849688683345947,0.6451612903225806,0.46774193548387094,False
aggregation,AMZN,573,SET_BASE,2018-04,63,0.6714285714285715,0.22734025309710484,0.3411211461689767,0.6666666666666666,0.5238095238095238,False
aggregation,AMZN,573,SET_BASE,2018-05,65,0.5272904483430799,0.24633700156609079,0.05684192515207998,0.5538461538461539,0.6615384615384615,False
aggregation,AMZN,573,SET_BASE,2018-06,63,0.620108695652174,0.22508487993564266,0.2349150407716129,0.6349206349206349,0.5873015873015873,False
aggregation,AMZN,573,SET_BASE,2018-07,60,0.6833333333333333,0.22304925385725335,0.37707514360508354,0.6833333333333333,0.6166666666666667,False
aggregation,AMZN,573,SET_BASE,2018-08,69,0.655603448275862,0.22141845000929383,0.31282918502397344,0.6666666666666666,0.5942028985507246,False
aggregation,AMZN,573,SET_BASE,2018-09,57,0.5609605911330049,0.2505436013151778,0.12207160944508069,0.5614035087719298,0.47368421052631576,False
aggregation,AMZN,573,SET_BASE,2018-10,69,0.5714285714285714,0.22683869417651503,0.13564735326100572,0.6086956521739131,0.37681159420289856,False
aggregation,AMZN,573,SET_BASE,2018-11,60,0.47916666666666663,0.2765036897235842,-0.04084752842486883,0.48333333333333334,0.5166666666666667,False
aggregation,AMZN,573,SET_BASE,2018-12,54,0.5511278195488721,0.2379900347319334,0.09938292177292352,0.5740740740740741,0.4074074074074074,False
aggregation,AMZN,573,SET_BASE,2019-01,63,0.43,0.2559134563370925,-0.13784048752090222,0.4444444444444444,0.5555555555555556,False
aggregation,AMZN,573,SET_BASE,2019-02,2,1.0,0.21454052824198594,1.0,1.0,0.5,False
aggregation,AMZN,573,MEAN_LINEAR,2018-01,60,0.47777777777777775,0.22675152382357497,-0.04199605255658081,0.5833333333333334,0.7,False
aggregation,AMZN,573,MEAN_LINEAR,2018-02,57,0.655,0.22717655560955632,0.31598125869132787,0.6666666666666666,0.38596491228070173,False
aggregation,AMZN,573,MEAN_LINEAR,2018-03,62,0.6291005291005292,0.2204473488157174,0.2561759205951429,0.6290322580645161,0.4838709677419355,False
aggregation,AMZN,573,MEAN_LINEAR,2018-04,63,0.6535714285714286,0.22631891517386368,0.30527948590779735,0.6507936507936508,0.5079365079365079,False
aggregation,AMZN,573,MEAN_LINEAR,2018-05,65,0.5404483430799221,0.23870612411146191,0.08524490407175342,0.5692307692307692,0.676923076923077,False
aggregation,AMZN,573,MEAN_LINEAR,2018-06,63,0.5766304347826088,0.2348565120760773,0.15194530128286232,0.6031746031746031,0.6190476190476191,False
aggregation,AMZN,573,MEAN_LINEAR,2018-07,60,0.65,0.22244876003821343,0.3144854510165755,0.65,0.65,False
aggregation,AMZN,573,MEAN_LINEAR,2018-08,69,0.6288793103448276,0.21710191936107873,0.2698978095246549,0.6521739130434783,0.6666666666666666,False
aggregation,AMZN,573,MEAN_LINEAR,2018-09,57,0.562192118226601,0.26264267215862036,0.1248463466632208,0.5614035087719298,0.543859649122807,False
aggregation,AMZN,573,MEAN_LINEAR,2018-10,69,0.5922619047619048,0.2160184276806958,0.1782669361634415,0.6376811594202898,0.34782608695652173,False
aggregation,AMZN,573,MEAN_LINEAR,2018-11,60,0.4652777777777778,0.2796247141968066,-0.06804138174397717,0.4666666666666667,0.5,False
aggregation,AMZN,573,MEAN_LINEAR,2018-12,54,0.5511278195488721,0.2326914456577082,0.09938292177292352,0.5740740740740741,0.4074074074074074,False
aggregation,AMZN,573,MEAN_LINEAR,2019-01,63,0.45,0.26545648198409777,-0.09815746756173915,0.4603174603174603,0.5396825396825397,False
aggregation,AMZN,573,MEAN_LINEAR,2019-02,2,1.0,0.21454052824198594,1.0,1.0,0.5,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-01,60,0.5333333333333333,0.23046984221628783,0.06406221326384731,0.6333333333333333,0.7166666666666667,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-02,57,0.619375,0.2284611898952056,0.24335653391146622,0.631578947368421,0.38596491228070173,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-03,62,0.6291005291005292,0.22277186594197126,0.2561759205951429,0.6290322580645161,0.4838709677419355,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-04,63,0.6357142857142857,0.22939720487323362,0.2697818712673558,0.6349206349206349,0.49206349206349204,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-05,65,0.5272904483430799,0.24645926411402203,0.05684192515207998,0.5538461538461539,0.6615384615384615,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-06,63,0.620108695652174,0.227036828693164,0.2349150407716129,0.6349206349206349,0.5873015873015873,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-07,60,0.6833333333333333,0.22372947273124352,0.37707514360508354,0.6833333333333333,0.6166666666666667,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-08,69,0.6681034482758621,0.2201773635280544,0.34003927781110327,0.6811594202898551,0.6086956521739131,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-09,57,0.5609605911330049,0.2564460104327627,0.12207160944508069,0.5614035087719298,0.47368421052631576,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-10,69,0.5714285714285714,0.22349998119516012,0.13564735326100572,0.6086956521739131,0.37681159420289856,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-11,60,0.47916666666666663,0.27885011547214494,-0.04084752842486883,0.48333333333333334,0.5166666666666667,False
aggregation,AMZN,573,MEAN_THEN_MAP,2018-12,54,0.5511278195488721,0.23929701196090494,0.09938292177292352,0.5740740740740741,0.4074074074074074,False
aggregation,AMZN,573,MEAN_THEN_MAP,2019-01,63,0.43,0.2586248698304121,-0.13784048752090222,0.4444444444444444,0.5555555555555556,False
aggregation,AMZN,573,MEAN_THEN_MAP,2019-02,2,1.0,0.21454052824198594,1.0,1.0,0.5,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-01,60,0.5444444444444444,0.23004320368676784,0.08703882797784893,0.65,0.7333333333333333,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-02,57,0.619375,0.22804179977434022,0.24335653391146622,0.631578947368421,0.38596491228070173,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-03,62,0.6433862433862434,0.22187140348685402,0.2849688683345947,0.6451612903225806,0.46774193548387094,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-04,63,0.6535714285714286,0.22800855761750055,0.30527948590779735,0.6507936507936508,0.5079365079365079,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-05,65,0.5272904483430799,0.24602840256269196,0.05684192515207998,0.5538461538461539,0.6615384615384615,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-06,63,0.620108695652174,0.2276804297229143,0.2349150407716129,0.6349206349206349,0.5873015873015873,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-07,60,0.7,0.22349489794032704,0.408248290463863,0.7,0.6,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-08,69,0.680603448275862,0.2197787628999801,0.36792909022522885,0.6956521739130435,0.6231884057971014,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-09,57,0.5609605911330049,0.2563014198781505,0.12207160944508069,0.5614035087719298,0.47368421052631576,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-10,69,0.5714285714285714,0.22288273839229397,0.13564735326100572,0.6086956521739131,0.37681159420289856,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-11,60,0.45833333333333337,0.27865431273148056,-0.08183170883849714,0.4666666666666667,0.5333333333333333,False
aggregation,AMZN,573,MAP_THEN_MEAN,2018-12,54,0.5511278195488721,0.23942027921749448,0.09938292177292352,0.5740740740740741,0.4074074074074074,False
aggregation,AMZN,573,MAP_THEN_MEAN,2019-01,63,0.43,0.25853850935952605,-0.13784048752090222,0.4444444444444444,0.5555555555555556,False
aggregation,AMZN,573,MAP_THEN_MEAN,2019-02,2,1.0,0.21454052824198594,1.0,1.0,0.5,False
aggregation,AMZN,574,PRICE,2018-01,60,0.4444444444444444,0.2537252220017488,-0.10677035543974552,0.5666666666666667,0.7166666666666667,False
aggregation,AMZN,574,PRICE,2018-02,57,0.503125,0.27299217574123874,0.00632152171780217,0.49122807017543857,0.5964912280701754,False
aggregation,AMZN,574,PRICE,2018-03,62,0.5248677248677248,0.25840037308922104,0.04973544973544974,0.5161290322580645,0.5645161290322581,False
aggregation,AMZN,574,PRICE,2018-04,63,0.5642857142857143,0.24699498683216728,0.12909944487358058,0.5555555555555556,0.5714285714285714,False
aggregation,AMZN,574,PRICE,2018-05,65,0.5141325536062378,0.2504896529312464,0.02912968271851514,0.5384615384615384,0.6461538461538462,False
aggregation,AMZN,574,PRICE,2018-06,63,0.5891304347826087,0.23373422679168598,0.1782608695652174,0.6190476190476191,0.6349206349206349,False
aggregation,AMZN,574,PRICE,2018-07,60,0.5,0.24265232924502025,0.0,0.5,0.7,False
aggregation,AMZN,574,PRICE,2018-08,69,0.5521551724137931,0.23944014102363173,0.11048316484363792,0.5797101449275363,0.6811594202898551,False
aggregation,AMZN,574,PRICE,2018-09,57,0.5283251231527094,0.2642308254268429,0.05817474046899912,0.5263157894736842,0.6140350877192983,False
aggregation,AMZN,574,PRICE,2018-10,69,0.46726190476190477,0.2619804622842271,-0.060312238704645485,0.463768115942029,0.5217391304347826,False
aggregation,AMZN,574,PRICE,2018-11,60,0.4930555555555556,0.29089252895096185,-0.013638618139749523,0.5,0.5333333333333333,False
aggregation,AMZN,574,PRICE,2018-12,54,0.46541353383458645,0.27062364303808845,-0.06611215586238313,0.46296296296296297,0.5185185185185185,False
aggregation,AMZN,574,PRICE,2019-01,63,0.3831578947368421,0.26884738160265587,-0.23542536230103778,0.4126984126984127,0.6190476190476191,False
aggregation,AMZN,574,PRICE,2019-02,2,0.5,0.23254597044436187,0.0,0.5,1.0,True
aggregation,AMZN,574,FULL,2018-01,60,0.5222222222222223,0.2044756064265339,0.05163977794943222,0.6833333333333333,0.8333333333333334,False
aggregation,AMZN,574,FULL,2018-02,57,0.6125,0.2577120958078937,0.22360679774997896,0.6140350877192983,0.47368421052631576,False
aggregation,AMZN,574,FULL,2018-03,62,0.6248677248677248,0.21418315722777345,0.24881561069936012,0.6290322580645161,0.45161290322580644,False
aggregation,AMZN,574,FULL,2018-04,63,0.5928571428571429,0.23765542339795717,0.18514836986616265,0.5873015873015873,0.5396825396825397,False
aggregation,AMZN,574,FULL,2018-05,65,0.5696881091617934,0.28157796664014734,0.14019850403200998,0.5846153846153846,0.6,False
aggregation,AMZN,574,FULL,2018-06,63,0.6918478260869565,0.2248569297908057,0.38369565217391305,0.7142857142857143,0.6349206349206349,False
aggregation,AMZN,574,FULL,2018-07,60,0.6000000000000001,0.230991314273563,0.21213203435596426,0.6,0.6666666666666666,False
aggregation,AMZN,574,FULL,2018-08,69,0.6086206896551725,0.24740381360245695,0.21971768720102056,0.6231884057971014,0.6086956521739131,False
aggregation,AMZN,574,FULL,2018-09,57,0.4895320197044335,0.3504872063685679,-0.02133376614824745,0.49122807017543857,0.40350877192982454,False
aggregation,AMZN,574,FULL,2018-10,69,0.5342261904761905,0.22952013199875376,0.0668153104781061,0.5942028985507246,0.3333333333333333,False
aggregation,AMZN,574,FULL,2018-11,60,0.4444444444444444,0.3341297454573035,-0.1111111111111111,0.4666666666666667,0.6,False
aggregation,AMZN,574,FULL,2018-12,54,0.6300751879699248,0.23933496401589552,0.24915308972761965,0.6296296296296297,0.46296296296296297,False
aggregation,AMZN,574,FULL,2019-01,63,0.5357894736842105,0.2713122745291025,0.07157894736842105,0.5555555555555556,0.6031746031746031,False
aggregation,AMZN,574,FULL,2019-02,2,0.5,0.23254597044436187,0.0,0.5,1.0,True
aggregation,AMZN,574,CONTROL,2018-01,60,0.5333333333333333,0.22695858492172785,0.08084520834544433,0.7,0.85,False
aggregation,AMZN,574,CONTROL,2018-02,57,0.6481250000000001,0.24456351810200302,0.2944156170374723,0.6491228070175439,0.47368421052631576,False
aggregation,AMZN,574,CONTROL,2018-03,62,0.5878306878306878,0.2332105631016774,0.17650388109758078,0.5967741935483871,0.41935483870967744,False
aggregation,AMZN,574,CONTROL,2018-04,63,0.6285714285714286,0.2282045636452279,0.25819888974716115,0.6190476190476191,0.5714285714285714,False
aggregation,AMZN,574,CONTROL,2018-05,65,0.614522417153996,0.2503851776551871,0.2320033104556445,0.6307692307692307,0.6153846153846154,False
aggregation,AMZN,574,CONTROL,2018-06,63,0.6266304347826087,0.23381036340332487,0.2619466096157402,0.6666666666666666,0.6825396825396826,False
aggregation,AMZN,574,CONTROL,2018-07,60,0.5833333333333333,0.22942664591371342,0.17471413945365305,0.5833333333333334,0.65,False
aggregation,AMZN,574,CONTROL,2018-08,69,0.6211206896551724,0.23206723105762941,0.24674958079543985,0.6376811594202898,0.6231884057971014,False
aggregation,AMZN,574,CONTROL,2018-09,57,0.4895320197044335,0.26444953345570166,-0.02133376614824745,0.49122807017543857,0.40350877192982454,False
aggregation,AMZN,574,CONTROL,2018-10,69,0.5342261904761905,0.23121423899247323,0.0668153104781061,0.5942028985507246,0.3333333333333333,False
aggregation,AMZN,574,CONTROL,2018-11,60,0.48611111111111105,0.2657793959750936,-0.02853069950072753,0.5166666666666667,0.65,False
aggregation,AMZN,574,CONTROL,2018-12,54,0.6300751879699248,0.22341250602737833,0.24915308972761965,0.6296296296296297,0.46296296296296297,False
aggregation,AMZN,574,CONTROL,2019-01,63,0.5757894736842105,0.22791653770076695,0.14985372985307102,0.5873015873015873,0.5714285714285714,False
aggregation,AMZN,574,CONTROL,2019-02,2,0.5,0.23254597044436187,0.0,0.5,1.0,True
aggregation,AMZN,574,SET_BASE,2018-01,60,0.5111111111111111,0.2328788744928791,0.02486823656509969,0.6666666666666666,0.8166666666666667,False
aggregation,AMZN,574,SET_BASE,2018-02,57,0.5925,0.2511619650644217,0.18431012811308561,0.5964912280701754,0.45614035087719296,False
aggregation,AMZN,574,SET_BASE,2018-03,62,0.5878306878306878,0.23663583161074628,0.17650388109758078,0.5967741935483871,0.41935483870967744,False
aggregation,AMZN,574,SET_BASE,2018-04,63,0.5642857142857143,0.2332938259232155,0.12909944487358058,0.5555555555555556,0.5714285714285714,False
aggregation,AMZN,574,SET_BASE,2018-05,65,0.5536062378167641,0.25179808585177255,0.11447159919331815,0.5846153846153846,0.6923076923076923,False
aggregation,AMZN,574,SET_BASE,2018-06,63,0.6391304347826088,0.2221995768024661,0.2919059268087842,0.6825396825396826,0.6984126984126984,False
aggregation,AMZN,574,SET_BASE,2018-07,60,0.6,0.22585644659396967,0.2075143391598224,0.6,0.6333333333333333,False
aggregation,AMZN,574,SET_BASE,2018-08,69,0.5883620689655172,0.23272569711666666,0.17536875597932744,0.5942028985507246,0.5507246376811594,False
aggregation,AMZN,574,SET_BASE,2018-09,57,0.5424876847290641,0.26084340288415997,0.0860416014939282,0.543859649122807,0.42105263157894735,False
aggregation,AMZN,574,SET_BASE,2018-10,69,0.5580357142857143,0.23181576368381465,0.11213565339313256,0.6086956521739131,0.34782608695652173,False
aggregation,AMZN,574,SET_BASE,2018-11,60,0.4930555555555556,0.2836256766855931,-0.013638618139749523,0.5,0.5333333333333333,False
aggregation,AMZN,574,SET_BASE,2018-12,54,0.5368421052631579,0.23776095342309134,0.07116074602827605,0.5555555555555556,0.42592592592592593,False
aggregation,AMZN,574,SET_BASE,2019-01,63,0.45631578947368423,0.24926885838218482,-0.08682179365696914,0.47619047619047616,0.5873015873015873,False
aggregation,AMZN,574,SET_BASE,2019-02,2,0.5,0.23254597044436187,0.0,0.5,1.0,True
aggregation,AMZN,574,MEAN_LINEAR,2018-01,60,0.5111111111111111,0.22602128338454477,0.02486823656509969,0.6666666666666666,0.8166666666666667,False
aggregation,AMZN,574,MEAN_LINEAR,2018-02,57,0.608125,0.253347247408338,0.21625,0.6140350877192983,0.43859649122807015,False
