stage,symbol,seed,block,method,n,BA,Brier,MCC,accuracy,predicted_up,constant
preprocess,AMZN,573,573_AMZN_7,FREQUENCY,80,0.686366479049406,0.22343358955864448,0.3744936337361376,0.6875,0.55,False
preprocess,AMZN,573,573_AMZN_7,NEGATION,80,0.7120075046904315,0.22211380975937942,0.4244133326339246,0.7125,0.525,False
preprocess,AMZN,573,573_AMZN_7,NUMERIC,80,0.7120075046904315,0.22072218106899957,0.4244133326339246,0.7125,0.525,False
preprocess,AMZN,573,573_AMZN_7,NO_STEM,80,0.7120075046904315,0.22092534454879953,0.4244133326339246,0.7125,0.525,False
preprocess,AMZN,573,573_AMZN_8,PRICE,80,0.6088180112570356,0.24097002147926644,0.2280732360131413,0.6125,0.65,False
preprocess,AMZN,573,573_AMZN_8,FULL,80,0.7113821138211383,0.23357374544378687,0.4247612355799144,0.7125,0.55,False
preprocess,AMZN,573,573_AMZN_8,CONTROL,80,0.7357723577235773,0.21974988571686688,0.4767917582348577,0.7375,0.575,False
preprocess,AMZN,573,573_AMZN_8,FREQUENCY,80,0.7229518449030645,0.21991664822070395,0.45275098003623543,0.725,0.5875,False
preprocess,AMZN,573,573_AMZN_8,NEGATION,80,0.7357723577235773,0.21972957064514725,0.4767917582348577,0.7375,0.575,False
preprocess,AMZN,573,573_AMZN_8,NUMERIC,80,0.7357723577235773,0.2182323818385153,0.4767917582348577,0.7375,0.575,False
preprocess,AMZN,573,573_AMZN_8,NO_STEM,80,0.7351469668542839,0.21826471252205368,0.4798417152681563,0.7375,0.6,False
preprocess,AMZN,573,573_AMZN_9,PRICE,80,0.5966228893058161,0.2449210764924575,0.20093248741045733,0.6,0.6375,False
preprocess,AMZN,573,573_AMZN_9,FULL,80,0.5972482801751094,0.25077313103330023,0.19955254466819936,0.6,0.6125,False
preprocess,AMZN,573,573_AMZN_9,CONTROL,80,0.5728580362726704,0.23969964814092756,0.14795368632320174,0.575,0.5875,False
preprocess,AMZN,573,573_AMZN_9,FREQUENCY,80,0.5478424015009381,0.24197526430608507,0.09715413737102949,0.55,0.5875,False
preprocess,AMZN,573,573_AMZN_9,NEGATION,80,0.5728580362726704,0.23970977389722722,0.14795368632320174,0.575,0.5875,False
preprocess,AMZN,573,573_AMZN_9,NUMERIC,80,0.5728580362726704,0.24119077621723842,0.14795368632320174,0.575,0.5875,False
preprocess,AMZN,573,573_AMZN_9,NO_STEM,80,0.5472170106316447,0.24158009782628423,0.09688885609291994,0.55,0.6125,False
preprocess,AMZN,574,574_AMZN_0,PRICE,81,0.4010989010989011,0.2785948260311918,-0.20965696734438366,0.4074074074074074,0.6666666666666666,False
preprocess,AMZN,574,574_AMZN_0,FULL,81,0.5521978021978022,0.24981014770333315,0.10616016211357261,0.5555555555555556,0.5925925925925926,False
preprocess,AMZN,574,574_AMZN_0,CONTROL,81,0.5778388278388278,0.2413763853796681,0.15702553931967533,0.5802469135802469,0.5679012345679012,False
preprocess,AMZN,574,574_AMZN_0,FREQUENCY,81,0.5521978021978022,0.2434369790761867,0.10616016211357261,0.5555555555555556,0.5925925925925926,False
preprocess,AMZN,574,574_AMZN_0,NEGATION,81,0.5778388278388278,0.24152916263796947,0.15702553931967533,0.5802469135802469,0.5679012345679012,False
preprocess,AMZN,574,574_AMZN_0,NUMERIC,81,0.5778388278388278,0.2413033017186693,0.15702553931967533,0.5802469135802469,0.5679012345679012,False
preprocess,AMZN,574,574_AMZN_0,NO_STEM,81,0.565018315018315,0.24200345145965246,0.13165406322662995,0.5679012345679012,0.5802469135802469,False
preprocess,AMZN,574,574_AMZN_1,PRICE,81,0.48809523809523814,0.251775218535233,-0.025014435570445533,0.49382716049382713,0.654320987654321,False
preprocess,AMZN,574,574_AMZN_1,FULL,81,0.5769230769230769,0.2652463390147366,0.15644655469368596,0.5802469135802469,0.5925925925925926,False
preprocess,AMZN,574,574_AMZN_1,CONTROL,81,0.5659340659340659,0.24403354909670483,0.13259870882635919,0.5679012345679012,0.5555555555555556,False
preprocess,AMZN,574,574_AMZN_1,FREQUENCY,81,0.5631868131868132,0.23951864832224826,0.13075782299380356,0.5679012345679012,0.6296296296296297,False
preprocess,AMZN,574,574_AMZN_1,NEGATION,81,0.5659340659340659,0.24402605131070837,0.13259870882635919,0.5679012345679012,0.5555555555555556,False
preprocess,AMZN,574,574_AMZN_1,NUMERIC,81,0.575091575091575,0.23758362417419396,0.15652275651080055,0.5802469135802469,0.6419753086419753,False
preprocess,AMZN,574,574_AMZN_1,NO_STEM,81,0.5879120879120879,0.24086783615099003,0.18192392764355278,0.5925925925925926,0.6296296296296297,False
preprocess,AMZN,574,574_AMZN_2,PRICE,81,0.5256410256410257,0.2608523247668194,0.05344679490612702,0.5308641975308642,0.6419753086419753,False
preprocess,AMZN,574,574_AMZN_2,FULL,81,0.5924908424908425,0.28011147257983876,0.18486885686201948,0.5925925925925926,0.5061728395061729,False
preprocess,AMZN,574,574_AMZN_2,CONTROL,81,0.6034798534798536,0.2438024668704175,0.20759435949808003,0.6049382716049383,0.5432098765432098,False
preprocess,AMZN,574,574_AMZN_2,FREQUENCY,81,0.6401098901098901,0.24122342180301617,0.28177225625601326,0.6419753086419753,0.5555555555555556,False
preprocess,AMZN,574,574_AMZN_2,NEGATION,81,0.6272893772893773,0.24370931861948478,0.25678294076982205,0.6296296296296297,0.5679012345679012,False
preprocess,AMZN,574,574_AMZN_2,NUMERIC,81,0.6272893772893773,0.24087689215622407,0.25678294076982205,0.6296296296296297,0.5679012345679012,False
preprocess,AMZN,574,574_AMZN_2,NO_STEM,81,0.5787545787545787,0.24652401876998212,0.15799216740561844,0.5802469135802469,0.5432098765432098,False
preprocess,AMZN,574,574_AMZN_3,PRICE,81,0.4917582417582418,0.2730252929341996,-0.016574838603294898,0.49382716049382713,0.5555555555555556,False
preprocess,AMZN,574,574_AMZN_3,FULL,81,0.6062271062271063,0.25704972727953984,0.21271409538006025,0.6049382716049383,0.4691358024691358,False
preprocess,AMZN,574,574_AMZN_3,CONTROL,81,0.6648351648351649,0.2255967965093871,0.33149677206589795,0.6666666666666666,0.5555555555555556,False
preprocess,AMZN,574,574_AMZN_3,FREQUENCY,81,0.6181318681318682,0.2352938459039566,0.23626373626373626,0.6172839506172839,0.48148148148148145,False
preprocess,AMZN,574,574_AMZN_3,NEGATION,81,0.6648351648351649,0.225513759503587,0.33149677206589795,0.6666666666666666,0.5555555555555556,False
preprocess,AMZN,574,574_AMZN_3,NUMERIC,81,0.6529304029304029,0.2248580765379572,0.30679874368300325,0.654320987654321,0.5432098765432098,False
preprocess,AMZN,574,574_AMZN_3,NO_STEM,81,0.641025641025641,0.22722175129932903,0.2823962990390455,0.6419753086419753,0.5308641975308642,False
preprocess,AMZN,574,574_AMZN_4,PRICE,80,0.5664160401002507,0.23934117857417983,0.14162367623847633,0.575,0.675,False
preprocess,AMZN,574,574_AMZN_4,FULL,80,0.6942355889724311,0.1899245359547525,0.4007094794035653,0.7,0.625,False
preprocess,AMZN,574,574_AMZN_4,CONTROL,80,0.6585213032581454,0.22584045900591976,0.32160898574905294,0.6625,0.5875,False
preprocess,AMZN,574,574_AMZN_4,FREQUENCY,80,0.6203007518796992,0.21990128933759218,0.24525573579398632,0.625,0.6,False
preprocess,AMZN,574,574_AMZN_4,NEGATION,80,0.6585213032581454,0.22593234303878967,0.32160898574905294,0.6625,0.5875,False
preprocess,AMZN,574,574_AMZN_4,NUMERIC,80,0.6203007518796992,0.2248789503214262,0.24525573579398632,0.625,0.6,False
preprocess,AMZN,574,574_AMZN_4,NO_STEM,80,0.7061403508771931,0.21130173728755572,0.42827760277669524,0.7125,0.6375,False
preprocess,AMZN,574,574_AMZN_5,PRICE,80,0.4736842105263158,0.2499328439610969,-0.05263157894736842,0.475,0.525,False
preprocess,AMZN,574,574_AMZN_5,FULL,80,0.5093984962406015,0.297607183961835,0.018921890815214913,0.5125,0.5625,False
preprocess,AMZN,574,574_AMZN_5,CONTROL,80,0.4580200501253133,0.25732577392814937,-0.0851691780442156,0.4625,0.5875,False
preprocess,AMZN,574,574_AMZN_5,FREQUENCY,80,0.44611528822055135,0.2605806220409185,-0.10886634163154736,0.45,0.575,False
preprocess,AMZN,574,574_AMZN_5,NEGATION,80,0.4711779448621554,0.25727761004778926,-0.05823083389594394,0.475,0.575,False
preprocess,AMZN,574,574_AMZN_5,NUMERIC,80,0.4711779448621554,0.2546873350134868,-0.05823083389594394,0.475,0.575,False
preprocess,AMZN,574,574_AMZN_5,NO_STEM,80,0.44611528822055135,0.25525325882609995,-0.10886634163154736,0.45,0.575,False
preprocess,AMZN,574,574_AMZN_6,PRICE,80,0.633833646028768,0.24242353948244383,0.2805038649816795,0.6375,0.65,False
preprocess,AMZN,574,574_AMZN_6,FULL,80,0.6357098186366479,0.2610138032425448,0.2744398184004353,0.6375,0.575,False
preprocess,AMZN,574,574_AMZN_6,CONTROL,80,0.6607254534083802,0.23447574727305892,0.3250278033590409,0.6625,0.575,False
preprocess,AMZN,574,574_AMZN_6,FREQUENCY,80,0.6857410881801126,0.2353931445479333,0.3756157883176465,0.6875,0.575,False
preprocess,AMZN,574,574_AMZN_6,NEGATION,80,0.6607254534083802,0.23451763473649007,0.3250278033590409,0.6625,0.575,False
preprocess,AMZN,574,574_AMZN_6,NUMERIC,80,0.6735459662288931,0.23356363938502173,0.34972644412915055,0.675,0.5625,False
preprocess,AMZN,574,574_AMZN_6,NO_STEM,80,0.6344590368980613,0.23481353257460036,0.2776505858476714,0.6375,0.625,False
preprocess,AMZN,574,574_AMZN_7,PRICE,80,0.4759224515322076,0.2628256692117409,-0.04827601387907677,0.475,0.4625,False
preprocess,AMZN,574,574_AMZN_7,FULL,80,0.549718574108818,0.2560088633063023,0.09943714821763602,0.55,0.5125,False
preprocess,AMZN,574,574_AMZN_7,CONTROL,80,0.574108818011257,0.23438493289064413,0.14858980895248305,0.575,0.5375,False
preprocess,AMZN,574,574_AMZN_7,FREQUENCY,80,0.5619136960600375,0.2346843924430828,0.12394371660990718,0.5625,0.525,False
preprocess,AMZN,574,574_AMZN_7,NEGATION,80,0.574108818011257,0.23440117215149575,0.14858980895248305,0.575,0.5375,False
preprocess,AMZN,574,574_AMZN_7,NUMERIC,80,0.5869293308317698,0.23263918226953964,0.1740219859472434,0.5875,0.525,False
preprocess,AMZN,574,574_AMZN_7,NO_STEM,80,0.5619136960600375,0.23370395452020948,0.12394371660990718,0.5625,0.525,False
preprocess,AMZN,574,574_AMZN_8,PRICE,80,0.558786741713571,0.2502163383830561,0.12321197807606483,0.5625,0.65,False
preprocess,AMZN,574,574_AMZN_8,FULL,80,0.6106941838649156,0.26421088469167225,0.22385183344182974,0.6125,0.575,False
preprocess,AMZN,574,574_AMZN_8,CONTROL,80,0.6729205753595997,0.2305307604207983,0.35115188213189086,0.675,0.5875,False
preprocess,AMZN,574,574_AMZN_8,FREQUENCY,80,0.6857410881801126,0.23276950959416193,0.3756157883176465,0.6875,0.575,False
preprocess,AMZN,574,574_AMZN_8,NEGATION,80,0.6729205753595997,0.23054211309701328,0.35115188213189086,0.675,0.5875,False
preprocess,AMZN,574,574_AMZN_8,NUMERIC,80,0.6857410881801126,0.23099787593823198,0.3756157883176465,0.6875,0.575,False
preprocess,AMZN,574,574_AMZN_8,NO_STEM,80,0.6729205753595997,0.23369942770873692,0.35115188213189086,0.675,0.5875,False
preprocess,AMZN,574,574_AMZN_9,PRICE,80,0.534396497811132,0.2659682003787589,0.07102689405405546,0.5375,0.625,False
preprocess,AMZN,574,574_AMZN_9,FULL,80,0.6363352095059412,0.22777641572935173,0.2739584300485839,0.6375,0.55,False
preprocess,AMZN,574,574_AMZN_9,CONTROL,80,0.6241400875547217,0.2386878134813472,0.24890360402588932,0.625,0.5375,False
preprocess,AMZN,574,574_AMZN_9,FREQUENCY,80,0.6241400875547217,0.24069494657805418,0.24890360402588932,0.625,0.5375,False
preprocess,AMZN,574,574_AMZN_9,NEGATION,80,0.6241400875547217,0.23868957531137008,0.24890360402588932,0.625,0.5375,False
preprocess,AMZN,574,574_AMZN_9,NUMERIC,80,0.6241400875547217,0.2367009422461836,0.24890360402588932,0.625,0.5375,False
preprocess,AMZN,574,574_AMZN_9,NO_STEM,80,0.6113195747342088,0.23907603445841077,0.223690828204807,0.6125,0.55,False
preprocess,AMZN,575,575_AMZN_0,PRICE,81,0.5137362637362638,0.2504680879788488,0.028425613694305123,0.5185185185185185,0.6296296296296297,False
preprocess,AMZN,575,575_AMZN_0,FULL,81,0.5943223443223444,0.259739545052573,0.18922317724161278,0.5925925925925926,0.4567901234567901,False
preprocess,AMZN,575,575_AMZN_0,CONTROL,81,0.5457875457875458,0.24491754078465003,0.09236796430569137,0.5432098765432098,0.43209876543209874,False
preprocess,AMZN,575,575_AMZN_0,FREQUENCY,81,0.6062271062271063,0.2356338981056266,0.21271409538006025,0.6049382716049383,0.4691358024691358,False
preprocess,AMZN,575,575_AMZN_0,NEGATION,81,0.5457875457875458,0.24497147769002045,0.09236796430569137,0.5432098765432098,0.43209876543209874,False
preprocess,AMZN,575,575_AMZN_0,NUMERIC,81,0.6062271062271063,0.23515866401193483,0.21271409538006025,0.6049382716049383,0.4691358024691358,False
preprocess,AMZN,575,575_AMZN_0,NO_STEM,81,0.5338827838827839,0.24548167137056648,0.06860845548430011,0.5308641975308642,0.41975308641975306,False
preprocess,AMZN,575,575_AMZN_1,PRICE,81,0.565018315018315,0.2560986398841911,0.13165406322662995,0.5679012345679012,0.5802469135802469,False
preprocess,AMZN,575,575_AMZN_1,FULL,81,0.5924908424908425,0.2656348724809799,0.18486885686201948,0.5925925925925926,0.5061728395061729,False
preprocess,AMZN,575,575_AMZN_1,CONTROL,81,0.6062271062271063,0.24659877178550826,0.21271409538006025,0.6049382716049383,0.4691358024691358,False
preprocess,AMZN,575,575_AMZN_1,FREQUENCY,81,0.6062271062271063,0.2467769864769711,0.21271409538006025,0.6049382716049383,0.4691358024691358,False
preprocess,AMZN,575,575_AMZN_1,NEGATION,81,0.6062271062271063,0.24660425892664647,0.21271409538006025,0.6049382716049383,0.4691358024691358,False
preprocess,AMZN,575,575_AMZN_1,NUMERIC,81,0.6309523809523809,0.24558221235208702,0.2622251348219708,0.6296296296296297,0.4691358024691358,False
preprocess,AMZN,575,575_AMZN_1,NO_STEM,81,0.6062271062271063,0.24541434037250495,0.21271409538006025,0.6049382716049383,0.4691358024691358,False
preprocess,AMZN,575,575_AMZN_2,PRICE,81,0.45146520146520147,0.2624062931444302,-0.10116714750088328,0.4567901234567901,0.6419753086419753,False
preprocess,AMZN,575,575_AMZN_2,FULL,81,0.5503663003663004,0.26422321653435243,0.10498477570846379,0.5555555555555556,0.6419753086419753,False
preprocess,AMZN,575,575_AMZN_2,CONTROL,81,0.5998168498168499,0.2347488753315317,0.20806073731313732,0.6049382716049383,0.6419753086419753,False
preprocess,AMZN,575,575_AMZN_2,FREQUENCY,81,0.5888278388278388,0.23509101697406895,0.1815779092179037,0.5925925925925926,0.6049382716049383,False
preprocess,AMZN,575,575_AMZN_2,NEGATION,81,0.5998168498168499,0.23489615236011846,0.20806073731313732,0.6049382716049383,0.6419753086419753,False
preprocess,AMZN,575,575_AMZN_2,NUMERIC,81,0.5879120879120879,0.23511740224813923,0.18192392764355278,0.5925925925925926,0.6296296296296297,False
preprocess,AMZN,575,575_AMZN_2,NO_STEM,81,0.5641025641025641,0.2367403288532056,0.13103560459023977,0.5679012345679012,0.6049382716049383,False
preprocess,AMZN,575,575_AMZN_3,PRICE,81,0.4807692307692308,0.2693892302186455,-0.038461538461538464,0.48148148148148145,0.5185185185185185,False
preprocess,AMZN,575,575_AMZN_3,FULL,81,0.5412087912087912,0.282781540980619,0.08287419301647449,0.5432098765432098,0.5555555555555556,False
preprocess,AMZN,575,575_AMZN_3,CONTROL,81,0.5283882783882784,0.2584683863254953,0.057268137869528654,0.5308641975308642,0.5679012345679012,False
preprocess,AMZN,575,575_AMZN_3,FREQUENCY,81,0.5155677655677655,0.263457921991502,0.03152280387116491,0.5185185185185185,0.5802469135802469,False
preprocess,AMZN,575,575_AMZN_3,NEGATION,81,0.5283882783882784,0.2584169678143445,0.057268137869528654,0.5308641975308642,0.5679012345679012,False
preprocess,AMZN,575,575_AMZN_3,NUMERIC,81,0.5283882783882784,0.2580653637527843,0.057268137869528654,0.5308641975308642,0.5679012345679012,False
preprocess,AMZN,575,575_AMZN_3,NO_STEM,81,0.5045787545787546,0.26077089289497174,0.00918559112823363,0.5061728395061729,0.5432098765432098,False
preprocess,AMZN,575,575_AMZN_4,PRICE,80,0.5701754385964912,0.26134217275416927,0.14306584587982538,0.575,0.6,False
preprocess,AMZN,575,575_AMZN_4,FULL,80,0.6478696741854637,0.23431300153696188,0.29685745953613163,0.65,0.55,False
preprocess,AMZN,575,575_AMZN_4,CONTROL,80,0.6597744360902256,0.22527386313744518,0.3216721438586535,0.6625,0.5625,False
preprocess,AMZN,575,575_AMZN_4,FREQUENCY,80,0.6240601503759399,0.23542050811314752,0.24812030075187969,0.625,0.525,False
preprocess,AMZN,575,575_AMZN_4,NEGATION,80,0.6597744360902256,0.22525677161281213,0.3216721438586535,0.6625,0.5625,False
preprocess,AMZN,575,575_AMZN_4,NUMERIC,80,0.6597744360902256,0.22382438278237507,0.3216721438586535,0.6625,0.5625,False
preprocess,AMZN,575,575_AMZN_4,NO_STEM,80,0.6597744360902256,0.22372703862602963,0.3216721438586535,0.6625,0.5625,False
preprocess,AMZN,575,575_AMZN_5,PRICE,80,0.43045112781954886,0.2964535096105726,-0.14449487510095188,0.4375,0.6375,False
preprocess,AMZN,575,575_AMZN_5,FULL,80,0.5407268170426065,0.26500815959728075,0.08199486019926462,0.5375,0.4375,False
preprocess,AMZN,575,575_AMZN_5,CONTROL,80,0.5739348370927319,0.2504524855242636,0.14786967418546365,0.575,0.525,False
preprocess,AMZN,575,575_AMZN_5,FREQUENCY,80,0.5739348370927319,0.25115627150992476,0.14786967418546365,0.575,0.525,False
preprocess,AMZN,575,575_AMZN_5,NEGATION,80,0.5739348370927319,0.2505392129671558,0.14786967418546365,0.575,0.525,False
preprocess,AMZN,575,575_AMZN_5,NUMERIC,80,0.5883458646616542,0.25278148873663947,0.17652589941411023,0.5875,0.4875,False
preprocess,AMZN,575,575_AMZN_5,NO_STEM,80,0.5620300751879699,0.2489021014462541,0.12394371660990718,0.5625,0.5125,False
preprocess,AMZN,575,575_AMZN_6,PRICE,80,0.5966228893058161,0.23874445676628375,0.20093248741045733,0.6,0.6375,False
preprocess,AMZN,575,575_AMZN_6,FULL,80,0.6363352095059412,0.24590584548837885,0.2739584300485839,0.6375,0.55,False
preprocess,AMZN,575,575_AMZN_6,CONTROL,80,0.6241400875547217,0.2312724043725624,0.24890360402588932,0.625,0.5375,False
preprocess,AMZN,575,575_AMZN_6,FREQUENCY,80,0.6241400875547217,0.2326614105485704,0.24890360402588932,0.625,0.5375,False
preprocess,AMZN,575,575_AMZN_6,NEGATION,80,0.6241400875547217,0.23131152912750164,0.24890360402588932,0.625,0.5375,False
preprocess,AMZN,575,575_AMZN_6,NUMERIC,80,0.6113195747342088,0.23012165769618836,0.223690828204807,0.6125,0.55,False
preprocess,AMZN,575,575_AMZN_6,NO_STEM,80,0.6363352095059412,0.23372424498163674,0.2739584300485839,0.6375,0.55,False
preprocess,AMZN,575,575_AMZN_7,PRICE,80,0.5997498436522827,0.23646539454781124,0.19949968730456535,0.6,0.5125,False
preprocess,AMZN,575,575_AMZN_7,FULL,80,0.6882426516572858,0.20425390165969448,0.3768389767634552,0.6875,0.475,False
preprocess,AMZN,575,575_AMZN_7,CONTROL,80,0.7132582864290182,0.20933109717493226,0.4269172461007914,0.7125,0.475,False
preprocess,AMZN,575,575_AMZN_7,FREQUENCY,80,0.7145090681676047,0.21021394846894656,0.4337919710200429,0.7125,0.425,False
preprocess,AMZN,575,575_AMZN_7,NEGATION,80,0.7132582864290182,0.20934820289449457,0.4269172461007914,0.7125,0.475,False
preprocess,AMZN,575,575_AMZN_7,NUMERIC,80,0.7254534083802376,0.20700247591357218,0.4509068167604753,0.725,0.4875,False
preprocess,AMZN,575,575_AMZN_7,NO_STEM,80,0.726078799249531,0.21393663631822424,0.4532929614879546,0.725,0.4625,False
preprocess,AMZN,575,575_AMZN_8,PRICE,80,0.6228893058161351,0.23905739197372924,0.24955278422754631,0.625,0.5875,False
preprocess,AMZN,575,575_AMZN_8,FULL,80,0.6626016260162602,0.22567207018994456,0.325101610132231,0.6625,0.5,False
preprocess,AMZN,575,575_AMZN_8,CONTROL,80,0.6626016260162602,0.21851636110702088,0.325101610132231,0.6625,0.5,False
preprocess,AMZN,575,575_AMZN_8,FREQUENCY,80,0.6504065040650406,0.22143584156584956,0.3008130081300813,0.65,0.4875,False
preprocess,AMZN,575,575_AMZN_8,NEGATION,80,0.6626016260162602,0.2185803584159253,0.325101610132231,0.6625,0.5,False
preprocess,AMZN,575,575_AMZN_8,NUMERIC,80,0.6626016260162602,0.2168943729787684,0.325101610132231,0.6625,0.5,False
preprocess,AMZN,575,575_AMZN_8,NO_STEM,80,0.6497811131957474,0.21927388364077044,0.29956222639149466,0.65,0.5125,False
preprocess,AMZN,575,575_AMZN_9,PRICE,80,0.5215759849906192,0.26834608401139254,0.044868419518839985,0.525,0.6375,False
preprocess,AMZN,575,575_AMZN_9,FULL,80,0.5484677923702314,0.26705612293325504,0.09767134926129431,0.55,0.5625,False
preprocess,AMZN,575,575_AMZN_9,CONTROL,80,0.609443402126329,0.22735579352571839,0.2259946628992674,0.6125,0.625,False
preprocess,AMZN,575,575_AMZN_9,FREQUENCY,80,0.5966228893058161,0.22778225175824812,0.20093248741045733,0.6,0.6375,False
preprocess,AMZN,575,575_AMZN_9,NEGATION,80,0.609443402126329,0.2273089665935879,0.2259946628992674,0.6125,0.625,False
preprocess,AMZN,575,575_AMZN_9,NUMERIC,80,0.5984990619136961,0.23393584015683982,0.19849338720843682,0.6,0.5625,False
preprocess,AMZN,575,575_AMZN_9,NO_STEM,80,0.5966228893058161,0.2282862435230638,0.20093248741045733,0.6,0.6375,False
grouped,AAPL,573,grouped_573_AAPL_0,PRICE,123,0.5767927724449464,0.24185128683198887,0.1529392288864805,0.6016260162601627,0.6178861788617886,False
grouped,AAPL,573,grouped_573_AAPL_0,FULL,123,0.5708639186900056,0.2649040850182502,0.14381368595800342,0.5284552845528455,0.34959349593495936,False
grouped,AAPL,573,grouped_573_AAPL_0,GROUP_SVM,123,0.5,0.24443560329977881,0.0,0.6260162601626016,1.0,True
grouped,AAPL,573,grouped_573_AAPL_1,PRICE,75,0.5779914529914529,0.22844862313461328,0.17356175529609247,0.5866666666666667,0.72,False
grouped,AAPL,573,grouped_573_AAPL_1,FULL,75,0.6036324786324786,0.24436988429134548,0.2380886108582205,0.6133333333333333,0.7466666666666667,False
grouped,AAPL,573,grouped_573_AAPL_1,GROUP_SVM,75,0.5,0.24951616491870918,0.0,0.52,1.0,True
grouped,AAPL,573,grouped_573_AAPL_2,PRICE,75,0.5711237553342816,0.2591771125830134,0.15086285728094284,0.5733333333333334,0.6666666666666666,False
grouped,AAPL,573,grouped_573_AAPL_2,FULL,75,0.5206258890469416,0.3054688170083243,0.04142895190028493,0.52,0.4533333333333333,False
grouped,AAPL,573,grouped_573_AAPL_2,GROUP_SVM,75,0.4868421052631579,0.25203807017827207,-0.11470786693528089,0.49333333333333335,0.9866666666666667,False
grouped,AAPL,573,grouped_573_AAPL_3,PRICE,77,0.5985772357723578,0.2392679398605373,0.2123763999023092,0.6103896103896104,0.6883116883116883,False
grouped,AAPL,573,grouped_573_AAPL_3,FULL,77,0.5775745257452575,0.23813559778881854,0.15873867367050878,0.5844155844155844,0.6103896103896104,False
grouped,AAPL,573,grouped_573_AAPL_3,GROUP_SVM,77,0.4285230352303523,0.26285703615648454,-0.23375975191930623,0.45454545454545453,0.8961038961038961,False
grouped,AAPL,573,grouped_573_AAPL_4,PRICE,78,0.5337301587301587,0.25629193210417,0.07581885141375617,0.5512820512820513,0.7307692307692307,False
grouped,AAPL,573,grouped_573_AAPL_4,FULL,78,0.48809523809523814,0.26443192008695293,-0.02494937295217066,0.5,0.6538461538461539,False
grouped,AAPL,573,grouped_573_AAPL_4,GROUP_SVM,78,0.5,0.2501300719386703,0.0,0.5384615384615384,1.0,True
grouped,AAPL,573,grouped_573_AAPL_5,PRICE,74,0.6175824175824176,0.24359419809486862,0.2379707788549495,0.6216216216216216,0.581081081081081,False
grouped,AAPL,573,grouped_573_AAPL_5,FULL,74,0.5249084249084249,0.27060085508058473,0.04990834089450871,0.527027027027027,0.5405405405405406,False
grouped,AAPL,573,grouped_573_AAPL_5,GROUP_SVM,74,0.5,0.2509177438223529,0.0,0.527027027027027,1.0,True
grouped,AAPL,573,grouped_573_AAPL_6,PRICE,76,0.5625,0.24753737572750764,0.12592155012732867,0.5657894736842105,0.5657894736842105,False
grouped,AAPL,573,grouped_573_AAPL_6,FULL,76,0.5041666666666667,0.2577147719269122,0.008427498280790527,0.5,0.42105263157894735,False
grouped,AAPL,573,grouped_573_AAPL_6,GROUP_SVM,76,0.5,0.25240946955732396,0.0,0.5263157894736842,1.0,True
grouped,AAPL,573,grouped_573_AAPL_7,PRICE,75,0.5892857142857143,0.24478135969596054,0.18898223650461363,0.6,0.6666666666666666,False
grouped,AAPL,573,grouped_573_AAPL_7,FULL,75,0.5196428571428571,0.28371607237096697,0.0430476448886373,0.5333333333333333,0.7066666666666667,False
grouped,AAPL,573,grouped_573_AAPL_7,GROUP_SVM,75,0.5178571428571428,0.25722180333505285,0.07142857142857142,0.5466666666666666,0.9333333333333333,False
grouped,AAPL,573,grouped_573_AAPL_8,PRICE,75,0.5160256410256411,0.2751146119225348,0.03268602252303067,0.52,0.6,False
grouped,AAPL,573,grouped_573_AAPL_8,FULL,75,0.5181623931623931,0.25838588542695584,0.03645484326188058,0.52,0.5466666666666666,False
grouped,AAPL,573,grouped_573_AAPL_8,GROUP_SVM,75,0.46153846153846156,0.24821093996222596,-0.19611613513818402,0.48,0.96,False
grouped,AAPL,573,grouped_573_AAPL_9,PRICE,75,0.5642857142857143,0.24251584129317796,0.1336306209562122,0.5733333333333334,0.64,False
grouped,AAPL,573,grouped_573_AAPL_9,FULL,75,0.48392857142857143,0.34459657747135436,-0.03340765523905305,0.49333333333333335,0.64,False
grouped,AAPL,573,grouped_573_AAPL_9,GROUP_SVM,75,0.48928571428571427,0.2489169832453321,-0.05455447255899809,0.52,0.96,False
grouped,AAPL,574,grouped_574_AAPL_0,PRICE,123,0.5767927724449464,0.24185128683198887,0.1529392288864805,0.6016260162601627,0.6178861788617886,False
grouped,AAPL,574,grouped_574_AAPL_0,FULL,123,0.5708639186900056,0.2649040850182502,0.14381368595800342,0.5284552845528455,0.34959349593495936,False
grouped,AAPL,574,grouped_574_AAPL_0,GROUP_SVM,123,0.4978825522303783,0.24427905420939458,-0.013283598187306287,0.6178861788617886,0.975609756097561,False
grouped,AAPL,574,grouped_574_AAPL_1,PRICE,75,0.6507823613086771,0.22807291353592557,0.32696977347662637,0.6533333333333333,0.6933333333333334,False
grouped,AAPL,574,grouped_574_AAPL_1,FULL,75,0.5583214793741109,0.2538867668273021,0.12056555316491019,0.56,0.6266666666666667,False
grouped,AAPL,574,grouped_574_AAPL_1,GROUP_SVM,75,0.5,0.2519293499370623,0.0,0.5066666666666667,1.0,True
grouped,AAPL,574,grouped_574_AAPL_2,PRICE,77,0.6266891891891893,0.23275258037937982,0.29363621191411376,0.6363636363636364,0.7532467532467533,False
grouped,AAPL,574,grouped_574_AAPL_2,FULL,77,0.5402027027027028,0.3192669998139241,0.08351010851351005,0.5454545454545454,0.6363636363636364,False
