stock,horizon,method,month,phase,params,issued,n,accuracy,ba,mcc,precision,recall,f1,up_recall,down_recall,pred_up,true_up,constant,auc,brier
AMZN,1d:DNEWS_OVERNIGHT,PAPER_1G_LINSVM,2019-02,later,"{""C"": 0.01}",True,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2018-03,oof,"{""C"": 0.1}",True,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2018-04,oof,"{""C"": 0.01}",True,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2018-05,oof,"{""C"": 0.01}",True,22,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2018-06,oof,"{""C"": 0.01}",True,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2018-07,oof,"{""C"": 0.01}",True,21,0.6190476190476191,0.5,0.0,0.6190476190476191,1.0,0.7647058823529411,1.0,0.0,1.0,0.6190476190476191,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2018-08,oof,"{""C"": 0.01}",True,23,0.7391304347826086,0.5,0.0,0.7391304347826086,1.0,0.85,1.0,0.0,1.0,0.7391304347826086,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2018-09,development,"{""C"": 0.01}",True,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2018-10,development,"{""C"": 0.01}",True,23,0.4782608695652174,0.5,0.0,0.4782608695652174,1.0,0.6470588235294118,1.0,0.0,1.0,0.4782608695652174,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2018-11,later,"{""C"": 0.01}",True,21,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2018-12,later,"{""C"": 0.01}",True,19,0.3157894736842105,0.5,0.0,0.3157894736842105,1.0,0.48,1.0,0.0,1.0,0.3157894736842105,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2019-01,later,"{""C"": 0.01}",True,21,0.5238095238095238,0.5,0.0,0.5238095238095238,1.0,0.6875,1.0,0.0,1.0,0.5238095238095238,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_2G_L1LR,2019-02,later,"{""C"": 0.01}",True,1,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-03,oof,"{""C"": 0.1}",True,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-04,oof,"{""C"": 0.01}",True,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-05,oof,"{""C"": 0.01}",True,22,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-06,oof,"{""C"": 0.01}",True,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-07,oof,"{""C"": 0.01}",True,21,0.6190476190476191,0.5,0.0,0.6190476190476191,1.0,0.7647058823529411,1.0,0.0,1.0,0.6190476190476191,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-08,oof,"{""C"": 0.1}",True,23,0.7391304347826086,0.5,0.0,0.7391304347826086,1.0,0.85,1.0,0.0,1.0,0.7391304347826086,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-09,development,"{""C"": 0.1}",True,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.4888888888888888,0.2504674384373623
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-10,development,"{""C"": 0.1}",True,23,0.6521739130434783,0.6553030303030303,0.31298621848313535,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.7272727272727273,0.5833333333333334,0.5652173913043478,0.4782608695652174,False,0.6666666666666666,0.24556138271550915
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-11,later,"{""C"": 0.1}",True,21,0.42857142857142855,0.5357142857142857,0.08574929257125442,0.35294117647058826,0.8571428571428571,0.5,0.8571428571428571,0.21428571428571427,0.8095238095238095,0.3333333333333333,False,0.5357142857142857,0.2633812190148935
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-12,later,"{""C"": 0.1}",True,19,0.42105263157894735,0.3076923076923077,-0.40599897147057507,0.0,0.0,0.0,0.0,0.6153846153846154,0.2631578947368421,0.3157894736842105,False,0.17948717948717946,0.25785505697312006
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2019-01,later,"{""C"": 0.1}",True,21,0.6190476190476191,0.6318181818181818,0.3091410387156351,0.8,0.36363636363636365,0.5,0.36363636363636365,0.9,0.23809523809523808,0.5238095238095238,False,0.5818181818181819,0.24936575809087178
AAPL,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2019-02,later,"{""C"": 0.1}",True,1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,,0.30610280860421474
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2018-03,oof,"{""C"": 0.1}",True,21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.5555555555555556,0.24932944606413993
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2018-04,oof,"{""C"": 0.01}",True,21,0.5238095238095238,0.5045454545454545,0.015467205622243648,0.5263157894736842,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.1,0.9047619047619048,0.5238095238095238,False,0.5045454545454545,0.2500303692905734
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2018-05,oof,"{""C"": 0.01}",True,22,0.5454545454545454,0.5083333333333333,0.028867513459481284,0.55,0.9166666666666666,0.6875,0.9166666666666666,0.1,0.9090909090909091,0.5454545454545454,False,0.5083333333333333,0.2500038332387801
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2018-06,oof,"{""C"": 1.0}",True,21,0.6666666666666666,0.6527777777777778,0.31137618438976383,0.6923076923076923,0.75,0.72,0.75,0.5555555555555556,0.6190476190476191,0.5714285714285714,False,0.7083333333333334,0.21556966784934803
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2018-07,oof,"{""C"": 1.0}",True,21,0.42857142857142855,0.4318181818181818,-0.13762047064079508,0.4166666666666667,0.5,0.45454545454545453,0.5,0.36363636363636365,0.5714285714285714,0.47619047619047616,False,0.4181818181818182,0.3041800797970161
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2018-08,oof,"{""C"": 1.0}",True,23,0.5652173913043478,0.5238095238095238,0.05050762722761054,0.625,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.6956521739130435,0.6086956521739131,False,0.4920634920634921,0.315316140875993
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2018-09,development,"{""C"": 1.0}",True,19,0.47368421052631576,0.4666666666666667,-0.06900655593423542,0.42857142857142855,0.3333333333333333,0.375,0.3333333333333333,0.6,0.3684210526315789,0.47368421052631576,False,0.3888888888888889,0.3466791059094477
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2018-10,development,"{""C"": 1.0}",True,23,0.4782608695652174,0.4722222222222222,-0.054278245606577465,0.36363636363636365,0.4444444444444444,0.4,0.4444444444444444,0.5,0.4782608695652174,0.391304347826087,False,0.5833333333333334,0.24404504157843357
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2018-11,later,"{""C"": 1.0}",True,21,0.2857142857142857,0.2909090909090909,-0.4300756154038903,0.25,0.18181818181818182,0.21052631578947367,0.18181818181818182,0.4,0.38095238095238093,0.5238095238095238,False,0.3772727272727273,0.36036696023102927
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2018-12,later,"{""C"": 1.0}",True,19,0.3684210526315789,0.4107142857142857,-0.18531232916527532,0.3076923076923077,0.5714285714285714,0.4,0.5714285714285714,0.25,0.6842105263157895,0.3684210526315789,False,0.38690476190476186,0.3381349177359482
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2019-01,later,"{""C"": 1.0}",True,21,0.6190476190476191,0.6181818181818182,0.23636363636363636,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6,0.5238095238095238,0.5238095238095238,False,0.6363636363636364,0.2470235985258442
AMZN,1d:DNEWS_24H,PAPER_2G_L1LR,2019-02,later,"{""C"": 1.0}",True,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,0.06232849909496176
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-03,oof,"{""C"": 0.1}",True,21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.5,0.25
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-04,oof,"{""C"": 1.0}",True,21,0.6190476190476191,0.6272727272727273,0.26967994498529685,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.45454545454545453,0.8,0.3333333333333333,0.5238095238095238,False,0.5863636363636363,0.2676972258570868
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-05,oof,"{""C"": 1.0}",True,22,0.4090909090909091,0.425,-0.16035674514745463,0.42857142857142855,0.25,0.3157894736842105,0.25,0.6,0.3181818181818182,0.5454545454545454,False,0.32499999999999996,0.30858800393310915
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-06,oof,"{""C"": 0.01}",True,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.48611111111111105,0.25000242929535854
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-07,oof,"{""C"": 0.01}",True,21,0.47619047619047616,0.5,0.0,0.47619047619047616,1.0,0.6451612903225806,1.0,0.0,1.0,0.47619047619047616,True,0.5136363636363637,0.25007936507936507
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-08,oof,"{""C"": 0.01}",True,23,0.6086956521739131,0.5,0.0,0.6086956521739131,1.0,0.7567567567567568,1.0,0.0,1.0,0.6086956521739131,True,0.6071428571428571,0.24862715767512353
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-09,development,"{""C"": 0.01}",True,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.6111111111111112,0.247495225273177
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-10,development,"{""C"": 0.01}",True,23,0.391304347826087,0.5,0.0,0.391304347826087,1.0,0.5625,1.0,0.0,1.0,0.391304347826087,True,0.39285714285714285,0.2525423662799076
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-11,later,"{""C"": 0.01}",True,21,0.5238095238095238,0.5,0.0,0.5238095238095238,1.0,0.6875,1.0,0.0,1.0,0.5238095238095238,True,0.44545454545454544,0.25023452683929637
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-12,later,"{""C"": 0.01}",True,19,0.3684210526315789,0.5,0.0,0.3684210526315789,1.0,0.5384615384615384,1.0,0.0,1.0,0.3684210526315789,True,0.4583333333333333,0.2503500839077842
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2019-01,later,"{""C"": 0.01}",True,21,0.5238095238095238,0.5090909090909091,0.023124864503144014,0.5294117647058824,0.8181818181818182,0.6428571428571429,0.8181818181818182,0.2,0.8095238095238095,0.5238095238095238,False,0.5090909090909091,0.25000314753437897
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2019-02,later,"{""C"": 0.01}",True,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,0.2481308476763596
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-03,oof,"{""C"": 0.1}",True,21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.41346153846153844,0.2452856249061338
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-04,oof,"{""C"": 1.0}",True,21,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,True,0.37962962962962965,0.2645672983959259
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-05,oof,"{""C"": 0.01}",True,22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,True,0.48760330578512395,0.2500299027345445
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-06,oof,"{""C"": 0.01}",True,21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.3269230769230769,0.2488425115039384
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-07,oof,"{""C"": 0.01}",True,21,0.38095238095238093,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6190476190476191,True,0.4711538461538462,0.25238709332198805
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-08,oof,"{""C"": 0.01}",True,23,0.2608695652173913,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7391304347826086,True,0.38235294117647056,0.25225815769228455
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-09,development,"{""C"": 0.01}",True,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.6222222222222222,0.2502960980651113
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-10,development,"{""C"": 0.01}",True,23,0.4782608695652174,0.5,0.0,0.4782608695652174,1.0,0.6470588235294118,1.0,0.0,1.0,0.4782608695652174,True,0.6136363636363635,0.25020123093342883
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-11,later,"{""C"": 0.01}",True,21,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,True,0.673469387755102,0.25113820833696193
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-12,later,"{""C"": 0.01}",True,19,0.6842105263157895,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3157894736842105,True,0.3205128205128205,0.24916713888698983
AAPL,1d:DNEWS_24H,TFIDF_LR,2019-01,later,"{""C"": 0.01}",True,21,0.47619047619047616,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5238095238095238,True,0.7272727272727273,0.2504046756679311
AAPL,1d:DNEWS_24H,TFIDF_LR,2019-02,later,"{""C"": 0.01}",True,1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,,0.2567515524817014
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-03,oof,"{""C"": 0.1}",True,21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.34615384615384615,0.24549592903153275
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-04,oof,"{""C"": 1.0}",True,21,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,True,0.33333333333333337,0.2645833923640574
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-05,oof,"{""C"": 0.01}",True,22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,True,0.36363636363636365,0.2500372859667879
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-06,oof,"{""C"": 0.01}",True,21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.41346153846153844,0.24883906056192423
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-07,oof,"{""C"": 0.01}",True,21,0.38095238095238093,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6190476190476191,True,0.46153846153846156,0.2523976559086673
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-08,oof,"{""C"": 0.01}",True,23,0.2608695652173913,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7391304347826086,True,0.4019607843137255,0.25223188834651455
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-09,development,"{""C"": 0.01}",True,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.6222222222222221,0.25029708375661264
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-10,development,"{""C"": 0.01}",True,23,0.4782608695652174,0.5,0.0,0.4782608695652174,1.0,0.6470588235294118,1.0,0.0,1.0,0.4782608695652174,True,0.4015151515151515,0.2502186364047044
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-11,later,"{""C"": 0.01}",True,21,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,True,0.2551020408163265,0.25115023090172073
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-12,later,"{""C"": 0.01}",True,19,0.6842105263157895,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3157894736842105,True,0.641025641025641,0.249093230898651
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2019-01,later,"{""C"": 0.01}",True,21,0.47619047619047616,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5238095238095238,True,0.5727272727272728,0.2504112689493348
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2019-02,later,"{""C"": 0.01}",True,1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,,0.25677912559593047
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-03,oof,"{""C"": 0.1}",True,21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.5925925925925926,0.24998189777273286
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-04,oof,"{""C"": 1.0}",True,21,0.42857142857142855,0.4454545454545455,-0.1556997888323046,0.3333333333333333,0.09090909090909091,0.14285714285714285,0.09090909090909091,0.8,0.14285714285714285,0.5238095238095238,False,0.3136363636363636,0.25434809940320313
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-05,oof,"{""C"": 1.0}",True,22,0.36363636363636365,0.375,-0.25877458475338283,0.375,0.25,0.3,0.25,0.5,0.36363636363636365,0.5454545454545454,False,0.2791666666666667,0.2536562592215595
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-06,oof,"{""C"": 0.01}",True,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.5046296296296297,0.24985309080318754
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-07,oof,"{""C"": 0.01}",True,21,0.47619047619047616,0.5,0.0,0.47619047619047616,1.0,0.6451612903225806,1.0,0.0,1.0,0.47619047619047616,True,0.4181818181818182,0.25091524085019185
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-08,oof,"{""C"": 0.01}",True,23,0.6086956521739131,0.5,0.0,0.6086956521739131,1.0,0.7567567567567568,1.0,0.0,1.0,0.6086956521739131,True,0.5952380952380952,0.2477304497851638
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-09,development,"{""C"": 0.01}",True,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.3222222222222222,0.2504671190411434
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-10,development,"{""C"": 0.01}",True,23,0.391304347826087,0.5,0.0,0.391304347826087,1.0,0.5625,1.0,0.0,1.0,0.391304347826087,True,0.49206349206349204,0.25307363639934094
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-11,later,"{""C"": 0.01}",True,21,0.5238095238095238,0.5,0.0,0.5238095238095238,1.0,0.6875,1.0,0.0,1.0,0.5238095238095238,True,0.2909090909090909,0.25024766198100695
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-12,later,"{""C"": 0.01}",True,19,0.3684210526315789,0.5,0.0,0.3684210526315789,1.0,0.5384615384615384,1.0,0.0,1.0,0.3684210526315789,True,0.5297619047619048,0.250632777127006
AMZN,1d:DNEWS_24H,TFIDF_LR,2019-01,later,"{""C"": 0.01}",True,21,0.47619047619047616,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5238095238095238,True,0.7,0.2499188962901379
AMZN,1d:DNEWS_24H,TFIDF_LR,2019-02,later,"{""C"": 0.01}",True,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,0.24922855701581811
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-03,oof,"{""C"": 0.1}",True,21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.3333333333333333,0.2511799795678288
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-04,oof,"{""C"": 0.01}",True,21,0.47619047619047616,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5238095238095238,True,0.6681818181818182,0.24868646326496346
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-05,oof,"{""C"": 1.0}",True,22,0.45454545454545453,0.4916666666666667,-0.028867513459481284,0.5,0.08333333333333333,0.14285714285714285,0.08333333333333333,0.9,0.09090909090909091,0.5454545454545454,False,0.5583333333333333,0.2504975951057099
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-06,oof,"{""C"": 1.0}",True,21,0.5238095238095238,0.4722222222222222,-0.07856742013183861,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.1111111111111111,0.8571428571428571,0.5714285714285714,False,0.5046296296296297,0.2489711304228249
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-07,oof,"{""C"": 0.01}",True,21,0.47619047619047616,0.5,0.0,0.47619047619047616,1.0,0.6451612903225806,1.0,0.0,1.0,0.47619047619047616,True,0.48636363636363633,0.2502850120172674
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-08,oof,"{""C"": 1.0}",True,23,0.6956521739130435,0.6904761904761905,0.3750457847507963,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.7142857142857143,0.6666666666666666,0.5652173913043478,0.6086956521739131,False,0.5952380952380952,0.2480680496751728
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-09,development,"{""C"": 1.0}",True,19,0.5263157894736842,0.55,0.22360679774997896,0.5,1.0,0.6666666666666666,1.0,0.1,0.9473684210526315,0.47368421052631576,False,0.5222222222222223,0.25146767738172693
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-10,development,"{""C"": 1.0}",True,23,0.4782608695652174,0.5515873015873015,0.13284685688840928,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.8888888888888888,0.21428571428571427,0.8260869565217391,0.391304347826087,False,0.5634920634920635,0.2518861185307392
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-11,later,"{""C"": 1.0}",True,21,0.38095238095238093,0.38181818181818183,-0.23636363636363636,0.4,0.36363636363636365,0.38095238095238093,0.36363636363636365,0.4,0.47619047619047616,0.5238095238095238,False,0.40909090909090906,0.25149496621238765
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-12,later,"{""C"": 1.0}",True,19,0.631578947368421,0.7083333333333334,0.45643546458763845,0.5,1.0,0.6666666666666666,1.0,0.4166666666666667,0.7368421052631579,0.3684210526315789,False,0.7738095238095238,0.24728485341894588
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2019-01,later,"{""C"": 1.0}",True,21,0.42857142857142855,0.43636363636363634,-0.13483997249264842,0.42857142857142855,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.6,0.3333333333333333,0.5238095238095238,False,0.38181818181818183,0.25230562288342134
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2019-02,later,"{""C"": 1.0}",True,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,0.2481308476763596
AAPL,1d:DNEWS_24H,TFIDF_LINSVM,2018-03,oof,"{""C"": 0.1}",True,21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.3942307692307693,
AAPL,1d:DNEWS_24H,TFIDF_LINSVM,2018-04,oof,"{""C"": 0.01}",True,21,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,True,0.38888888888888884,
AAPL,1d:DNEWS_24H,TFIDF_LINSVM,2018-05,oof,"{""C"": 0.01}",True,22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,True,0.5041322314049588,
AAPL,1d:DNEWS_24H,TFIDF_LINSVM,2018-06,oof,"{""C"": 0.01}",True,21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.34615384615384615,
AAPL,1d:DNEWS_24H,TFIDF_LINSVM,2018-07,oof,"{""C"": 0.01}",True,21,0.38095238095238093,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6190476190476191,True,0.47115384615384615,
AAPL,1d:DNEWS_24H,TFIDF_LINSVM,2018-08,oof,"{""C"": 0.01}",True,23,0.2608695652173913,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7391304347826086,True,0.43137254901960786,
AAPL,1d:DNEWS_24H,TFIDF_LINSVM,2018-09,development,"{""C"": 0.01}",True,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.6444444444444445,
AAPL,1d:DNEWS_24H,TFIDF_LINSVM,2018-10,development,"{""C"": 0.01}",True,23,0.4782608695652174,0.5,0.0,0.4782608695652174,1.0,0.6470588235294118,1.0,0.0,1.0,0.4782608695652174,True,0.5984848484848485,
AAPL,1d:DNEWS_24H,TFIDF_LINSVM,2018-11,later,"{""C"": 0.01}",True,21,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,True,0.6632653061224489,
