stock,horizon,method,month,phase,params,issued,n,accuracy,ba,mcc,precision,recall,f1,up_recall,down_recall,pred_up,true_up,constant,auc,brier
AAPL,4h,PAPER_2G_L1LR,2018-10,development,"{""C"": 0.1}",True,69,0.4057971014492754,0.4512820512820513,-0.1372100474880826,0.4067796610169492,0.8,0.5393258426966292,0.8,0.10256410256410256,0.855072463768116,0.43478260869565216,False,0.29957264957264956,0.2755369244571034
AAPL,4h,PAPER_2G_L1LR,2018-11,later,"{""C"": 0.1}",True,60,0.5333333333333333,0.5205784204671857,0.0640670789510079,0.5283018867924528,0.9032258064516129,0.6666666666666666,0.9032258064516129,0.13793103448275862,0.8833333333333333,0.5166666666666667,False,0.5255839822024472,0.24809342176743546
AAPL,4h,PAPER_2G_L1LR,2018-12,later,"{""C"": 0.1}",True,53,0.39622641509433965,0.48297213622291024,-0.041741898146963954,0.3488372093023256,0.7894736842105263,0.4838709677419355,0.7894736842105263,0.17647058823529413,0.8113207547169812,0.3584905660377358,False,0.4295665634674923,0.2669332814921931
AAPL,4h,PAPER_2G_L1LR,2019-01,later,"{""C"": 0.1}",True,63,0.5873015873015873,0.5514553014553014,0.11215151616435053,0.6222222222222222,0.7567567567567568,0.6829268292682927,0.7567567567567568,0.34615384615384615,0.7142857142857143,0.5873015873015873,False,0.47505197505197505,0.2491740299246303
AAPL,4h,PAPER_2G_L1LR,2019-02,later,"{""C"": 0.1}",True,2,0.5,,,0.0,0.0,0.0,0.0,0.5,0.5,0.0,False,,0.2682072903910805
AMZN,4h,PAPER_2G_L1LR,2018-03,oof,"{""C"": 0.1}",True,62,0.43548387096774194,0.5,0.0,0.43548387096774194,1.0,0.6067415730337079,1.0,0.0,1.0,0.43548387096774194,True,0.5862433862433863,0.25549475797608395
AMZN,4h,PAPER_2G_L1LR,2018-04,oof,"{""C"": 0.01}",True,63,0.4444444444444444,0.5,0.0,0.4444444444444444,1.0,0.6153846153846154,1.0,0.0,1.0,0.4444444444444444,True,0.44285714285714284,0.25460347679535594
AMZN,4h,PAPER_2G_L1LR,2018-05,oof,"{""C"": 1.0}",True,65,0.5076923076923077,0.4878167641325536,-0.02468120323996218,0.575,0.6052631578947368,0.5897435897435898,0.6052631578947368,0.37037037037037035,0.6153846153846154,0.5846153846153846,False,0.44785575048732945,0.29326144306866475
AMZN,4h,PAPER_2G_L1LR,2018-06,oof,"{""C"": 1.0}",True,63,0.5873015873015873,0.5271739130434783,0.058948493972460915,0.6521739130434783,0.75,0.6976744186046512,0.75,0.30434782608695654,0.7301587301587301,0.6349206349206349,False,0.5282608695652173,0.25844556037845456
AMZN,4h,PAPER_2G_L1LR,2018-07,oof,"{""C"": 1.0}",True,60,0.55,0.55,0.1557522394953495,0.5283018867924528,0.9333333333333333,0.6746987951807228,0.9333333333333333,0.16666666666666666,0.8833333333333333,0.5,False,0.47722222222222227,0.2517916284617995
AMZN,4h,PAPER_2G_L1LR,2018-08,oof,"{""C"": 1.0}",True,69,0.5797101449275363,0.5379310344827586,0.0887269905660739,0.6037735849056604,0.8,0.6881720430107527,0.8,0.27586206896551724,0.7681159420289855,0.5797101449275363,False,0.4655172413793103,0.29862193403884907
AMZN,4h,PAPER_2G_L1LR,2018-09,development,"{""C"": 1.0}",True,57,0.42105263157894735,0.4211822660098522,-0.15763546798029557,0.41379310344827586,0.42857142857142855,0.42105263157894735,0.42857142857142855,0.41379310344827586,0.5087719298245614,0.49122807017543857,False,0.41071428571428575,0.3243610138737117
AMZN,4h,PAPER_2G_L1LR,2018-10,development,"{""C"": 1.0}",True,69,0.4782608695652174,0.5848214285714286,0.17776428228421595,0.35294117647058826,0.8571428571428571,0.5,0.8571428571428571,0.3125,0.7391304347826086,0.30434782608695654,False,0.5446428571428571,0.2634828436814706
AMZN,4h,PAPER_2G_L1LR,2018-11,later,"{""C"": 1.0}",True,60,0.55,0.4930555555555556,-0.01651595799587627,0.5957446808510638,0.7777777777777778,0.6746987951807228,0.7777777777777778,0.20833333333333334,0.7833333333333333,0.6,False,0.5133101851851852,0.2620376951583226
AMZN,4h,PAPER_2G_L1LR,2018-12,later,"{""C"": 1.0}",True,54,0.48148148148148145,0.5518796992481203,0.11062679615609282,0.38461538461538464,0.7894736842105263,0.5172413793103449,0.7894736842105263,0.3142857142857143,0.7222222222222222,0.35185185185185186,False,0.6368421052631579,0.23667517988357856
AMZN,4h,PAPER_2G_L1LR,2019-01,later,"{""C"": 1.0}",True,63,0.5555555555555556,0.49473684210526314,-0.012725695259515555,0.6,0.7894736842105263,0.6818181818181818,0.7894736842105263,0.2,0.7936507936507936,0.6031746031746031,False,0.48789473684210527,0.25626253226466017
AMZN,4h,PAPER_2G_L1LR,2019-02,later,"{""C"": 1.0}",True,2,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,True,0.5,0.25030472447310653
AAPL,4h,TFIDF_LR,2018-03,oof,"{""C"": 0.1}",True,62,0.5161290322580645,0.5,0.0,0.5161290322580645,1.0,0.6808510638297872,1.0,0.0,1.0,0.5161290322580645,True,0.6484375,0.24996810416029439
AAPL,4h,TFIDF_LR,2018-04,oof,"{""C"": 1.0}",True,63,0.49206349206349204,0.5,0.0,0.49206349206349204,1.0,0.6595744680851063,1.0,0.0,1.0,0.49206349206349204,True,0.5725806451612904,0.252065783273633
AAPL,4h,TFIDF_LR,2018-05,oof,"{""C"": 1.0}",True,66,0.5606060606060606,0.5,0.0,0.5606060606060606,1.0,0.7184466019417476,1.0,0.0,1.0,0.5606060606060606,True,0.5023299161230196,0.24695820878628516
AAPL,4h,TFIDF_LR,2018-06,oof,"{""C"": 1.0}",True,63,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.4228395061728395,0.24738233534273732
AAPL,4h,TFIDF_LR,2018-07,oof,"{""C"": 1.0}",True,60,0.65,0.5,0.0,0.65,1.0,0.7878787878787878,1.0,0.0,1.0,0.65,True,0.5842490842490843,0.23922306917240965
AAPL,4h,TFIDF_LR,2018-08,oof,"{""C"": 1.0}",True,69,0.7391304347826086,0.5,0.0,0.7391304347826086,1.0,0.85,1.0,0.0,1.0,0.7391304347826086,True,0.3513071895424837,0.22822119173240785
AAPL,4h,TFIDF_LR,2018-09,development,"{""C"": 1.0}",True,57,0.49122807017543857,0.5,0.0,0.49122807017543857,1.0,0.6588235294117647,1.0,0.0,1.0,0.49122807017543857,True,0.5517241379310345,0.25635123935264725
AAPL,4h,TFIDF_LR,2018-10,development,"{""C"": 1.0}",True,69,0.43478260869565216,0.5,0.0,0.43478260869565216,1.0,0.6060606060606061,1.0,0.0,1.0,0.43478260869565216,True,0.594871794871795,0.26405444130513156
AAPL,4h,TFIDF_LR,2018-11,later,"{""C"": 1.0}",True,60,0.5166666666666667,0.5,0.0,0.5166666666666667,1.0,0.6813186813186813,1.0,0.0,1.0,0.5166666666666667,True,0.5962180200222469,0.2481750996236962
AAPL,4h,TFIDF_LR,2018-12,later,"{""C"": 1.0}",True,53,0.3584905660377358,0.5,0.0,0.3584905660377358,1.0,0.5277777777777778,1.0,0.0,1.0,0.3584905660377358,True,0.6377708978328174,0.2640480763556979
AAPL,4h,TFIDF_LR,2019-01,later,"{""C"": 1.0}",True,63,0.6031746031746031,0.5420997920997921,0.11846207846084768,0.6111111111111112,0.8918918918918919,0.7252747252747253,0.8918918918918919,0.19230769230769232,0.8571428571428571,0.5873015873015873,False,0.48232848232848236,0.24819650678415253
AAPL,4h,TFIDF_LR,2019-02,later,"{""C"": 1.0}",True,2,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,,0.2870836056931505
AMZN,4h,TFIDF_LR,2018-03,oof,"{""C"": 0.1}",True,62,0.43548387096774194,0.5,0.0,0.43548387096774194,1.0,0.6067415730337079,1.0,0.0,1.0,0.43548387096774194,True,0.5412698412698412,0.2666536283540176
AMZN,4h,TFIDF_LR,2018-04,oof,"{""C"": 0.01}",True,63,0.4444444444444444,0.5,0.0,0.4444444444444444,1.0,0.6153846153846154,1.0,0.0,1.0,0.4444444444444444,True,0.39132653061224487,0.2550613662551674
AMZN,4h,TFIDF_LR,2018-05,oof,"{""C"": 0.01}",True,65,0.5846153846153846,0.5,0.0,0.5846153846153846,1.0,0.7378640776699029,1.0,0.0,1.0,0.5846153846153846,True,0.5838206627680314,0.24765257700998955
AMZN,4h,TFIDF_LR,2018-06,oof,"{""C"": 0.01}",True,63,0.6349206349206349,0.5,0.0,0.6349206349206349,1.0,0.7766990291262136,1.0,0.0,1.0,0.6349206349206349,True,0.4695652173913043,0.24505879661979704
AMZN,4h,TFIDF_LR,2018-07,oof,"{""C"": 0.01}",True,60,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,True,0.6138888888888889,0.24859549369364956
AMZN,4h,TFIDF_LR,2018-08,oof,"{""C"": 0.01}",True,69,0.5797101449275363,0.5,0.0,0.5797101449275363,1.0,0.7339449541284404,1.0,0.0,1.0,0.5797101449275363,True,0.628448275862069,0.24358156487938162
AMZN,4h,TFIDF_LR,2018-09,development,"{""C"": 1.0}",True,57,0.5263157894736842,0.5295566502463054,0.06357621470658532,0.5128205128205128,0.7142857142857143,0.5970149253731343,0.7142857142857143,0.3448275862068966,0.6842105263157895,0.49122807017543857,False,0.5240147783251232,0.2500444497193743
AMZN,4h,TFIDF_LR,2018-10,development,"{""C"": 1.0}",True,69,0.4492753623188406,0.6041666666666666,0.2723096442891462,0.3559322033898305,1.0,0.525,1.0,0.20833333333333334,0.855072463768116,0.30434782608695654,False,0.6259920634920635,0.25660804829224104
AMZN,4h,TFIDF_LR,2018-11,later,"{""C"": 1.0}",True,60,0.5,0.4652777777777778,-0.07216878364870322,0.575,0.6388888888888888,0.6052631578947368,0.6388888888888888,0.2916666666666667,0.6666666666666666,0.6,False,0.40335648148148145,0.25700975058986525
AMZN,4h,TFIDF_LR,2018-12,later,"{""C"": 1.0}",True,54,0.5,0.5421052631578948,0.0832765544443563,0.38235294117647056,0.6842105263157895,0.49056603773584906,0.6842105263157895,0.4,0.6296296296296297,0.35185185185185186,False,0.5255639097744361,0.24755822930121876
