phase,symbol,period,method,n,BA,MCC,Brier,ECE10,pred_up,up_rate,constant,source,scope,invalid_n,news_ratio,days
frozen,AAPL,2018-09,P1_policy_learned,57,0.5172413793103449,0.1313064328597225,0.260581177225298,0.1078234962764163,0.9824561403508772,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P1_strict,57,0.5172413793103449,0.1313064328597225,0.260581177225298,0.1078234962764163,0.9824561403508772,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P2_raw,57,0.5147783251231527,0.0405220449236553,0.3502107794534411,0.3043017429437167,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P2_cal,57,0.5147783251231527,0.0405220449236553,0.2552062098256994,0.0674949239653486,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P2_policy_raw,57,0.5147783251231527,0.0405220449236553,0.2552062098256994,0.0674949239653486,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P2_policy_price,57,0.5147783251231527,0.0405220449236553,0.2540075583747182,0.0687890345875758,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P2_policy_learned,57,0.5147783251231527,0.0405220449236553,0.2540075583747182,0.0687890345875758,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P2_strict,57,0.5147783251231527,0.0405220449236553,0.2540075583747182,0.0687890345875758,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P3_raw,57,0.5147783251231527,0.0405220449236553,0.3497680620906378,0.3022608199402551,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P3_cal,57,0.5147783251231527,0.0405220449236553,0.2551369065392464,0.0676656984384267,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P3_policy_raw,57,0.5147783251231527,0.0405220449236553,0.2551369065392464,0.0676656984384267,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P3_policy_price,57,0.5147783251231527,0.0405220449236553,0.2539382550882653,0.0689598090606538,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P3_policy_learned,57,0.5147783251231527,0.0405220449236553,0.2539382550882653,0.0689598090606538,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P3_strict,57,0.5147783251231527,0.0405220449236553,0.2539382550882653,0.0689598090606538,0.8421052631578947,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P0_raw,69,0.4205128205128205,-0.1626294194121898,0.4142004146947728,0.4367634921066471,0.6231884057971014,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P0_cal,69,0.3961538461538462,-0.3215906635071688,0.282341446100192,0.2457388117765349,0.8840579710144928,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P0_policy_raw,69,0.3794871794871794,-0.3547801373653066,0.2856099775121063,0.2616395557513112,0.8695652173913043,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P0_policy_price,69,0.3794871794871794,-0.3547801373653066,0.2831929822057004,0.2595537635295252,0.8695652173913043,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P0_policy_learned,69,0.3794871794871794,-0.3547801373653066,0.2831929822057004,0.2595537635295252,0.8695652173913043,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P0_strict,69,0.3794871794871794,-0.3547801373653066,0.2831929822057004,0.2595537635295252,0.8695652173913043,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P1_raw,69,0.4666666666666667,-0.0687551650952328,0.3781107822409051,0.3822953677918079,0.6376811594202898,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P1_cal,69,0.5,0.0,0.2686485109730093,0.146178187614295,1.0,0.4347826086956521,True,paragraph_calibration,,,,
frozen,AAPL,2018-10,P1_policy_raw,69,0.4833333333333333,-0.138266579688743,0.2718903042157326,0.1621088515212032,0.9855072463768116,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P1_policy_price,69,0.4833333333333333,-0.138266579688743,0.2694733089093266,0.1600230592994171,0.9855072463768116,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P1_policy_learned,69,0.4833333333333333,-0.138266579688743,0.2694733089093266,0.1600230592994171,0.9855072463768116,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P1_strict,69,0.4833333333333333,-0.138266579688743,0.2694733089093266,0.1600230592994171,0.9855072463768116,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P2_raw,69,0.4025641025641026,-0.2129260895785998,0.4016004408622871,0.4043902818941878,0.7101449275362319,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P2_cal,69,0.4025641025641026,-0.2129260895785998,0.2641572101923132,0.1822326272926729,0.7101449275362319,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P2_policy_raw,69,0.4025641025641026,-0.2129260895785998,0.2663129845077844,0.1840653793557999,0.7101449275362319,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P2_policy_price,69,0.4025641025641026,-0.2129260895785998,0.2638959892013783,0.1819795871340138,0.7101449275362319,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P2_policy_learned,69,0.4025641025641026,-0.2129260895785998,0.2638959892013783,0.1819795871340138,0.7101449275362319,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P2_strict,69,0.4025641025641026,-0.2129260895785998,0.2638959892013783,0.1819795871340138,0.7101449275362319,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P3_raw,69,0.3897435897435897,-0.244717469086523,0.4035006771366637,0.4209768708928186,0.7246376811594203,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P3_cal,69,0.3897435897435897,-0.244717469086523,0.2645616985618472,0.2086243294761673,0.7246376811594203,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P3_policy_raw,69,0.3897435897435897,-0.244717469086523,0.266713973288614,0.1992552500234223,0.7246376811594203,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P3_policy_price,69,0.3897435897435897,-0.244717469086523,0.264296977982208,0.208367956439093,0.7246376811594203,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P3_policy_learned,69,0.3897435897435897,-0.244717469086523,0.264296977982208,0.208367956439093,0.7246376811594203,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AAPL,2018-10,P3_strict,69,0.3897435897435897,-0.244717469086523,0.264296977982208,0.208367956439093,0.7246376811594203,0.4347826086956521,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P0_raw,60,0.5416666666666666,0.0847173742087357,0.3037862427800399,0.2247004539148979,0.6333333333333333,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P0_cal,60,0.5,0.0,0.2421335360808652,0.0469637223309066,1.0,0.6,True,paragraph_calibration,,,,
frozen,AMZN,2018-11,P0_policy_raw,60,0.5833333333333333,0.2286647801900118,0.2496676299060553,0.1425663891716492,0.85,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P0_policy_price,60,0.5972222222222222,0.2802242691589025,0.2306832696011695,0.1338311677722246,0.8666666666666667,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P0_policy_learned,60,0.5,0.0,0.2459953013920144,0.0276344262940306,1.0,0.6,True,paragraph_calibration,,,,
frozen,AMZN,2018-11,P0_strict,60,0.5972222222222222,0.2802242691589025,0.2306832696011695,0.1338311677722246,0.8666666666666667,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P1_raw,60,0.5277777777777778,0.0559782846375239,0.2963945941679928,0.2248345387649895,0.6166666666666667,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P1_cal,60,0.5,0.0,0.242486194485539,0.0519003182440407,1.0,0.6,True,paragraph_calibration,,,,
frozen,AMZN,2018-11,P1_policy_raw,60,0.5833333333333333,0.2286647801900118,0.2502361035708728,0.1755790443861415,0.85,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P1_policy_price,60,0.5972222222222222,0.2802242691589025,0.231251743265987,0.137248014998605,0.8666666666666667,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P1_policy_learned,60,0.5,0.0,0.246563775056832,0.0629616174951779,1.0,0.6,True,paragraph_calibration,,,,
frozen,AMZN,2018-11,P1_strict,60,0.5972222222222222,0.2802242691589025,0.231251743265987,0.137248014998605,0.8666666666666667,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P2_raw,60,0.5208333333333333,0.0427960492510912,0.2947197191327976,0.2294844009844944,0.65,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P2_cal,60,0.5208333333333333,0.0427960492510912,0.2495178791595937,0.0977777631522798,0.65,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P2_policy_raw,60,0.5208333333333333,0.0427960492510912,0.2579572482136049,0.1541489164226,0.65,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P2_policy_price,60,0.5347222222222222,0.0721687836487032,0.238972887908719,0.1468328063562329,0.6666666666666666,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P2_policy_learned,60,0.4375,-0.1530931089239486,0.254284919699564,0.0863619779749171,0.8,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P2_strict,60,0.5347222222222222,0.0721687836487032,0.238972887908719,0.1468328063562329,0.6666666666666666,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P3_raw,60,0.5208333333333333,0.0427960492510912,0.2965020352997201,0.239459089369241,0.65,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P3_cal,60,0.5208333333333333,0.0427960492510912,0.2495653858234217,0.0976919174915503,0.65,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P3_policy_raw,60,0.5208333333333333,0.0427960492510912,0.2580047548794837,0.154063070777427,0.65,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P3_policy_price,60,0.5347222222222222,0.0721687836487032,0.2390203945745979,0.1467469607110598,0.6666666666666666,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P3_policy_learned,60,0.4375,-0.1530931089239486,0.2543324263654429,0.0862761323297441,0.8,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-11,P3_strict,60,0.5347222222222222,0.0721687836487032,0.2390203945745979,0.1467469607110598,0.6666666666666666,0.6,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P0_raw,54,0.4225563909774436,-0.1495827926716822,0.3283842479301742,0.3579591642963056,0.5740740740740741,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P0_cal,54,0.5,0.0,0.2677064301863227,0.2467631320379061,1.0,0.3518518518518518,True,paragraph_calibration,,,,
frozen,AMZN,2018-12,P0_policy_raw,54,0.4421052631578948,-0.1293350686710703,0.2877671816302953,0.2355284415076806,0.7592592592592593,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P0_policy_price,54,0.5616541353383459,0.1515921426625398,0.2493783485482104,0.2597767219563769,0.8148148148148148,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P0_policy_learned,54,0.5,0.0,0.2895514386669796,0.2264267389741774,1.0,0.3518518518518518,True,paragraph_calibration,,,,
frozen,AMZN,2018-12,P0_strict,54,0.5616541353383459,0.1515921426625398,0.2493783485482104,0.2597767219563769,0.8148148148148148,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P1_raw,54,0.3578947368421052,-0.2714483570153184,0.3151544822152604,0.2877089264920419,0.5,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P1_cal,54,0.5,0.0,0.2670411614248305,0.1997880921703826,1.0,0.3518518518518518,True,paragraph_calibration,,,,
frozen,AMZN,2018-12,P1_policy_raw,54,0.4421052631578948,-0.1293350686710703,0.2877980495058589,0.2348835399627659,0.7592592592592593,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P1_policy_price,54,0.5616541353383459,0.1515921426625398,0.249409216423774,0.2591318204114622,0.8148148148148148,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P1_policy_learned,54,0.5,0.0,0.2895823065425431,0.2257818374292628,1.0,0.3518518518518518,True,paragraph_calibration,,,,
frozen,AMZN,2018-12,P1_strict,54,0.5616541353383459,0.1515921426625398,0.249409216423774,0.2591318204114622,0.8148148148148148,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P2_raw,54,0.3819548872180451,-0.2280048393150885,0.3183396208710896,0.3071905707408571,0.5740740740740741,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P2_cal,54,0.3819548872180451,-0.2280048393150885,0.2507791417672287,0.148593328280097,0.5740740740740741,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P2_policy_raw,54,0.3819548872180451,-0.2280048393150885,0.2816294398395866,0.2089182302770065,0.5740740740740741,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P2_policy_price,54,0.5015037593984962,0.002974162658727,0.2432406067575018,0.2331665107257028,0.6296296296296297,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P2_policy_learned,54,0.4398496240601504,-0.1478947733293071,0.2834136968762709,0.2014698423218113,0.8148148148148148,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P2_strict,54,0.5015037593984962,0.002974162658727,0.2432406067575018,0.2331665107257028,0.6296296296296297,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P3_raw,54,0.3819548872180451,-0.2280048393150885,0.3172009771428608,0.3181855736944547,0.5740740740740741,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P3_cal,54,0.3819548872180451,-0.2280048393150885,0.2507370869713057,0.1485509337744406,0.5740740740740741,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P3_policy_raw,54,0.3819548872180451,-0.2280048393150885,0.2815873850331871,0.2088758357660494,0.5740740740740741,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P3_policy_price,54,0.5015037593984962,0.002974162658727,0.2431985519511022,0.2331241162147457,0.6296296296296297,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P3_policy_learned,54,0.4398496240601504,-0.1478947733293071,0.2833716420698713,0.201512236877473,0.8148148148148148,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2018-12,P3_strict,54,0.5015037593984962,0.002974162658727,0.2431985519511022,0.2331241162147457,0.6296296296296297,0.3518518518518518,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P0_raw,63,0.5284210526315789,0.0615587011251092,0.2940557018040418,0.2318068062268009,0.7142857142857143,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P0_cal,63,0.4410526315789473,-0.1835325870964494,0.2459234304765061,0.0611964997255988,0.8888888888888888,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P0_policy_raw,63,0.5021052631578947,0.0044253636380814,0.240934861566039,0.1021717916444847,0.6825396825396826,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P0_policy_price,63,0.4226315789473684,-0.1605910137093932,0.255388793382011,0.1580795122595494,0.6666666666666666,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P0_policy_learned,63,0.4278947368421052,-0.211900717024738,0.2374708130278384,0.0926480132223427,0.873015873015873,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P0_strict,63,0.4226315789473684,-0.1605910137093932,0.255388793382011,0.1580795122595494,0.6666666666666666,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P1_raw,63,0.5284210526315789,0.0615587011251092,0.2821336034878402,0.1980608632158432,0.7142857142857143,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P1_cal,63,0.4605263157894737,-0.1813690625275029,0.2459552137021486,0.0619801592903768,0.9523809523809524,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P1_policy_raw,63,0.5215789473684211,0.0485079737387308,0.2411010342704867,0.0944539955897493,0.746031746031746,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P1_policy_price,63,0.4421052631578948,-0.1276225758780085,0.2555549660864586,0.1568660451436297,0.7301587301587301,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P1_policy_learned,63,0.4473684210526316,-0.2111943015477558,0.2376369857322861,0.0598674224458133,0.9365079365079364,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P1_strict,63,0.4421052631578948,-0.1276225758780085,0.2555549660864586,0.1568660451436297,0.7301587301587301,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P2_raw,63,0.5284210526315789,0.0615587011251092,0.2909042784754464,0.2173249531049548,0.7142857142857143,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P2_cal,63,0.5284210526315789,0.0615587011251092,0.2488991080000379,0.0990873720841985,0.7142857142857143,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P2_policy_raw,63,0.5284210526315789,0.0615587011251092,0.2400962444294945,0.1036839969050949,0.7142857142857143,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P2_policy_price,63,0.4489473684210526,-0.1088445762447063,0.2545501762454664,0.1660960464589753,0.6984126984126984,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P2_policy_learned,63,0.4542105263157895,-0.1526315789473684,0.2366321958912939,0.0509662721288199,0.9047619047619048,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P2_strict,63,0.4489473684210526,-0.1088445762447063,0.2545501762454664,0.1660960464589753,0.6984126984126984,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P3_raw,63,0.5284210526315789,0.0615587011251092,0.2934021343111969,0.2182253206200771,0.7142857142857143,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P3_cal,63,0.5284210526315789,0.0615587011251092,0.2489449082274405,0.0990419512709019,0.7142857142857143,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P3_policy_raw,63,0.5284210526315789,0.0615587011251092,0.2401420446680447,0.1036385761076012,0.7142857142857143,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P3_policy_price,63,0.4489473684210526,-0.1088445762447063,0.2545959764840167,0.1660506256614816,0.6984126984126984,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P3_policy_learned,63,0.4542105263157895,-0.1526315789473684,0.2366779961298442,0.050993522954063,0.9047619047619048,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-01,P3_strict,63,0.4489473684210526,-0.1088445762447063,0.2545959764840167,0.1660506256614816,0.6984126984126984,0.6031746031746031,False,paragraph_calibration,,,,
frozen,AMZN,2019-02,P0_raw,2,0.5,0.0,0.2972566617411801,0.242986791365297,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P0_cal,2,0.5,0.0,0.2525659035711141,0.03742608491652,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P0_policy_raw,2,0.5,0.0,0.2972566617411801,0.242986791365297,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P0_policy_price,2,0.5,0.0,0.2614514327840416,0.0902481532771087,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P0_policy_learned,2,0.5,0.0,0.2756885894193698,0.1732868606633308,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P0_strict,2,0.5,0.0,0.2614514327840416,0.0902481532771087,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P1_raw,2,0.5,0.0,0.2972566617411801,0.242986791365297,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P1_cal,2,0.5,0.0,0.2522925007213942,0.0379009915363128,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P1_policy_raw,2,0.5,0.0,0.2972566617411801,0.242986791365297,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P1_policy_price,2,0.5,0.0,0.2614514327840416,0.0902481532771087,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P1_policy_learned,2,0.5,0.0,0.2756885894193698,0.1732868606633308,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P1_strict,2,0.5,0.0,0.2614514327840416,0.0902481532771087,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P2_raw,2,0.5,0.0,0.2972566617411801,0.242986791365297,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P2_cal,2,0.5,0.0,0.2497375948083942,0.0048649370599848,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P2_policy_raw,2,0.5,0.0,0.2972566617411801,0.242986791365297,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P2_policy_price,2,0.5,0.0,0.2614514327840416,0.0902481532771087,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P2_policy_learned,2,0.5,0.0,0.2756885894193698,0.1732868606633308,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P2_strict,2,0.5,0.0,0.2614514327840416,0.0902481532771087,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P3_raw,2,0.5,0.0,0.2972566617411801,0.242986791365297,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P3_cal,2,0.5,0.0,0.2497375948032056,0.0048649371657678,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P3_policy_raw,2,0.5,0.0,0.2972566617411801,0.242986791365297,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P3_policy_price,2,0.5,0.0,0.2614514327840416,0.0902481532771087,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P3_policy_learned,2,0.5,0.0,0.2756885894193698,0.1732868606633308,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2019-02,P3_strict,2,0.5,0.0,0.2614514327840416,0.0902481532771087,1.0,0.5,True,paragraph_calibration,,,,
frozen,AMZN,2018-09,P0_raw,57,0.6342364532019704,0.281230629593758,0.2703740521848797,0.1770056664928421,0.6491228070175439,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P0_cal,57,0.4809113300492611,-0.0674678708989526,0.260885596200757,0.0709325604673098,0.912280701754386,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P0_policy_raw,57,0.6003694581280787,0.2233354531159954,0.233400812217135,0.045020421653914,0.7192982456140351,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P0_policy_price,57,0.4427339901477832,-0.1300273343211129,0.2612437171319978,0.1339749065329812,0.7368421052631579,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P0_policy_learned,57,0.4809113300492611,-0.0674678708989526,0.2535552361089798,0.0991759689577826,0.912280701754386,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P0_strict,57,0.4427339901477832,-0.1300273343211129,0.2612437171319978,0.1339749065329812,0.7368421052631579,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P1_raw,57,0.6169950738916257,0.2481458334927325,0.3000321757706343,0.2385155168547776,0.6666666666666666,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P1_cal,57,0.5166256157635468,0.0744437500478197,0.2559386956657961,0.0499497252067768,0.9473684210526316,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P1_policy_raw,57,0.6360837438423645,0.3160938261667561,0.2294924784124554,0.0798209649004128,0.7543859649122807,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P1_policy_price,57,0.4784482758620689,-0.0513560975750534,0.2573353833273182,0.097889262214835,0.7719298245614035,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P1_policy_learned,57,0.5166256157635468,0.0744437500478197,0.2496469023043001,0.0668316103456861,0.9473684210526316,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P1_strict,57,0.4784482758620689,-0.0513560975750534,0.2573353833273182,0.097889262214835,0.7719298245614035,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P2_raw,57,0.6176108374384236,0.2570401087421441,0.3119878364343027,0.2380617637230645,0.7017543859649122,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P2_cal,57,0.6176108374384236,0.2570401087421441,0.2493620411968374,0.1068469871050221,0.7017543859649122,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P2_policy_raw,57,0.6176108374384236,0.2570401087421441,0.2287925535343954,0.0715866394090241,0.7017543859649122,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P2_policy_price,57,0.4599753694581281,-0.0890601500155809,0.2566354584492583,0.0982801276475532,0.7192982456140351,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P2_policy_learned,57,0.4981527093596059,-0.0060184204826321,0.2489469774262402,0.0713898919528828,0.8947368421052632,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P2_strict,57,0.4599753694581281,-0.0890601500155809,0.2566354584492583,0.0982801276475532,0.7192982456140351,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P3_raw,57,0.6003694581280787,0.2233354531159954,0.317352877192499,0.2686876826204359,0.7192982456140351,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P3_cal,57,0.6003694581280787,0.2233354531159954,0.2494616844839714,0.0893231960759464,0.7192982456140351,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P3_policy_raw,57,0.6003694581280787,0.2233354531159954,0.2288921968329987,0.054062848395014,0.7192982456140351,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P3_policy_price,57,0.4427339901477832,-0.1300273343211129,0.2567351017478615,0.1158039186615632,0.7368421052631579,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P3_policy_learned,57,0.4809113300492611,-0.0674678708989526,0.2490466207248435,0.0889136829668928,0.912280701754386,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-09,P3_strict,57,0.4427339901477832,-0.1300273343211129,0.2567351017478615,0.1158039186615632,0.7368421052631579,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P0_raw,69,0.4985119047619047,-0.0027414653956657,0.3093738688510125,0.2359460173539455,0.4782608695652174,0.3043478260869565,False,paragraph_calibration,,,,
