phase,symbol,month,method,n,BA,MCC,Brier,pred_up,up_rate,constant
later,AMZN,2018-12,F1,54,0.606015037593985,0.20770247549870044,0.23183241241765348,0.3888888888888889,0.35185185185185186,False
later,AMZN,2018-12,F2,54,0.544360902255639,0.08568334725853646,0.2564036519905897,0.5740740740740741,0.35185185185185186,False
later,AMZN,2018-12,F6,54,0.5037593984962406,0.007261300615130208,0.24809209185139564,0.5740740740740741,0.35185185185185186,False
later,AMZN,2018-12,D0,54,0.5323308270676692,0.061928224614379454,0.2584394215807982,0.5370370370370371,0.35185185185185186,False
later,AMZN,2018-12,D1,54,0.606015037593985,0.20770247549870044,0.23183241241765348,0.3888888888888889,0.35185185185185186,False
later,AMZN,2018-12,D2,54,0.606015037593985,0.20770247549870044,0.23183241241765348,0.3888888888888889,0.35185185185185186,False
later,AMZN,2018-12,D3,54,0.606015037593985,0.20770247549870044,0.23183241241765348,0.3888888888888889,0.35185185185185186,False
later,AMZN,2018-12,D4,54,0.606015037593985,0.20770247549870044,0.23183241241765348,0.3888888888888889,0.35185185185185186,False
later,AMZN,2019-01,F0,63,0.42315789473684207,-0.15272267317972885,0.280979884288332,0.5873015873015873,0.6031746031746031,False
later,AMZN,2019-01,R1,63,0.44263157894736843,-0.11775013847245042,0.272779513025182,0.6507936507936508,0.6031746031746031,False
later,AMZN,2019-01,F1,63,0.49684210526315786,-0.006186882248897459,0.27251657027097936,0.47619047619047616,0.6031746031746031,False
later,AMZN,2019-01,F2,63,0.5163157894736843,0.03203033152014646,0.25860775810321435,0.5396825396825397,0.6031746031746031,False
later,AMZN,2019-01,F6,63,0.4421052631578948,-0.12762257587800854,0.2626374936415917,0.7301587301587301,0.6031746031746031,False
later,AMZN,2019-01,D0,63,0.44263157894736843,-0.11775013847245042,0.272779513025182,0.6507936507936508,0.6031746031746031,False
later,AMZN,2019-01,D1,63,0.49684210526315786,-0.006186882248897459,0.27251657027097936,0.47619047619047616,0.6031746031746031,False
later,AMZN,2019-01,D2,63,0.49684210526315786,-0.006186882248897459,0.27251657027097936,0.47619047619047616,0.6031746031746031,False
later,AMZN,2019-01,D3,63,0.49684210526315786,-0.006186882248897459,0.27251657027097936,0.47619047619047616,0.6031746031746031,False
later,AMZN,2019-01,D4,63,0.49684210526315786,-0.006186882248897459,0.27251657027097936,0.47619047619047616,0.6031746031746031,False
later,AMZN,2019-02,F0,2,0.5,0.0,0.26145143278404165,1.0,0.5,True
later,AMZN,2019-02,R1,2,0.5,0.0,0.26145143278404165,1.0,0.5,True
later,AMZN,2019-02,F1,2,0.5,0.0,0.26145143278404165,1.0,0.5,True
later,AMZN,2019-02,F2,2,0.5,0.0,0.26145143278404165,1.0,0.5,True
later,AMZN,2019-02,F6,2,0.5,0.0,0.26145143278404165,1.0,0.5,True
later,AMZN,2019-02,D0,2,0.5,0.0,0.26145143278404165,1.0,0.5,True
later,AMZN,2019-02,D1,2,0.5,0.0,0.26145143278404165,1.0,0.5,True
later,AMZN,2019-02,D2,2,0.5,0.0,0.26145143278404165,1.0,0.5,True
later,AMZN,2019-02,D3,2,0.5,0.0,0.26145143278404165,1.0,0.5,True
later,AMZN,2019-02,D4,2,0.5,0.0,0.26145143278404165,1.0,0.5,True
