phase,symbol,month,method,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
train_forward_oof,AAPL,2018-03,F6,62,0.4666666666666667,-0.06677107811148458,0.27292457158525446,0.4375,0.5,0.43333333333333335,0.532258064516129,False
train_forward_oof,AAPL,2018-04,F6,63,0.5887096774193548,0.18016453109785477,0.24151779895364803,0.6421370967741935,0.6774193548387096,0.5,0.5873015873015873,False
train_forward_oof,AAPL,2018-05,F6,66,0.559645852749301,0.11846652815860344,0.24386612909982594,0.5778191985088537,0.5675675675675675,0.5517241379310345,0.5151515151515151,False
train_forward_oof,AAPL,2018-06,F6,63,0.4444444444444444,-0.11239029738980327,0.25604143747816216,0.43106995884773663,0.5555555555555556,0.3333333333333333,0.6031746031746031,False
train_forward_oof,AAPL,2018-07,F6,60,0.6245421245421245,0.26865930502743096,0.23313221992794514,0.6739926739926739,0.8205128205128205,0.42857142857142855,0.7333333333333333,False
train_forward_oof,AAPL,2018-08,F6,69,0.49836601307189543,-0.0061406343848634335,0.2254047033669033,0.5326797385620915,0.9411764705882353,0.05555555555555555,0.9420289855072463,False
train_forward_oof,AAPL,2018-03,A01,62,0.4375,-0.12598815766974242,0.2649184267078704,0.42083333333333334,0.375,0.5,0.43548387096774194,False
train_forward_oof,AAPL,2018-04,A01,63,0.4803427419354839,-0.04614689903257402,0.25019693077793886,0.5625,0.7419354838709677,0.21875,0.7619047619047619,False
train_forward_oof,AAPL,2018-05,A01,66,0.5139794967381175,0.02884636720764711,0.2483475283497015,0.5302889095992545,0.6486486486486487,0.3793103448275862,0.6363636363636364,False
train_forward_oof,AAPL,2018-06,A01,63,0.4074074074074074,-0.18349396085439343,0.2703801908217759,0.3580246913580247,0.4444444444444444,0.37037037037037035,0.5238095238095238,False
train_forward_oof,AAPL,2018-07,A01,60,0.5164835164835164,0.0316069770620507,0.28580274221728647,0.44200244200244204,0.46153846153846156,0.5714285714285714,0.45,False
train_forward_oof,AAPL,2018-08,A01,69,0.6290849673202614,0.22966668972778925,0.21867464942822645,0.687363834422658,0.6470588235294118,0.6111111111111112,0.5797101449275363,False
train_forward_oof,AAPL,2018-03,A1,62,0.45416666666666666,-0.09283444198266944,0.40118242655759545,0.4302083333333333,0.375,0.5333333333333333,0.41935483870967744,False
train_forward_oof,AAPL,2018-04,A1,63,0.5418346774193548,0.08688170650756233,0.28604593266915185,0.5241935483870968,0.6774193548387096,0.40625,0.6349206349206349,False
train_forward_oof,AAPL,2018-05,A1,66,0.4697110904007456,-0.06197999872423893,0.30341391418996344,0.4482758620689655,0.5945945945945946,0.3448275862068966,0.6212121212121212,False
train_forward_oof,AAPL,2018-06,A1,63,0.43981481481481477,-0.11927107455535572,0.33177562495408025,0.3734567901234568,0.4722222222222222,0.4074074074074074,0.5238095238095238,False
train_forward_oof,AAPL,2018-07,A1,60,0.48168498168498164,-0.03494282789073061,0.3242220172948245,0.47741147741147744,0.48717948717948717,0.47619047619047616,0.5,False
train_forward_oof,AAPL,2018-08,A1,69,0.6372549019607843,0.24171485914596869,0.21680846230388293,0.7276688453159041,0.6078431372549019,0.6666666666666666,0.5362318840579711,False
train_forward_oof,AAPL,2018-03,E01,62,0.4197916666666667,-0.16041666666666668,0.2650632918741611,0.4145833333333333,0.40625,0.43333333333333335,0.4838709677419355,False
train_forward_oof,AAPL,2018-04,E01,63,0.5423387096774194,0.08980265101338744,0.2497602054589048,0.5554435483870966,0.7096774193548387,0.375,0.6666666666666666,False
train_forward_oof,AAPL,2018-05,E01,66,0.5177073625349488,0.03597220551845048,0.24715396895108055,0.5312208760484622,0.6216216216216216,0.41379310344827586,0.6060606060606061,False
train_forward_oof,AAPL,2018-06,E01,63,0.4351851851851852,-0.12909944487358058,0.2697540104750644,0.36316872427983543,0.5,0.37037037037037035,0.5555555555555556,False
train_forward_oof,AAPL,2018-07,E01,60,0.45604395604395603,-0.08404977220207888,0.2913261284430934,0.4297924297924298,0.4358974358974359,0.47619047619047616,0.4666666666666667,False
train_forward_oof,AAPL,2018-08,E01,69,0.6111111111111112,0.19994120240943053,0.21315860568372552,0.7135076252723311,0.6666666666666666,0.5555555555555556,0.6086956521739131,False
train_forward_oof,AAPL,2018-03,E1,62,0.42291666666666666,-0.15817166261312793,0.4184710152269858,0.4083333333333333,0.3125,0.5333333333333333,0.3870967741935484,False
train_forward_oof,AAPL,2018-04,E1,63,0.5246975806451613,0.049696660496618174,0.2829525507644666,0.532258064516129,0.5806451612903226,0.46875,0.5555555555555556,False
train_forward_oof,AAPL,2018-05,E1,66,0.49068033550792167,-0.018717994731537357,0.3101831988093314,0.44268406337371863,0.5675675675675675,0.41379310344827586,0.5757575757575758,False
train_forward_oof,AAPL,2018-06,E1,63,0.4861111111111111,-0.02757986742573458,0.32864693477656914,0.3786008230452675,0.5277777777777778,0.4444444444444444,0.5396825396825397,False
train_forward_oof,AAPL,2018-07,E1,60,0.41025641025641024,-0.17208243067116494,0.3412472111609711,0.44810744810744807,0.48717948717948717,0.3333333333333333,0.55,False
train_forward_oof,AAPL,2018-08,E1,69,0.7303921568627452,0.4047115008404211,0.20572000099128152,0.7494553376906319,0.6274509803921569,0.8333333333333334,0.5072463768115942,False
train_forward_oof,AAPL,2018-03,MODERN,62,0.48125,-0.0379777262656375,0.3292054627836098,0.3885416666666666,0.5625,0.4,0.5806451612903226,False
train_forward_oof,AAPL,2018-04,MODERN,63,0.4163306451612903,-0.18847288368751616,0.3207397392421519,0.39213709677419356,0.6451612903225806,0.1875,0.7301587301587301,False
train_forward_oof,AAPL,2018-05,MODERN,66,0.4217148182665424,-0.1615396563628238,0.28985613078547007,0.3932898415657036,0.5675675675675675,0.27586206896551724,0.6363636363636364,False
train_forward_oof,AAPL,2018-06,MODERN,63,0.43981481481481477,-0.12099437854561525,0.2670875636812874,0.3703703703703704,0.3611111111111111,0.5185185185185185,0.4126984126984127,False
train_forward_oof,AAPL,2018-07,MODERN,60,0.478021978021978,-0.04279604925109129,0.2987985482214287,0.42124542124542125,0.38461538461538464,0.5714285714285714,0.4,False
train_forward_oof,AAPL,2018-08,MODERN,69,0.5571895424836601,0.10915350666574664,0.2242550139768321,0.60239651416122,0.7254901960784313,0.3888888888888889,0.6956521739130435,False
train_forward_oof,AAPL,2018-03,HISTORY_LR,62,0.321875,-0.35625,0.345642066968519,0.328125,0.34375,0.3,0.5161290322580645,False
train_forward_oof,AAPL,2018-04,HISTORY_LR,63,0.5564516129032258,0.11359236684941297,0.3147484023396457,0.5342741935483871,0.6129032258064516,0.5,0.5555555555555556,False
train_forward_oof,AAPL,2018-05,HISTORY_LR,66,0.5521901211556384,0.1048207704966092,0.28596897667976634,0.5657036346691521,0.6216216216216216,0.4827586206896552,0.5757575757575758,False
train_forward_oof,AAPL,2018-06,HISTORY_LR,63,0.5740740740740741,0.15097027121927944,0.28259247848744323,0.5493827160493827,0.4444444444444444,0.7037037037037037,0.38095238095238093,False
train_forward_oof,AAPL,2018-07,HISTORY_LR,60,0.4139194139194139,-0.17216117216117216,0.30178010331966654,0.3931623931623932,0.5897435897435898,0.23809523809523808,0.65,False
train_forward_oof,AAPL,2018-08,HISTORY_LR,69,0.5196078431372549,0.03742405942825599,0.26988687284931534,0.5,0.7058823529411765,0.3333333333333333,0.6956521739130435,False
train_forward_oof,AAPL,2018-03,CHRONOS_LR,62,0.36041666666666666,-0.3651890499269818,0.2630040017382419,0.32916666666666666,0.6875,0.03333333333333333,0.8225806451612904,False
train_forward_oof,AAPL,2018-04,CHRONOS_LR,63,0.4344758064516129,-0.19677103862669615,0.26086617658965844,0.3538306451612903,0.8064516129032258,0.0625,0.873015873015873,False
train_forward_oof,AAPL,2018-05,CHRONOS_LR,66,0.4669151910531221,-0.10665555056346934,0.24793991887549297,0.5768872320596459,0.8648648648648649,0.06896551724137931,0.8939393939393939,False
train_forward_oof,AAPL,2018-06,CHRONOS_LR,63,0.4861111111111111,-0.10998533626601496,0.24986147821965515,0.40843621399176955,0.9722222222222222,0.0,0.9841269841269841,False
train_forward_oof,AAPL,2018-07,CHRONOS_LR,60,0.5,0.0,0.24249659697468567,0.5641025641025641,1.0,0.0,1.0,True
train_forward_oof,AAPL,2018-08,CHRONOS_LR,69,0.5,0.0,0.2281500751686396,0.4912854030501089,1.0,0.0,1.0,True
train_forward_oof,AMZN,2018-03,F0,62,0.408994708994709,-0.2284214675616841,0.3070502798322782,0.40105820105820106,0.7037037037037037,0.11428571428571428,0.8064516129032258,False
train_forward_oof,AMZN,2018-04,F0,63,0.4107142857142857,-0.18430244519362143,0.2780053630602808,0.4642857142857143,0.5357142857142857,0.2857142857142857,0.6349206349206349,False
train_forward_oof,AMZN,2018-05,F0,65,0.5199805068226121,0.03976768394980835,0.25229166937371317,0.5097465886939572,0.4473684210526316,0.5925925925925926,0.4307692307692308,False
train_forward_oof,AMZN,2018-06,F0,63,0.6608695652173913,0.332773375305833,0.23142319162304187,0.683695652173913,0.8,0.5217391304347826,0.6825396825396826,False
train_forward_oof,AMZN,2018-07,F0,60,0.55,0.11547005383792515,0.2479546332750298,0.5855555555555556,0.8,0.3,0.75,False
train_forward_oof,AMZN,2018-08,F0,69,0.6116379310344828,0.23648875780580347,0.2331467913701451,0.6560344827586208,0.775,0.4482758620689655,0.6811594202898551,False
train_forward_oof,AMZN,2018-03,R1,62,0.419047619047619,-0.18744806778279025,0.311749771518395,0.37142857142857144,0.6666666666666666,0.17142857142857143,0.7580645161290323,False
train_forward_oof,AMZN,2018-04,R1,63,0.425,-0.15348515337873012,0.2608866613632526,0.4653061224489796,0.5357142857142857,0.3142857142857143,0.6190476190476191,False
train_forward_oof,AMZN,2018-05,R1,65,0.49610136452241715,-0.007693004760192652,0.2574977696460093,0.4415204678362573,0.47368421052631576,0.5185185185185185,0.47692307692307695,False
train_forward_oof,AMZN,2018-06,R1,63,0.6048913043478261,0.22006970263318495,0.23611675461342904,0.6065217391304348,0.775,0.43478260869565216,0.6984126984126984,False
train_forward_oof,AMZN,2018-07,R1,60,0.5833333333333334,0.19245008972987526,0.24284511675294512,0.6111111111111112,0.8333333333333334,0.3333333333333333,0.75,False
train_forward_oof,AMZN,2018-08,R1,69,0.6336206896551724,0.274433014821148,0.23060211345278409,0.6586206896551725,0.75,0.5172413793103449,0.6376811594202898,False
train_forward_oof,AMZN,2018-03,F1,62,0.42486772486772484,-0.15937962369601547,0.30454245710075767,0.40529100529100526,0.5925925925925926,0.2571428571428571,0.6774193548387096,False
train_forward_oof,AMZN,2018-04,F1,63,0.37857142857142856,-0.2531399269503094,0.27732076661331184,0.34591836734693876,0.21428571428571427,0.5428571428571428,0.3492063492063492,False
train_forward_oof,AMZN,2018-05,F1,65,0.5969785575048733,0.21748750777439183,0.25091009547871423,0.550682261208577,0.34210526315789475,0.8518518518518519,0.26153846153846155,False
train_forward_oof,AMZN,2018-06,F1,63,0.5793478260869566,0.152828062049447,0.26511491380913593,0.5630434782608695,0.55,0.6086956521739131,0.49206349206349204,False
train_forward_oof,AMZN,2018-07,F1,60,0.6166666666666667,0.23995690956687135,0.23771951943560649,0.6433333333333333,0.7333333333333333,0.5,0.6166666666666667,False
train_forward_oof,AMZN,2018-08,F1,69,0.6400862068965517,0.27661828579457937,0.2305148064594193,0.6672413793103448,0.625,0.6551724137931034,0.5072463768115942,False
train_forward_oof,AMZN,2018-03,F2,62,0.382010582010582,-0.2622758125723706,0.34021305830659254,0.3724867724867724,0.5925925925925926,0.17142857142857143,0.7258064516129032,False
train_forward_oof,AMZN,2018-04,F2,63,0.39642857142857146,-0.205886164914561,0.2897315377159766,0.36530612244897964,0.39285714285714285,0.4,0.5079365079365079,False
train_forward_oof,AMZN,2018-05,F2,65,0.4220272904483431,-0.15415288347095465,0.29092588801302666,0.31384015594541914,0.47368421052631576,0.37037037037037035,0.5384615384615384,False
train_forward_oof,AMZN,2018-06,F2,63,0.4989130434782609,-0.002195496824144787,0.24424332010338076,0.5760869565217391,0.65,0.34782608695652173,0.6507936507936508,False
train_forward_oof,AMZN,2018-07,F2,60,0.55,0.11095900821829636,0.25747557275356026,0.5677777777777778,0.7666666666666667,0.3333333333333333,0.7166666666666667,False
train_forward_oof,AMZN,2018-08,F2,69,0.6336206896551724,0.274433014821148,0.23045955049466182,0.6482758620689655,0.75,0.5172413793103449,0.6376811594202898,False
train_forward_oof,AMZN,2018-03,F6,62,0.4275132275132275,-0.1881582357433006,0.2940422025560994,0.4264550264550265,0.7407407407407407,0.11428571428571428,0.8225806451612904,False
train_forward_oof,AMZN,2018-04,F6,63,0.5428571428571429,0.09035079029052512,0.2620472327555471,0.4938775510204082,0.7142857142857143,0.37142857142857144,0.6666666666666666,False
train_forward_oof,AMZN,2018-05,F6,65,0.5804093567251463,0.158970161079422,0.24780277137992274,0.5292397660818713,0.6052631578947368,0.5555555555555556,0.5384615384615384,False
train_forward_oof,AMZN,2018-06,F6,63,0.6451086956521739,0.28772620881222866,0.23505322245116603,0.6608695652173913,0.725,0.5652173913043478,0.6190476190476191,False
train_forward_oof,AMZN,2018-07,F6,60,0.55,0.11547005383792515,0.24469947592019328,0.6033333333333333,0.8,0.3,0.75,False
train_forward_oof,AMZN,2018-08,F6,69,0.6193965517241379,0.2638693649181101,0.23104658625171715,0.6586206896551724,0.825,0.41379310344827586,0.7246376811594203,False
train_forward_oof,AMZN,2018-03,A01,62,0.39206349206349206,-0.2289679100985011,0.28867808994785193,0.4391534391534392,0.5555555555555556,0.22857142857142856,0.6774193548387096,False
train_forward_oof,AMZN,2018-04,A01,63,0.4107142857142857,-0.17748807320220775,0.2854792744474652,0.38571428571428573,0.39285714285714285,0.42857142857142855,0.49206349206349204,False
train_forward_oof,AMZN,2018-05,A01,65,0.43810916179337234,-0.12270995341507437,0.2634722350830379,0.3888888888888889,0.39473684210526316,0.48148148148148145,0.4461538461538462,False
train_forward_oof,AMZN,2018-06,A01,63,0.5206521739130435,0.041304347826086954,0.24389094426375926,0.5869565217391304,0.65,0.391304347826087,0.6349206349206349,False
train_forward_oof,AMZN,2018-07,A01,60,0.5666666666666667,0.14547859349066158,0.2407397176728493,0.62,0.7666666666666667,0.36666666666666664,0.7,False
train_forward_oof,AMZN,2018-08,A01,69,0.643103448275862,0.28620689655172415,0.22688217919111994,0.671551724137931,0.7,0.5862068965517241,0.5797101449275363,False
train_forward_oof,AMZN,2018-03,A1,62,0.382010582010582,-0.2622758125723706,0.4016335940101569,0.3481481481481481,0.5925925925925926,0.17142857142857143,0.7258064516129032,False
train_forward_oof,AMZN,2018-04,A1,63,0.4535714285714285,-0.09285714285714286,0.381244319762939,0.4204081632653061,0.39285714285714285,0.5142857142857142,0.4444444444444444,False
train_forward_oof,AMZN,2018-05,A1,65,0.4907407407407407,-0.018253576129799193,0.31060018255551913,0.3996101364522417,0.5,0.48148148148148145,0.5076923076923077,False
train_forward_oof,AMZN,2018-06,A1,63,0.5489130434782609,0.10425720702853737,0.26416252306073557,0.49782608695652175,0.75,0.34782608695652173,0.7142857142857143,False
train_forward_oof,AMZN,2018-07,A1,60,0.5333333333333333,0.07537783614444091,0.26356209183460494,0.5233333333333333,0.7666666666666667,0.3,0.7333333333333333,False
train_forward_oof,AMZN,2018-08,A1,69,0.6038793103448276,0.21334953732869893,0.2350388457760483,0.6293103448275862,0.725,0.4827586206896552,0.6376811594202898,False
train_forward_oof,AMZN,2018-03,E01,62,0.37777777777777777,-0.2628966471502125,0.2907102193360557,0.4285714285714286,0.5555555555555556,0.2,0.6935483870967742,False
train_forward_oof,AMZN,2018-04,E01,63,0.4107142857142857,-0.17748807320220775,0.2865605793656602,0.38571428571428573,0.39285714285714285,0.42857142857142855,0.49206349206349204,False
train_forward_oof,AMZN,2018-05,E01,65,0.4673489278752436,-0.06668122552958507,0.26399292292216603,0.38986354775828463,0.34210526315789475,0.5925925925925926,0.36923076923076925,False
train_forward_oof,AMZN,2018-06,E01,63,0.5206521739130435,0.041304347826086954,0.2447616451186739,0.5858695652173913,0.65,0.391304347826087,0.6349206349206349,False
train_forward_oof,AMZN,2018-07,E01,60,0.5833333333333334,0.17914359097500465,0.23993829324919547,0.6177777777777778,0.7666666666666667,0.4,0.6833333333333333,False
train_forward_oof,AMZN,2018-08,E01,69,0.643103448275862,0.28620689655172415,0.22677074800552802,0.6706896551724139,0.7,0.5862068965517241,0.5797101449275363,False
train_forward_oof,AMZN,2018-03,E1,62,0.3677248677248677,-0.2997679495150803,0.423227329514597,0.3142857142857143,0.5925925925925926,0.14285714285714285,0.7419354838709677,False
train_forward_oof,AMZN,2018-04,E1,63,0.4535714285714285,-0.09285714285714286,0.38149225272469794,0.423469387755102,0.39285714285714285,0.5142857142857142,0.4444444444444444,False
train_forward_oof,AMZN,2018-05,E1,65,0.4775828460038986,-0.04419286852477699,0.30955072864884764,0.405458089668616,0.47368421052631576,0.48148148148148145,0.49230769230769234,False
train_forward_oof,AMZN,2018-06,E1,63,0.5239130434782608,0.04946631254546167,0.2659844064405437,0.48586956521739133,0.7,0.34782608695652173,0.6825396825396826,False
train_forward_oof,AMZN,2018-07,E1,60,0.5333333333333333,0.07537783614444091,0.26320082659672833,0.5311111111111111,0.7666666666666667,0.3,0.7333333333333333,False
train_forward_oof,AMZN,2018-08,E1,69,0.6211206896551724,0.24674958079543985,0.23322320212244702,0.639655172413793,0.725,0.5172413793103449,0.6231884057971014,False
train_forward_oof,AMZN,2018-03,MODERN,62,0.34497354497354493,-0.3334576520130401,0.3465110139682081,0.3037037037037037,0.5185185185185185,0.17142857142857143,0.6935483870967742,False
train_forward_oof,AMZN,2018-04,MODERN,63,0.3321428571428572,-0.3336775776201506,0.2794374099775694,0.3142857142857143,0.32142857142857145,0.34285714285714286,0.5079365079365079,False
train_forward_oof,AMZN,2018-05,MODERN,65,0.5779727095516569,0.15415288347095465,0.2552076795643114,0.537037037037037,0.5263157894736842,0.6296296296296297,0.46153846153846156,False
train_forward_oof,AMZN,2018-06,MODERN,63,0.6043478260869566,0.20118227630781807,0.2434738654251845,0.6195652173913043,0.6,0.6086956521739131,0.5238095238095238,False
train_forward_oof,AMZN,2018-07,MODERN,60,0.6166666666666667,0.24459979523511427,0.24356763763441186,0.6266666666666667,0.7666666666666667,0.4666666666666667,0.65,False
train_forward_oof,AMZN,2018-08,MODERN,69,0.6133620689655173,0.2267241379310345,0.23069493937540372,0.6646551724137931,0.675,0.5517241379310345,0.5797101449275363,False
train_forward_oof,AMZN,2018-03,HISTORY_LR,62,0.5105820105820106,0.021265527843082024,0.3125693092047609,0.4825396825396825,0.5925925925925926,0.42857142857142855,0.5806451612903226,False
train_forward_oof,AMZN,2018-04,HISTORY_LR,63,0.5107142857142857,0.021320071635561044,0.2885503512576829,0.5408163265306122,0.5357142857142857,0.4857142857142857,0.5238095238095238,False
train_forward_oof,AMZN,2018-05,HISTORY_LR,65,0.5696881091617934,0.14019850403200998,0.2496083439597623,0.6296296296296297,0.6578947368421053,0.48148148148148145,0.6,False
train_forward_oof,AMZN,2018-06,HISTORY_LR,63,0.5021739130434782,0.004561030106387253,0.25782882726612594,0.4543478260869565,0.7,0.30434782608695654,0.6984126984126984,False
train_forward_oof,AMZN,2018-07,HISTORY_LR,60,0.4666666666666667,-0.07071067811865475,0.2627667865193784,0.5,0.6333333333333333,0.3,0.6666666666666666,False
train_forward_oof,AMZN,2018-08,HISTORY_LR,69,0.4456896551724138,-0.11652289992484975,0.2813596887007125,0.4181034482758621,0.65,0.2413793103448276,0.6956521739130435,False
train_forward_oof,AMZN,2018-03,CHRONOS_LR,62,0.46296296296296297,-0.20786985482077452,0.2652237125819924,0.5216931216931217,0.9259259259259259,0.0,0.967741935483871,False
train_forward_oof,AMZN,2018-04,CHRONOS_LR,63,0.5678571428571428,0.13784048752090222,0.2728663921716046,0.5642857142857143,0.6785714285714286,0.45714285714285713,0.6031746031746031,False
train_forward_oof,AMZN,2018-05,CHRONOS_LR,65,0.4678362573099415,-0.08170369493395752,0.2538415933005085,0.4230019493177388,0.15789473684210525,0.7777777777777778,0.18461538461538463,False
train_forward_oof,AMZN,2018-06,CHRONOS_LR,63,0.5896739130434783,0.21989447597122544,0.23733582097483533,0.5967391304347827,0.875,0.30434782608695654,0.8095238095238095,False
train_forward_oof,AMZN,2018-07,CHRONOS_LR,60,0.5166666666666667,0.0519174131651165,0.25776374093664073,0.5577777777777777,0.9,0.13333333333333333,0.8833333333333333,False
train_forward_oof,AMZN,2018-08,CHRONOS_LR,69,0.5142241379310345,0.049835525870126546,0.2404545149544208,0.631896551724138,0.925,0.10344827586206896,0.9130434782608695,False
